wavelength_nm,value
414.13,0.0569
417.32,0.0573
420.52,0.0509
423.72,0.058
426.91,0.0565
430.11,0.063
433.31,0.0565
436.5,0.0573
439.7,0.0602
442.9,0.0605
446.09,0.0616
449.29,0.06
452.49,0.0601
455.68,0.0604
458.88,0.0606
462.08,0.0634
465.27,0.0619
468.47,0.0603
471.67,0.0595
474.86,0.0633
478.06,0.0638
481.26,0.0654
484.45,0.0658
487.65,0.0657
490.85,0.0626
494.04,0.0652
497.24,0.066
500.43,0.0682
503.63,0.0661
506.83,0.064
510.03,0.0673
513.22,0.0684
516.42,0.0711
519.61,0.0677
522.81,0.0656
526.01,0.0678
529.2,0.0668
532.4,0.0703
535.6,0.0703
538.79,0.0727
541.99,0.0728
545.19,0.0712
548.38,0.0714
551.58,0.0714
554.78,0.0735
557.97,0.0751
561.17,0.0722
564.37,0.0734
567.56,0.0741
570.76,0.0752
573.96,0.0761
577.15,0.0736
580.35,0.0745
583.55,0.0753
586.74,0.078
589.94,0.0777
593.14,0.0774
596.33,0.0764
599.53,0.0757
602.73,0.0782
605.92,0.0774
609.12,0.0784
612.32,0.0786
615.51,0.0792
618.71,0.0796
621.91,0.0789
625.1,0.0797
628.3,0.0798
631.5,0.0787
634.69,0.0797
637.89,0.0785
641.09,0.0801
644.28,0.0823
647.48,0.0818
650.67,0.08
653.87,0.0804
657.07,0.0819
660.27,0.0761
663.46,0.0818
666.66,0.084
669.85,0.0833
673.05,0.0818
676.25,0.0815
679.45,0.0821
682.64,0.0842
685.84,0.0899
689.03,0.09
692.23,0.0901
695.43,0.0902
698.62,0.0903
701.82,0.0904
705.02,0.0905
708.21,0.0905
711.41,0.0906
714.61,0.0907
717.8,0.0908
721.0,0.0909
724.2,0.091
727.39,0.091
730.59,0.0911
733.79,0.0912
736.98,0.0913
740.18,0.0914
743.38,0.0907
746.57,0.0927
749.77,0.0926
752.97,0.093
756.16,0.0933
759.36,0.0936
762.56,0.094
765.75,0.0943
768.95,0.0946
772.15,0.095
775.34,0.0964
778.54,0.0968
781.74,0.0958
784.93,0.0959
788.13,0.0962
791.33,0.0962
794.52,0.0961
797.72,0.096
800.92,0.0959
804.11,0.0959
807.31,0.0958
810.51,0.0957
813.7,0.0956
816.9,0.0956
820.1,0.0955
823.29,0.0954
826.49,0.0953
829.68,0.0953
832.88,0.0952
836.08,0.0951
839.28,0.0951
842.47,0.095
845.67,0.0963
848.86,0.0982
852.06,0.0958
855.26,0.0974
858.46,0.0924
861.65,0.0937
864.85,0.0975
868.04,0.0969
871.24,0.0939
874.44,0.095
877.63,0.0924
880.83,0.0951
884.03,0.0991
887.22,0.0975
890.42,0.0985
893.62,0.0986
896.81,0.0986
900.01,0.0977
903.21,0.0969
906.4,0.0961
909.6,0.0953
912.8,0.0945
915.99,0.0937
919.19,0.093
922.39,0.0923
925.58,0.0916
928.78,0.0908
931.98,0.0901
935.17,0.0894
938.37,0.0887
941.57,0.088
944.76,0.0873
947.96,0.0866
951.16,0.0859
954.35,0.0853
957.55,0.0845
960.75,0.0837
963.94,0.083
967.14,0.0822
970.1,0.0814
975.54,0.0806
980.98,0.0792
986.42,0.0778
991.86,0.0763
997.3,0.075
1002.74,0.0738
1008.18,0.0737
1013.62,0.0736
1019.06,0.0726
1024.5,0.073
1029.95,0.073
1035.39,0.0721
1040.83,0.0721
1046.27,0.0726
1051.71,0.0741
1057.15,0.0738
1062.59,0.0737
1068.03,0.0731
1073.47,0.0723
1078.91,0.0704
1084.35,0.0699
1089.79,0.07
1095.23,0.0698
1100.67,0.0695
1106.11,0.0693
1111.55,0.0691
1116.99,0.069
1122.43,0.0688
1127.87,0.0685
1133.32,0.0683
1138.76,0.0683
1144.2,0.0684
1149.64,0.0684
1155.08,0.0681
1160.52,0.0678
1165.96,0.0676
1171.4,0.0673
1176.84,0.067
1182.28,0.0668
1187.72,0.0673
1193.16,0.0679
1198.6,0.0687
1204.04,0.0694
1209.48,0.0704
1214.92,0.0735
1220.36,0.0718
1225.8,0.0721
1231.24,0.0734
1236.69,0.0737
1242.13,0.0733
1247.57,0.0737
1253.01,0.0727
1258.45,0.0711
1263.89,0.0711
1269.33,0.0768
1274.77,0.0752
1280.21,0.0739
1285.65,0.074
1291.09,0.0721
1296.53,0.0709
1301.97,0.069
1307.41,0.0671
1312.85,0.0676
1318.29,0.0661
1323.73,0.0621
1329.17,0.0606
1334.61,0.0606
1340.06,0.0606
1345.5,0.0605
1350.94,0.0604
1356.38,0.0604
1361.82,0.0603
1367.26,0.0602
