wavelength_nm,value
414.13,0.1101
417.32,0.1199
420.52,0.1258
423.72,0.1289
426.91,0.129
430.11,0.1423
433.31,0.1228
436.5,0.1387
439.7,0.1359
442.9,0.1446
446.09,0.1465
449.29,0.1338
452.49,0.1405
455.68,0.1399
458.88,0.1465
462.08,0.15
465.27,0.1449
468.47,0.14
471.67,0.1411
474.86,0.1435
478.06,0.1485
481.26,0.1497
484.45,0.1498
487.65,0.1512
490.85,0.1456
494.04,0.1471
497.24,0.1516
500.43,0.1591
503.63,0.1501
506.83,0.1508
510.03,0.1563
513.22,0.1588
516.42,0.1635
519.61,0.1549
522.81,0.153
526.01,0.16
529.2,0.1555
532.4,0.1634
535.6,0.1629
538.79,0.17
541.99,0.1676
545.19,0.1608
548.38,0.1647
551.58,0.1635
554.78,0.1673
557.97,0.1749
561.17,0.1722
564.37,0.1715
567.56,0.17
570.76,0.1754
573.96,0.1738
577.15,0.1727
580.35,0.1741
583.55,0.1741
586.74,0.1799
589.94,0.1795
593.14,0.1741
596.33,0.1742
599.53,0.1757
602.73,0.1774
605.92,0.1826
609.12,0.1783
612.32,0.1796
615.51,0.1786
618.71,0.178
621.91,0.1801
625.1,0.1829
628.3,0.1831
631.5,0.1767
634.69,0.1807
637.89,0.1815
641.09,0.183
644.28,0.1862
647.48,0.1907
650.67,0.1868
653.87,0.1823
657.07,0.1852
660.27,0.1758
663.46,0.1839
666.66,0.1836
669.85,0.1829
673.05,0.185
676.25,0.184
679.45,0.1846
682.64,0.1881
685.84,0.2039
689.03,0.2029
692.23,0.2018
695.43,0.2007
698.62,0.1997
701.82,0.1986
705.02,0.1976
708.21,0.1965
711.41,0.1955
714.61,0.1944
717.8,0.1934
721.0,0.1923
724.2,0.1913
727.39,0.1902
730.59,0.1892
733.79,0.1881
736.98,0.187
740.18,0.186
743.38,0.1857
746.57,0.1905
749.77,0.1925
752.97,0.1922
756.16,0.1919
759.36,0.1916
762.56,0.1913
765.75,0.1911
768.95,0.1908
772.15,0.1905
775.34,0.2004
778.54,0.2005
781.74,0.1987
784.93,0.1967
788.13,0.1982
791.33,0.1986
794.52,0.1989
797.72,0.1993
800.92,0.1997
804.11,0.2
807.31,0.2004
810.51,0.2007
813.7,0.2011
816.9,0.2015
820.1,0.2018
823.29,0.2022
826.49,0.2025
829.68,0.2029
832.88,0.2033
836.08,0.2036
839.28,0.204
842.47,0.2043
845.67,0.1932
848.86,0.2062
852.06,0.2006
855.26,0.1885
858.46,0.1913
861.65,0.2052
864.85,0.2054
868.04,0.1956
871.24,0.192
874.44,0.191
877.63,0.1882
880.83,0.1952
884.03,0.1902
887.22,0.1953
890.42,0.1967
893.62,0.2044
896.81,0.2043
900.01,0.2035
903.21,0.2027
906.4,0.202
909.6,0.2013
912.8,0.2005
915.99,0.1998
919.19,0.1992
922.39,0.1987
925.58,0.1981
928.78,0.1975
931.98,0.1969
935.17,0.1964
938.37,0.1959
941.57,0.1953
944.76,0.1947
947.96,0.1942
951.16,0.1938
954.35,0.1934
957.55,0.1928
960.75,0.1921
963.94,0.1914
967.14,0.1907
970.1,0.1899
975.54,0.1892
980.98,0.1879
986.42,0.1864
991.86,0.1849
997.3,0.1837
1002.74,0.1827
1008.18,0.1799
1013.62,0.1828
1019.06,0.1866
1024.5,0.1825
1029.95,0.1814
1035.39,0.1785
1040.83,0.1765
1046.27,0.1789
1051.71,0.1832
1057.15,0.1857
1062.59,0.1844
1068.03,0.1848
1073.47,0.1782
1078.91,0.1784
1084.35,0.1766
1089.79,0.1766
1095.23,0.1758
1100.67,0.1747
1106.11,0.1739
1111.55,0.173
1116.99,0.1724
1122.43,0.1716
1127.87,0.1705
1133.32,0.1696
1138.76,0.1693
1144.2,0.1691
1149.64,0.1687
1155.08,0.1677
1160.52,0.1666
1165.96,0.1657
1171.4,0.1647
1176.84,0.1636
1182.28,0.1627
1187.72,0.1636
1193.16,0.1645
1198.6,0.1733
1204.04,0.1684
1209.48,0.17
1214.92,0.1689
1220.36,0.1706
1225.8,0.1747
1231.24,0.173
1236.69,0.1777
1242.13,0.1788
1247.57,0.1794
1253.01,0.1833
1258.45,0.1864
1263.89,0.1895
1269.33,0.1797
1274.77,0.171
1280.21,0.1792
1285.65,0.1775
1291.09,0.1793
1296.53,0.1825
1301.97,0.1807
1307.41,0.1809
1312.85,0.1842
1318.29,0.1723
1323.73,0.1751
1329.17,0.2075
1334.61,0.2042
1340.06,0.2005
1345.5,0.1964
1350.94,0.1921
1356.38,0.1878
1361.82,0.1835
1367.26,0.1793
1372.7,0.1753
1378.14,0.1716
1383.58,0.1681
1389.02,0.1649
1394.46,0.1618
1399.9,0.1587
1405.34,0.1558
1410.78,0.1528
1416.22,0.1499
1421.66,0.1469
1427.1,0.144
1432.54,0.1412
