wavelength_nm,value
414.13,0.0505
417.32,0.0547
420.52,0.0541
423.72,0.0548
426.91,0.058
430.11,0.0608
433.31,0.0541
436.5,0.0555
439.7,0.0566
442.9,0.0579
446.09,0.0594
449.29,0.0568
452.49,0.0585
455.68,0.0593
458.88,0.0619
462.08,0.0602
465.27,0.0613
468.47,0.0602
471.67,0.0618
474.86,0.0611
478.06,0.0636
481.26,0.0648
484.45,0.0668
487.65,0.0654
490.85,0.063
494.04,0.0639
497.24,0.0684
500.43,0.0721
503.63,0.0687
506.83,0.0684
510.03,0.0687
513.22,0.0733
516.42,0.0772
519.61,0.0698
522.81,0.0709
526.01,0.0739
529.2,0.0737
532.4,0.0783
535.6,0.0793
538.79,0.0824
541.99,0.0826
545.19,0.0818
548.38,0.0837
551.58,0.0837
554.78,0.0847
557.97,0.0889
561.17,0.0868
564.37,0.0858
567.56,0.087
570.76,0.0916
573.96,0.0891
577.15,0.0898
580.35,0.0899
583.55,0.0918
586.74,0.0964
589.94,0.0972
593.14,0.0943
596.33,0.0948
599.53,0.0947
602.73,0.0956
605.92,0.0987
609.12,0.0982
612.32,0.098
615.51,0.1
618.71,0.0978
621.91,0.0991
625.1,0.1021
628.3,0.1015
631.5,0.1015
634.69,0.1
637.89,0.0993
641.09,0.1018
644.28,0.1037
647.48,0.1059
650.67,0.1026
653.87,0.1003
657.07,0.1029
660.27,0.0978
663.46,0.1015
666.66,0.1018
669.85,0.1033
673.05,0.1046
676.25,0.1036
679.45,0.1048
682.64,0.1043
685.84,0.1132
689.03,0.113
692.23,0.1127
695.43,0.1124
698.62,0.1122
701.82,0.1119
705.02,0.1116
708.21,0.1114
711.41,0.1111
714.61,0.1109
717.8,0.1106
721.0,0.1103
724.2,0.1101
727.39,0.1098
730.59,0.1095
733.79,0.1093
736.98,0.109
740.18,0.1088
743.38,0.1121
746.57,0.1133
749.77,0.1158
752.97,0.1155
756.16,0.1151
759.36,0.1147
762.56,0.1144
765.75,0.114
768.95,0.1136
772.15,0.1133
775.34,0.1177
778.54,0.1182
781.74,0.1169
784.93,0.1188
788.13,0.1197
791.33,0.1198
794.52,0.1199
797.72,0.12
800.92,0.1201
804.11,0.1202
807.31,0.1203
810.51,0.1203
813.7,0.1204
816.9,0.1205
820.1,0.1206
823.29,0.1207
826.49,0.1208
829.68,0.1209
832.88,0.121
836.08,0.121
839.28,0.1211
842.47,0.1212
845.67,0.1162
848.86,0.1178
852.06,0.1209
855.26,0.1238
858.46,0.1154
861.65,0.1141
864.85,0.1168
868.04,0.1164
871.24,0.1126
874.44,0.1169
877.63,0.1101
880.83,0.1128
884.03,0.1137
887.22,0.1218
890.42,0.1104
893.62,0.1134
896.81,0.1133
900.01,0.1129
903.21,0.1125
906.4,0.1121
909.6,0.1117
912.8,0.1113
915.99,0.111
919.19,0.1107
922.39,0.1104
925.58,0.1101
928.78,0.1098
931.98,0.1095
935.17,0.1092
938.37,0.109
941.57,0.1087
944.76,0.1083
947.96,0.1081
951.16,0.1079
954.35,0.1077
957.55,0.1073
960.75,0.107
963.94,0.1066
967.14,0.1062
970.1,0.1058
975.54,0.1055
980.98,0.1048
986.42,0.104
991.86,0.1032
997.3,0.1025
1002.74,0.1021
1008.18,0.1027
1013.62,0.1042
1019.06,0.1034
1024.5,0.1042
1029.95,0.104
1035.39,0.1022
1040.83,0.1018
1046.27,0.1032
1051.71,0.1037
1057.15,0.1051
1062.59,0.1043
1068.03,0.1041
1073.47,0.1021
1078.91,0.1004
1084.35,0.0997
1089.79,0.1
1095.23,0.0998
1100.67,0.0995
1106.11,0.0993
1111.55,0.0991
1116.99,0.099
1122.43,0.0989
1127.87,0.0986
1133.32,0.0983
1138.76,0.0985
1144.2,0.0987
1149.64,0.0987
1155.08,0.0984
1160.52,0.0981
1165.96,0.0978
1171.4,0.0975
1176.84,0.0972
1182.28,0.097
1187.72,0.0978
1193.16,0.0987
1198.6,0.0993
1204.04,0.1015
1209.48,0.102
1214.92,0.1039
1220.36,0.103
1225.8,0.1063
1231.24,0.1066
1236.69,0.1066
1242.13,0.108
1247.57,0.1065
1253.01,0.1067
1258.45,0.1032
1263.89,0.1043
1269.33,0.1143
1274.77,0.1094
1280.21,0.109
1285.65,0.1083
1291.09,0.1061
1296.53,0.1045
1301.97,0.1027
1307.41,0.0991
1312.85,0.1002
1318.29,0.097
1323.73,0.0919
1329.17,0.0898
1334.61,0.0901
1340.06,0.0901
1345.5,0.0901
1350.94,0.0899
1356.38,0.0896
1361.82,0.0893
1367.26,0.0891
1372.7,0.0889
1378.14,0.0889
1383.58,0.089
1389.02,0.0892
1394.46,0.0894
1399.9,0.0897
1405.34,0.09
1410.78,0.0904
1416.22,0.0907
1421.66,0.0911
1427.1,0.0914
1432.54,0.0919
1437.98,0.0924
1443.43,0.093
1448.87,0.0937
1454.31,0.0946
1459.75,0.0955
1465.19,0.0965
1470.63,0.0975
1476.07,0.0985
1481.51,0.0993
1486.95,0.0999
1492.39,0.1004
1497.83,0.094
1503.27,0.098
1508.71,0.0973
1514.15,0.1023
1519.59,0.1043
1525.03,0.1023
1530.47,0.1044
1535.91,0.107
1541.35,0.1081
1546.8,0.109
1552.24,0.1097
1557.68,0.1108
1563.12,0.1078
1568.56,0.1121
1574.0,0.1094
1579.44,0.1073
1584.88,0.1077
1590.32,0.1077
1595.76,0.1066
1601.2,0.1116
1606.64,0.1109
1612.08,0.1153
1617.52,0.1097
1622.96,0.1092
1628.4,0.1116
1633.84,0.1105
1639.28,0.1107
1644.72,0.1101
1650.17,0.1113
1655.61,0.1121
1661.05,0.1108
1666.49,0.1109
1671.93,0.1116
1677.37,0.1136
1682.81,0.1124
1688.25,0.112
1693.69,0.1119
1699.13,0.1125
1704.57,0.1098
1710.01,0.1099
1715.45,0.111
1720.89,0.1106
1726.33,0.1096
1731.77,0.106
1737.21,0.1101
1742.65,0.1067
1748.09,0.1106
1753.54,0.1087
1758.98,0.1059
1764.42,0.1068
1769.86,0.0992
1775.3,0.0965
1780.74,0.0964
1786.18,0.0962
1791.62,0.0961
1797.06,0.0959
1802.5,0.0957
1807.94,0.0955
1813.38,0.0952
1818.82,0.095
1824.26,0.0948
1829.7,0.0946
1835.14,0.0944
1840.58,0.0942
1846.02,0.0941
1851.46,0.0939
1856.91,0.0938
1862.35,0.0937
1867.79,0.0935
1873.23,0.0934
1878.67,0.0933
1884.11,0.0932
1889.55,0.0931
1894.99,0.0929
1900.43,0.0928
1905.87,0.0927
1911.31,0.0926
1916.75,0.0925
1922.19,0.0924
1927.63,0.0923
1933.07,0.0923
1938.51,0.0922
1943.95,0.0922
1949.39,0.0921
1954.83,0.0921
1960.28,0.0921
1965.72,0.092
1971.16,0.092
1976.6,0.092
1982.04,0.0919
1987.48,0.0918
1992.92,0.0917
1998.36,0.0906
2003.8,0.1223
2009.24,0.0927
2014.68,0.0982
2020.12,0.0865
2025.56,0.0935
2031.0,0.0988
2036.44,0.1025
2041.88,0.1049
2047.32,0.1039
2052.76,0.1144
2058.2,0.1002
