wavelength_nm,value
414.13,0.0466
417.32,0.0421
420.52,0.0479
423.72,0.0432
426.91,0.0467
430.11,0.0506
433.31,0.0448
436.5,0.0478
439.7,0.0475
442.9,0.0491
446.09,0.0526
449.29,0.0469
452.49,0.051
455.68,0.0493
458.88,0.0538
462.08,0.0516
465.27,0.0529
468.47,0.0506
471.67,0.0515
474.86,0.0524
478.06,0.0525
481.26,0.0532
484.45,0.0542
487.65,0.0526
490.85,0.049
494.04,0.0483
497.24,0.0478
500.43,0.0476
503.63,0.044
506.83,0.0411
510.03,0.0403
513.22,0.0394
516.42,0.0408
519.61,0.0331
522.81,0.0333
526.01,0.0324
529.2,0.029
532.4,0.0286
535.6,0.0274
538.79,0.0277
541.99,0.0264
545.19,0.0245
548.38,0.0252
551.58,0.0238
554.78,0.0238
557.97,0.0238
561.17,0.0219
564.37,0.0227
567.56,0.0211
570.76,0.0204
573.96,0.0202
577.15,0.0198
580.35,0.0197
583.55,0.02
586.74,0.021
589.94,0.0227
593.14,0.0193
596.33,0.0218
599.53,0.019
602.73,0.0204
605.92,0.0204
609.12,0.021
612.32,0.0208
615.51,0.0212
618.71,0.02
621.91,0.0205
625.1,0.0207
628.3,0.0206
631.5,0.0206
634.69,0.0205
637.89,0.0203
641.09,0.0211
644.28,0.0217
647.48,0.0232
650.67,0.021
653.87,0.0229
657.07,0.0228
660.27,0.0202
663.46,0.0217
666.66,0.0226
669.85,0.0217
673.05,0.0223
676.25,0.0225
679.45,0.0228
682.64,0.0228
685.84,0.025
689.03,0.0255
692.23,0.026
695.43,0.0265
698.62,0.027
701.82,0.0275
705.02,0.028
708.21,0.0285
711.41,0.029
714.61,0.0295
717.8,0.0299
721.0,0.0304
724.2,0.0309
727.39,0.0314
730.59,0.0319
733.79,0.0324
736.98,0.0329
740.18,0.0334
743.38,0.0325
746.57,0.0332
749.77,0.037
752.97,0.0389
756.16,0.0408
759.36,0.0427
762.56,0.0446
765.75,0.0465
768.95,0.0484
772.15,0.0503
775.34,0.056
778.54,0.0583
781.74,0.061
784.93,0.0643
788.13,0.0683
791.33,0.0704
794.52,0.0726
797.72,0.0747
800.92,0.0769
804.11,0.079
807.31,0.0811
810.51,0.0833
813.7,0.0854
816.9,0.0876
820.1,0.0897
823.29,0.0919
826.49,0.094
829.68,0.0961
832.88,0.0983
836.08,0.1004
839.28,0.1026
842.47,0.1047
845.67,0.1049
848.86,0.1085
852.06,0.1062
855.26,0.1075
858.46,0.105
861.65,0.1096
864.85,0.1165
868.04,0.1141
871.24,0.1149
874.44,0.1108
877.63,0.1109
880.83,0.1155
884.03,0.1157
887.22,0.121
890.42,0.1215
893.62,0.116
896.81,0.116
900.01,0.1157
903.21,0.1155
906.4,0.1152
909.6,0.115
912.8,0.1148
915.99,0.1145
919.19,0.1143
922.39,0.1141
925.58,0.1139
928.78,0.1136
931.98,0.1134
935.17,0.113
938.37,0.1126
941.57,0.1122
944.76,0.1119
947.96,0.1117
951.16,0.1114
954.35,0.1111
957.55,0.1108
960.75,0.1105
963.94,0.1102
967.14,0.1098
970.1,0.1094
975.54,0.109
980.98,0.1085
986.42,0.1079
991.86,0.1074
997.3,0.107
1002.74,0.1075
1008.18,0.109
1013.62,0.1116
1019.06,0.1111
1024.5,0.1108
1029.95,0.1101
1035.39,0.1085
1040.83,0.1096
1046.27,0.1092
1051.71,0.1112
1057.15,0.1121
1062.59,0.1117
1068.03,0.1119
1073.47,0.1091
1078.91,0.1064
1084.35,0.1057
1089.79,0.1051
1095.23,0.1044
1100.67,0.1037
1106.11,0.103
1111.55,0.1023
1116.99,0.1016
1122.43,0.1007
1127.87,0.0994
1133.32,0.0979
1138.76,0.0963
1144.2,0.0948
1149.64,0.0933
1155.08,0.0917
1160.52,0.0902
1165.96,0.089
1171.4,0.088
1176.84,0.0869
1182.28,0.0863
1187.72,0.0893
1193.16,0.0923
1198.6,0.0912
1204.04,0.0899
1209.48,0.0899
1214.92,0.0901
1220.36,0.0906
1225.8,0.0922
1231.24,0.092
1236.69,0.0927
1242.13,0.0947
