wavelength_nm,value
414.13,0.0339
417.32,0.034
420.52,0.0347
423.72,0.036
426.91,0.0352
430.11,0.036
433.31,0.0339
436.5,0.0359
439.7,0.0345
442.9,0.0326
446.09,0.0328
449.29,0.0295
452.49,0.0306
455.68,0.0295
458.88,0.0323
462.08,0.0312
465.27,0.0311
468.47,0.0338
471.67,0.0329
474.86,0.0323
478.06,0.0347
481.26,0.034
484.45,0.0345
487.65,0.0343
490.85,0.0325
494.04,0.0334
497.24,0.0356
500.43,0.0364
503.63,0.035
506.83,0.035
510.03,0.0357
513.22,0.0353
516.42,0.0368
519.61,0.0352
522.81,0.0351
526.01,0.0365
529.2,0.0352
532.4,0.0361
535.6,0.037
538.79,0.0396
541.99,0.04
545.19,0.0399
548.38,0.0407
551.58,0.0424
554.78,0.0438
557.97,0.0485
561.17,0.0505
564.37,0.0503
567.56,0.0541
570.76,0.0591
573.96,0.0635
577.15,0.067
580.35,0.0721
583.55,0.079
586.74,0.0846
589.94,0.0901
593.14,0.0924
596.33,0.0997
599.53,0.1014
602.73,0.1074
605.92,0.1086
609.12,0.1128
612.32,0.1113
615.51,0.116
618.71,0.1148
621.91,0.1179
625.1,0.1214
628.3,0.1218
631.5,0.1189
634.69,0.1204
637.89,0.1218
641.09,0.1269
644.28,0.127
647.48,0.1296
650.67,0.1255
653.87,0.1259
657.07,0.1262
660.27,0.1223
663.46,0.1282
666.66,0.1297
669.85,0.1316
673.05,0.133
676.25,0.1317
679.45,0.1337
682.64,0.1348
685.84,0.1466
689.03,0.1477
692.23,0.1487
695.43,0.1497
698.62,0.1507
701.82,0.1517
705.02,0.1527
708.21,0.1537
711.41,0.1547
714.61,0.1557
717.8,0.1568
721.0,0.1578
724.2,0.1588
727.39,0.1598
730.59,0.1608
733.79,0.1618
736.98,0.1628
740.18,0.1638
743.38,0.1637
746.57,0.1683
749.77,0.1675
752.97,0.168
756.16,0.1686
759.36,0.1691
762.56,0.1697
765.75,0.1702
768.95,0.1707
772.15,0.1713
775.34,0.1674
778.54,0.1668
781.74,0.1638
784.93,0.1702
788.13,0.1658
791.33,0.1656
794.52,0.1654
797.72,0.1652
800.92,0.165
804.11,0.1647
807.31,0.1645
810.51,0.1643
813.7,0.1641
816.9,0.1639
820.1,0.1636
823.29,0.1634
826.49,0.1632
829.68,0.163
832.88,0.1628
836.08,0.1626
839.28,0.1623
842.47,0.1621
845.67,0.1674
848.86,0.1652
852.06,0.1586
855.26,0.1604
858.46,0.1508
861.65,0.1536
864.85,0.1641
868.04,0.1559
871.24,0.1539
874.44,0.1599
877.63,0.1517
880.83,0.1541
884.03,0.1519
887.22,0.1623
890.42,0.1593
893.62,0.1569
896.81,0.1568
900.01,0.1567
903.21,0.1566
906.4,0.1566
909.6,0.1565
912.8,0.1565
915.99,0.1565
919.19,0.1565
922.39,0.1566
925.58,0.1567
928.78,0.1567
931.98,0.1568
935.17,0.1569
938.37,0.157
941.57,0.1571
944.76,0.1571
947.96,0.1573
951.16,0.1575
954.35,0.1577
957.55,0.1578
960.75,0.1577
963.94,0.1577
967.14,0.1577
970.1,0.1576
975.54,0.1575
980.98,0.1574
986.42,0.1571
991.86,0.1568
997.3,0.1567
1002.74,0.1569
1008.18,0.1594
1013.62,0.1602
1019.06,0.1625
1024.5,0.162
1029.95,0.1608
1035.39,0.1594
1040.83,0.1603
1046.27,0.1626
1051.71,0.1633
1057.15,0.1657
1062.59,0.1668
1068.03,0.167
1073.47,0.1624
1078.91,0.1599
1084.35,0.1588
1089.79,0.1593
1095.23,0.1591
1100.67,0.1586
1106.11,0.1583
1111.55,0.1581
1116.99,0.158
1122.43,0.1578
1127.87,0.1573
1133.32,0.1569
1138.76,0.1572
1144.2,0.1575
1149.64,0.1576
1155.08,0.1572
1160.52,0.1567
1165.96,0.1563
1171.4,0.1559
1176.84,0.1554
1182.28,0.155
1187.72,0.1565
1193.16,0.158
1198.6,0.1592
1204.04,0.1622
1209.48,0.165
