wavelength_nm,value
414.13,0.0873
417.32,0.0898
420.52,0.0947
423.72,0.0894
426.91,0.094
430.11,0.1059
433.31,0.0971
436.5,0.1023
439.7,0.1046
442.9,0.1078
446.09,0.1106
449.29,0.1084
452.49,0.1117
455.68,0.1098
458.88,0.1144
462.08,0.1149
465.27,0.117
468.47,0.1135
471.67,0.1134
474.86,0.1175
478.06,0.1197
481.26,0.1204
484.45,0.1243
487.65,0.1244
490.85,0.1267
494.04,0.1246
497.24,0.1305
500.43,0.1363
503.63,0.1315
506.83,0.1359
510.03,0.1377
513.22,0.1423
516.42,0.1477
519.61,0.1381
522.81,0.1425
526.01,0.1468
529.2,0.1455
532.4,0.1511
535.6,0.1539
538.79,0.1611
541.99,0.1601
545.19,0.1619
548.38,0.163
551.58,0.1675
554.78,0.1655
557.97,0.1732
561.17,0.167
564.37,0.1705
567.56,0.1707
570.76,0.1762
573.96,0.1771
577.15,0.174
580.35,0.1756
583.55,0.1784
586.74,0.18
589.94,0.1852
593.14,0.1803
596.33,0.1795
599.53,0.1801
602.73,0.1833
605.92,0.1842
609.12,0.1831
612.32,0.1875
615.51,0.1852
618.71,0.1811
621.91,0.1841
625.1,0.1864
628.3,0.1867
631.5,0.1875
634.69,0.1832
637.89,0.1891
641.09,0.1887
644.28,0.1919
647.48,0.1941
650.67,0.1878
653.87,0.1892
657.07,0.1883
660.27,0.1797
663.46,0.1891
666.66,0.1901
669.85,0.1902
673.05,0.1959
676.25,0.1921
679.45,0.1902
682.64,0.1927
685.84,0.206
689.03,0.2055
692.23,0.205
695.43,0.2044
698.62,0.2039
701.82,0.2034
705.02,0.2028
708.21,0.2023
711.41,0.2018
714.61,0.2012
717.8,0.2007
721.0,0.2002
724.2,0.1996
727.39,0.1991
730.59,0.1986
733.79,0.198
736.98,0.1975
740.18,0.197
743.38,0.1953
746.57,0.1983
749.77,0.2017
752.97,0.2021
756.16,0.2026
759.36,0.2031
762.56,0.2035
765.75,0.204
768.95,0.2045
772.15,0.2049
775.34,0.2065
778.54,0.2122
781.74,0.2107
784.93,0.2094
788.13,0.2139
791.33,0.2142
794.52,0.2145
797.72,0.2148
800.92,0.2151
804.11,0.2154
807.31,0.2157
810.51,0.216
813.7,0.2163
816.9,0.2166
820.1,0.2169
823.29,0.2172
826.49,0.2175
829.68,0.2178
832.88,0.2182
836.08,0.2185
839.28,0.2188
842.47,0.2191
845.67,0.2124
848.86,0.2225
852.06,0.2202
855.26,0.22
858.46,0.2197
861.65,0.2147
864.85,0.2256
868.04,0.2209
871.24,0.2053
874.44,0.219
877.63,0.2075
880.83,0.2118
884.03,0.2087
887.22,0.2184
890.42,0.216
893.62,0.2206
896.81,0.2205
900.01,0.2201
903.21,0.2196
906.4,0.2194
909.6,0.219
912.8,0.2187
915.99,0.2184
919.19,0.2182
922.39,0.2181
925.58,0.2179
928.78,0.2177
931.98,0.2176
935.17,0.2175
938.37,0.2174
941.57,0.2173
944.76,0.217
947.96,0.217
951.16,0.2171
954.35,0.217
957.55,0.2169
960.75,0.2166
963.94,0.2163
967.14,0.216
970.1,0.2156
975.54,0.2153
980.98,0.2146
986.42,0.2137
991.86,0.2129
997.3,0.2124
1002.74,0.2122
1008.18,0.2151
1013.62,0.2154
1019.06,0.2192
1024.5,0.2171
1029.95,0.2168
1035.39,0.2141
1040.83,0.2151
1046.27,0.2154
1051.71,0.2195
1057.15,0.2214
1062.59,0.2212
1068.03,0.2206
1073.47,0.2153
1078.91,0.2119
1084.35,0.2109
1089.79,0.2119
1095.23,0.212
1100.67,0.2119
1106.11,0.2119
1111.55,0.2119
1116.99,0.2122
1122.43,0.2124
1127.87,0.2122
1133.32,0.2121
1138.76,0.2129
1144.2,0.2138
1149.64,0.2144
1155.08,0.2143
1160.52,0.214
1165.96,0.214
1171.4,0.2138
1176.84,0.2135
1182.28,0.2135
1187.72,0.2159
1193.16,0.2183
1198.6,0.2193
1204.04,0.2244
1209.48,0.2272
1214.92,0.2317
1220.36,0.2314
1225.8,0.2356
1231.24,0.2373
1236.69,0.2357
1242.13,0.2384
1247.57,0.236
1253.01,0.2343
1258.45,0.2321
1263.89,0.2343
1269.33,0.2522
1274.77,0.2435
1280.21,0.2429
1285.65,0.2388
1291.09,0.2366
1296.53,0.2344
1301.97,0.2305
1307.41,0.2253
1312.85,0.2225
1318.29,0.2185
1323.73,0.2111
1329.17,0.2006
1334.61,0.2007
1340.06,0.2005
1345.5,0.1999
1350.94,0.199
1356.38,0.1981
1361.82,0.1971
1367.26,0.1962
1372.7,0.1955
1378.14,0.195
1383.58,0.1948
1389.02,0.1948
1394.46,0.195
1399.9,0.1953
1405.34,0.1956
1410.78,0.196
1416.22,0.1964
1421.66,0.1968
1427.1,0.1972
1432.54,0.1977
1437.98,0.1985
1443.43,0.1994
1448.87,0.2006
1454.31,0.2021
1459.75,0.2038
1465.19,0.2056
1470.63,0.2073
1476.07,0.209
1481.51,0.2104
1486.95,0.2112
1492.39,0.2121
1497.83,0.2171
1503.27,0.2222
1508.71,0.22
1514.15,0.2364
1519.59,0.2378
1525.03,0.2413
1530.47,0.2445
1535.91,0.2482
1541.35,0.2514
1546.8,0.2518
1552.24,0.2526
1557.68,0.2556
1563.12,0.2504
1568.56,0.2598
1574.0,0.2566
1579.44,0.2519
1584.88,0.2512
1590.32,0.2518
1595.76,0.2489
1601.2,0.2581
1606.64,0.2579
1612.08,0.2663
1617.52,0.2493
1622.96,0.2543
1628.4,0.259
1633.84,0.2564
1639.28,0.2599
1644.72,0.257
1650.17,0.2561
1655.61,0.2587
1661.05,0.2592
1666.49,0.2595
1671.93,0.2575
1677.37,0.2628
1682.81,0.265
1688.25,0.2605
1693.69,0.2638
1699.13,0.2618
1704.57,0.2592
1710.01,0.258
1715.45,0.2598
1720.89,0.257
1726.33,0.2552
1731.77,0.2506
1737.21,0.264
1742.65,0.2534
1748.09,0.2573
1753.54,0.257
1758.98,0.2531
1764.42,0.2508
1769.86,0.2323
1775.3,0.2344
1780.74,0.2337
1786.18,0.2327
1791.62,0.2314
1797.06,0.23
1802.5,0.2284
1807.94,0.2267
1813.38,0.225
1818.82,0.2232
1824.26,0.2216
1829.7,0.2201
1835.14,0.2187
1840.58,0.2175
1846.02,0.2164
1851.46,0.2155
1856.91,0.2147
1862.35,0.214
1867.79,0.2134
1873.23,0.2129
1878.67,0.2123
1884.11,0.2118
1889.55,0.2112
1894.99,0.2107
1900.43,0.2101
1905.87,0.2097
1911.31,0.2093
1916.75,0.2089
1922.19,0.2087
1927.63,0.2087
1933.07,0.2088
1938.51,0.209
1943.95,0.2094
1949.39,0.2098
1954.83,0.2103
1960.28,0.2109
1965.72,0.2114
1971.16,0.2118
1976.6,0.212
1982.04,0.212
1987.48,0.2117
1992.92,0.2114
1998.36,0.2265
2003.8,0.2461
2009.24,0.1798
2014.68,0.2241
2020.12,0.1867
2025.56,0.2122
2031.0,0.2182
2036.44,0.2286
2041.88,0.2374
2047.32,0.2437
2052.76,0.2533
2058.2,0.221
2063.65,0.2435
2069.09,0.2285
2074.53,0.2314
2079.97,0.2341
2085.41,0.2401
2090.85,0.2406
2096.29,0.2417
2101.73,0.2369
2107.17,0.2402
2112.61,0.2438
2118.05,0.2402
2123.49,0.2404
2128.93,0.2465
2134.37,0.2473
2139.81,0.2468
2145.25,0.2454
2150.69,0.2459
2156.13,0.2414
2161.57,0.2412
2167.02,0.235
2172.46,0.2331
2177.9,0.2282
2183.34,0.2295
2188.78,0.2169
2194.22,0.2261
2199.66,0.2261
2205.1,0.2081
2210.54,0.2111
2215.98,0.2232
2221.42,0.2204
2226.86,0.2224
2232.3,0.2205
2237.74,0.2209
2243.18,0.2223
2248.62,0.2188
2254.06,0.2221
2259.5,0.222
2264.94,0.221
2270.39,0.222
2275.83,0.2208
2281.27,0.2147
2286.71,0.2238
2292.15,0.2265
2297.59,0.2112
2303.03,0.208
2308.47,0.2097
2313.91,0.217
2319.35,0.2225
2324.79,0.1928
2330.23,0.2047
2335.67,0.2055
2341.11,0.2028
2346.55,0.2061
2351.99,0.1895
2357.43,0.1851
2362.87,0.1892
2368.32,0.2233
2373.76,0.1856
2379.2,0.1867
2384.64,0.192
2390.08,0.158
2395.52,0.1774
2400.96,0.1837
2406.4,0.2179
2411.84,0.1797
2417.28,0.1428
2422.72,0.1363
2428.16,0.1626
2433.6,0.2644
2439.04,0.1289
2444.48,0.2998
2449.92,0.2078
2455.36,0.1125
2460.8,0.2107
2466.24,0.1823
2471.69,0.2309
2477.13,0.1957
2482.57,0.3077
2488.01,0.6769
2493.45,0.2163
2498.89,0.1407
