wavelength_nm,value
414.13,0.0407
417.32,0.0386
420.52,0.0407
423.72,0.0419
426.91,0.0428
430.11,0.0466
433.31,0.0432
436.5,0.0465
439.7,0.0452
442.9,0.0451
446.09,0.0506
449.29,0.051
452.49,0.0537
455.68,0.0514
458.88,0.0546
462.08,0.0537
465.27,0.0523
468.47,0.0557
471.67,0.0547
474.86,0.0549
478.06,0.0593
481.26,0.0594
484.45,0.0616
487.65,0.0581
490.85,0.0594
494.04,0.0605
497.24,0.0643
500.43,0.0669
503.63,0.0642
506.83,0.0667
510.03,0.0666
513.22,0.0708
516.42,0.0746
519.61,0.0702
522.81,0.0716
526.01,0.0758
529.2,0.0728
532.4,0.078
535.6,0.0795
538.79,0.0826
541.99,0.0851
545.19,0.0859
548.38,0.0867
551.58,0.0891
554.78,0.09
557.97,0.0955
561.17,0.0924
564.37,0.0952
567.56,0.094
570.76,0.0983
573.96,0.097
577.15,0.0963
580.35,0.0996
583.55,0.1013
586.74,0.1046
589.94,0.1058
593.14,0.1062
596.33,0.1066
599.53,0.1097
602.73,0.1095
605.92,0.112
609.12,0.112
612.32,0.1122
615.51,0.1124
618.71,0.1131
621.91,0.116
625.1,0.1173
628.3,0.1157
631.5,0.1189
634.69,0.1191
637.89,0.1195
641.09,0.1221
644.28,0.1248
647.48,0.1285
650.67,0.1235
653.87,0.1234
657.07,0.1253
660.27,0.1217
663.46,0.1261
666.66,0.1301
669.85,0.1293
673.05,0.1322
676.25,0.1322
679.45,0.1328
682.64,0.1341
685.84,0.1461
689.03,0.1474
692.23,0.1486
695.43,0.1498
698.62,0.151
701.82,0.1523
705.02,0.1535
708.21,0.1547
711.41,0.1559
714.61,0.1571
717.8,0.1584
721.0,0.1596
724.2,0.1608
727.39,0.162
730.59,0.1633
733.79,0.1645
736.98,0.1657
740.18,0.1669
743.38,0.1727
746.57,0.1756
749.77,0.1757
752.97,0.1774
756.16,0.179
759.36,0.1806
762.56,0.1822
765.75,0.1839
768.95,0.1855
772.15,0.1871
775.34,0.1877
778.54,0.1903
781.74,0.1901
784.93,0.1889
788.13,0.1913
791.33,0.1924
794.52,0.1934
797.72,0.1945
800.92,0.1955
804.11,0.1966
807.31,0.1976
810.51,0.1987
813.7,0.1997
816.9,0.2008
820.1,0.2018
823.29,0.2029
826.49,0.2039
829.68,0.205
832.88,0.2061
836.08,0.2071
839.28,0.2082
842.47,0.2092
845.67,0.2088
848.86,0.2136
852.06,0.2081
855.26,0.2104
858.46,0.2019
861.65,0.2088
864.85,0.2197
868.04,0.2121
871.24,0.2062
874.44,0.2153
877.63,0.2138
880.83,0.217
884.03,0.213
887.22,0.2195
890.42,0.2154
893.62,0.2245
896.81,0.2243
900.01,0.2243
903.21,0.2241
906.4,0.2241
909.6,0.224
912.8,0.224
915.99,0.224
919.19,0.224
922.39,0.2242
925.58,0.2243
928.78,0.2243
931.98,0.2244
935.17,0.2246
938.37,0.2247
941.57,0.2248
944.76,0.2249
947.96,0.2251
951.16,0.2254
954.35,0.2256
957.55,0.2257
960.75,0.2256
963.94,0.2256
967.14,0.2256
970.1,0.2255
975.54,0.2254
980.98,0.2252
986.42,0.2248
991.86,0.2244
997.3,0.2243
1002.74,0.2247
1008.18,0.2302
1013.62,0.233
1019.06,0.235
1024.5,0.2365
1029.95,0.2346
1035.39,0.2344
1040.83,0.235
1046.27,0.2389
1051.71,0.2412
1057.15,0.2453
1062.59,0.2463
1068.03,0.2463
1073.47,0.2412
1078.91,0.2387
1084.35,0.2379
1089.79,0.2391
1095.23,0.2394
1100.67,0.2394
1106.11,0.2397
1111.55,0.2399
1116.99,0.2404
1122.43,0.2408
1127.87,0.2406
1133.32,0.2407
1138.76,0.2415
1144.2,0.2425
1149.64,0.2432
1155.08,0.2431
1160.52,0.2429
1165.96,0.243
1171.4,0.2429
1176.84,0.2428
1182.28,0.2429
1187.72,0.2461
1193.16,0.2492
1198.6,0.2534
1204.04,0.2597
1209.48,0.2634
1214.92,0.2678
1220.36,0.27
1225.8,0.2757
1231.24,0.2773
1236.69,0.2789
1242.13,0.2755
1247.57,0.2771
1253.01,0.2776
1258.45,0.2752
1263.89,0.2776
1269.33,0.2976
1274.77,0.2872
1280.21,0.2879
1285.65,0.2833
1291.09,0.2788
1296.53,0.277
1301.97,0.2733
1307.41,0.2655
1312.85,0.2659
1318.29,0.2577
1323.73,0.2466
1329.17,0.2428
1334.61,0.2417
1340.06,0.2401
1345.5,0.2381
1350.94,0.2358
1356.38,0.2334
1361.82,0.2309
1367.26,0.2287
1372.7,0.2266
1378.14,0.2248
1383.58,0.2234
1389.02,0.2221
1394.46,0.2211
1399.9,0.2202
1405.34,0.2194
1410.78,0.2186
1416.22,0.2178
1421.66,0.217
1427.1,0.2163
1432.54,0.2157
1437.98,0.2153
1443.43,0.2151
1448.87,0.2152
1454.31,0.2156
1459.75,0.2162
1465.19,0.2168
1470.63,0.2175
1476.07,0.218
1481.51,0.2182
1486.95,0.2178
1492.39,0.2175
1497.83,0.2225
1503.27,0.2409
1508.71,0.2293
1514.15,0.2471
1519.59,0.2499
1525.03,0.254
1530.47,0.2551
1535.91,0.2629
1541.35,0.2655
1546.8,0.2679
1552.24,0.2704
1557.68,0.2721
1563.12,0.2682
1568.56,0.2796
1574.0,0.274
1579.44,0.2711
1584.88,0.2697
1590.32,0.2742
1595.76,0.2662
1601.2,0.2817
1606.64,0.2804
1612.08,0.2898
1617.52,0.2768
1622.96,0.2802
1628.4,0.2832
1633.84,0.2807
1639.28,0.2867
1644.72,0.2843
1650.17,0.2847
1655.61,0.2861
1661.05,0.2862
1666.49,0.2861
1671.93,0.2863
1677.37,0.291
1682.81,0.2904
1688.25,0.2895
1693.69,0.2868
1699.13,0.2865
1704.57,0.2828
1710.01,0.2822
1715.45,0.2832
1720.89,0.2802
1726.33,0.2785
1731.77,0.2725
1737.21,0.2838
1742.65,0.2729
1748.09,0.2814
1753.54,0.2772
1758.98,0.2714
1764.42,0.2725
1769.86,0.2522
1775.3,0.2556
1780.74,0.254
1786.18,0.2521
1791.62,0.25
1797.06,0.2477
1802.5,0.2452
1807.94,0.2426
1813.38,0.2399
1818.82,0.2373
1824.26,0.2348
1829.7,0.2325
1835.14,0.2303
1840.58,0.2282
1846.02,0.2263
1851.46,0.2246
1856.91,0.223
