wavelength_nm,value
414.13,0.0446
417.32,0.0417
420.52,0.0495
423.72,0.0504
426.91,0.0511
430.11,0.0512
433.31,0.0475
436.5,0.0568
439.7,0.0579
442.9,0.0576
446.09,0.0605
449.29,0.057
452.49,0.0573
455.68,0.0594
458.88,0.0623
462.08,0.0615
465.27,0.0631
468.47,0.0648
471.67,0.0659
474.86,0.0679
478.06,0.072
481.26,0.0746
484.45,0.0773
487.65,0.0779
490.85,0.0755
494.04,0.0743
497.24,0.0773
500.43,0.0811
503.63,0.0799
506.83,0.0824
510.03,0.0863
513.22,0.0919
516.42,0.0922
519.61,0.0914
522.81,0.0863
526.01,0.095
529.2,0.0909
532.4,0.0973
535.6,0.0939
538.79,0.1008
541.99,0.1013
545.19,0.1019
548.38,0.1029
551.58,0.1038
554.78,0.1062
557.97,0.1124
561.17,0.109
564.37,0.1103
567.56,0.1118
570.76,0.1138
573.96,0.1147
577.15,0.1139
580.35,0.1158
583.55,0.1181
586.74,0.1215
589.94,0.124
593.14,0.1195
596.33,0.1233
599.53,0.1244
602.73,0.1268
605.92,0.1302
609.12,0.1297
612.32,0.1283
615.51,0.1328
618.71,0.131
621.91,0.1321
625.1,0.1366
628.3,0.138
631.5,0.1375
634.69,0.1365
637.89,0.1399
641.09,0.142
644.28,0.1455
647.48,0.1502
650.67,0.1466
653.87,0.1481
657.07,0.1505
660.27,0.1433
663.46,0.1508
666.66,0.1523
669.85,0.1554
673.05,0.156
676.25,0.156
679.45,0.1569
682.64,0.1615
685.84,0.1702
689.03,0.1709
692.23,0.1716
695.43,0.1722
698.62,0.1729
701.82,0.1735
705.02,0.1742
708.21,0.1749
711.41,0.1755
714.61,0.1762
717.8,0.1768
721.0,0.1775
724.2,0.1782
727.39,0.1788
730.59,0.1795
733.79,0.1801
736.98,0.1808
740.18,0.1815
743.38,0.1839
746.57,0.1886
749.77,0.1938
752.97,0.1943
756.16,0.1948
759.36,0.1954
762.56,0.1959
765.75,0.1964
768.95,0.1969
772.15,0.1974
775.34,0.212
778.54,0.2059
781.74,0.2085
784.93,0.2067
788.13,0.2123
791.33,0.2131
794.52,0.214
797.72,0.2149
800.92,0.2157
804.11,0.2166
807.31,0.2175
810.51,0.2183
813.7,0.2192
816.9,0.2201
820.1,0.2209
823.29,0.2218
826.49,0.2227
829.68,0.2235
832.88,0.2244
836.08,0.2253
839.28,0.2261
842.47,0.227
845.67,0.233
848.86,0.2378
852.06,0.2256
855.26,0.2334
858.46,0.2233
861.65,0.2277
864.85,0.2398
868.04,0.226
871.24,0.2295
874.44,0.2282
877.63,0.2278
880.83,0.2312
884.03,0.234
887.22,0.2313
890.42,0.2326
893.62,0.2459
896.81,0.2457
900.01,0.2453
903.21,0.2448
906.4,0.2445
909.6,0.2442
912.8,0.2438
915.99,0.2434
919.19,0.2432
922.39,0.2431
925.58,0.2429
928.78,0.2427
931.98,0.2424
935.17,0.2424
938.37,0.2422
941.57,0.242
944.76,0.2417
947.96,0.2417
951.16,0.2417
954.35,0.2416
957.55,0.2414
960.75,0.2411
963.94,0.2408
967.14,0.2404
970.1,0.24
975.54,0.2396
980.98,0.2389
986.42,0.2379
991.86,0.237
997.3,0.2365
1002.74,0.2363
1008.18,0.2345
1013.62,0.2379
1019.06,0.2419
1024.5,0.2427
1029.95,0.2386
1035.39,0.2371
1040.83,0.2355
1046.27,0.2396
1051.71,0.2465
1057.15,0.2505
1062.59,0.2526
1068.03,0.2524
1073.47,0.2459
1078.91,0.2468
1084.35,0.2454
1089.79,0.2461
1095.23,0.2459
1100.67,0.2453
1106.11,0.2449
1111.55,0.2446
1116.99,0.2445
1122.43,0.2443
1127.87,0.2436
1133.32,0.2431
1138.76,0.2434
1144.2,0.2439
1149.64,0.2441
1155.08,0.2434
1160.52,0.2427
1165.96,0.2422
1171.4,0.2416
1176.84,0.2409
1182.28,0.2405
1187.72,0.2429
1193.16,0.2454
1198.6,0.2636
1204.04,0.2546
1209.48,0.262
1214.92,0.2589
1220.36,0.2664
1225.8,0.2699
1231.24,0.2738
1236.69,0.2794
1242.13,0.284
1247.57,0.2869
1253.01,0.2914
1258.45,0.2975
1263.89,0.3028
1269.33,0.2948
1274.77,0.2786
1280.21,0.2922
1285.65,0.2923
1291.09,0.2973
1296.53,0.2996
1301.97,0.3026
1307.41,0.2987
1312.85,0.2991
1318.29,0.2862
1323.73,0.286
1329.17,0.3337
1334.61,0.3281
1340.06,0.3217
1345.5,0.3149
1350.94,0.3077
1356.38,0.3004
1361.82,0.2932
1367.26,0.2862
1372.7,0.2796
1378.14,0.2733
1383.58,0.2674
1389.02,0.2619
1394.46,0.2566
1399.9,0.2514
1405.34,0.2463
1410.78,0.2413
1416.22,0.2362
1421.66,0.2312
1427.1,0.2262
1432.54,0.2214
1437.98,0.2167
1443.43,0.2123
1448.87,0.2081
1454.31,0.2041
1459.75,0.2002
