wavelength_nm,value
1372.7,0.2173
1378.14,0.2154
1383.58,0.2139
1389.02,0.2126
1394.46,0.2115
1399.9,0.2106
1405.34,0.2097
1410.78,0.2088
1416.22,0.2079
1421.66,0.207
1427.1,0.2062
1432.54,0.2055
1437.98,0.205
1443.43,0.2047
1448.87,0.2047
1454.31,0.2049
1459.75,0.2053
1465.19,0.2058
1470.63,0.2063
1476.07,0.2066
1481.51,0.2067
1486.95,0.2062
1492.39,0.2057
1497.83,0.2113
1503.27,0.2207
1508.71,0.2152
1514.15,0.2391
1519.59,0.2431
1525.03,0.2442
1530.47,0.2472
1535.91,0.2548
1541.35,0.2603
1546.8,0.259
1552.24,0.2615
1557.68,0.2644
1563.12,0.2602
1568.56,0.2723
1574.0,0.2669
1579.44,0.2656
1584.88,0.2662
1590.32,0.2706
1595.76,0.2683
1601.2,0.2773
1606.64,0.2807
1612.08,0.2892
1617.52,0.2791
1622.96,0.2838
1628.4,0.2879
1633.84,0.2873
1639.28,0.2942
1644.72,0.2922
1650.17,0.2904
1655.61,0.2931
1661.05,0.2965
1666.49,0.292
1671.93,0.2954
1677.37,0.2986
1682.81,0.2988
1688.25,0.2956
1693.69,0.2949
1699.13,0.2929
1704.57,0.2885
1710.01,0.2888
1715.45,0.2909
1720.89,0.2847
1726.33,0.2849
1731.77,0.2792
1737.21,0.2925
1742.65,0.2828
1748.09,0.2919
1753.54,0.2857
1758.98,0.2791
1764.42,0.2782
1769.86,0.2586
1775.3,0.268
1780.74,0.2659
1786.18,0.2635
1791.62,0.2608
1797.06,0.2579
1802.5,0.2549
1807.94,0.2517
1813.38,0.2485
1818.82,0.2454
1824.26,0.2424
1829.7,0.2395
1835.14,0.2367
1840.58,0.2342
1846.02,0.2318
1851.46,0.2296
1856.91,0.2275
1862.35,0.2255
1867.79,0.2236
1873.23,0.2218
1878.67,0.22
1884.11,0.2181
1889.55,0.2163
1894.99,0.2145
1900.43,0.2127
1905.87,0.2109
1911.31,0.2093
1916.75,0.2077
1922.19,0.2062
1927.63,0.2048
1933.07,0.2036
1938.51,0.2025
1943.95,0.2016
1949.39,0.2007
1954.83,0.1999
1960.28,0.199
1965.72,0.1981
1971.16,0.1971
1976.6,0.196
1982.04,0.1946
1987.48,0.1929
1992.92,0.1913
1998.36,0.2274
2003.8,0.2498
2009.24,0.1694
2014.68,0.212
2020.12,0.1727
2025.56,0.1872
2031.0,0.2007
2036.44,0.2101
2041.88,0.2162
2047.32,0.2176
2052.76,0.2307
2058.2,0.1902
2063.65,0.2039
2069.09,0.1936
2074.53,0.1913
2079.97,0.1908
2085.41,0.2011
2090.85,0.1986
2096.29,0.2025
2101.73,0.1993
2107.17,0.1986
2112.61,0.2042
2118.05,0.2066
2123.49,0.2026
2128.93,0.2071
2134.37,0.2102
2139.81,0.2137
2145.25,0.2179
2150.69,0.2219
2156.13,0.2124
2161.57,0.2233
2167.02,0.2164
2172.46,0.2182
2177.9,0.2224
2183.34,0.2242
2188.78,0.2129
2194.22,0.2298
2199.66,0.2327
2205.1,0.2248
2210.54,0.2228
2215.98,0.2299
2221.42,0.2252
2226.86,0.2259
2232.3,0.2305
2237.74,0.2153
2243.18,0.2118
2248.62,0.212
2254.06,0.2081
2259.5,0.2012
2264.94,0.1992
2270.39,0.189
2275.83,0.1962
2281.27,0.1955
2286.71,0.1902
2292.15,0.1841
2297.59,0.1797
2303.03,0.1839
2308.47,0.1814
2313.91,0.1934
2319.35,0.1845
2324.79,0.1614
2330.23,0.1649
2335.67,0.1745
2341.11,0.1751
2346.55,0.172
2351.99,0.1714
2357.43,0.1476
2362.87,0.16
2368.32,0.2068
2373.76,0.1583
2379.2,0.1591
2384.64,0.1703
2390.08,0.1252
2395.52,0.1496
2400.96,0.1652
2406.4,0.1854
2411.84,0.1573
2417.28,0.1365
2422.72,0.0966
2428.16,0.1298
2433.6,0.2261
2439.04,0.1058
2444.48,0.2459
2449.92,0.2002
2455.36,0.0528
2460.8,0.1424
2466.24,0.1486
2471.69,0.2071
2477.13,0.0955
2482.57,0.2656
2488.01,0.074
2493.45,0.5653
2498.89,0.0684
