wavelength_nm,value
414.13,0.0477
417.32,0.0451
420.52,0.0506
423.72,0.0523
426.91,0.0564
430.11,0.0553
433.31,0.0529
436.5,0.0521
439.7,0.0562
442.9,0.0553
446.09,0.0592
449.29,0.0553
452.49,0.0592
455.68,0.0581
458.88,0.0648
462.08,0.0631
465.27,0.0614
468.47,0.0649
471.67,0.0649
474.86,0.0651
478.06,0.0708
481.26,0.0728
484.45,0.0743
487.65,0.0689
490.85,0.0705
494.04,0.0697
497.24,0.0735
500.43,0.0807
503.63,0.076
506.83,0.077
510.03,0.081
513.22,0.0821
516.42,0.0886
519.61,0.083
522.81,0.0827
526.01,0.0884
529.2,0.0874
532.4,0.0892
535.6,0.0915
538.79,0.0951
541.99,0.0985
545.19,0.0991
548.38,0.0998
551.58,0.0994
554.78,0.0998
557.97,0.1059
561.17,0.1032
564.37,0.1075
567.56,0.1064
570.76,0.1111
573.96,0.1107
577.15,0.1092
580.35,0.1119
583.55,0.1115
586.74,0.1134
589.94,0.1168
593.14,0.1179
596.33,0.1174
599.53,0.1164
602.73,0.1205
605.92,0.1202
609.12,0.1224
612.32,0.1218
615.51,0.1253
618.71,0.1254
621.91,0.1257
625.1,0.1269
628.3,0.1296
631.5,0.1305
634.69,0.1287
637.89,0.132
641.09,0.134
644.28,0.1345
647.48,0.1405
650.67,0.1349
653.87,0.1361
657.07,0.1378
660.27,0.1316
663.46,0.1366
666.66,0.1414
669.85,0.1405
673.05,0.1399
676.25,0.1417
679.45,0.1438
682.64,0.1442
685.84,0.1576
689.03,0.1584
692.23,0.1592
695.43,0.16
698.62,0.1607
701.82,0.1615
705.02,0.1623
708.21,0.1631
711.41,0.1638
714.61,0.1646
717.8,0.1654
721.0,0.1661
724.2,0.1669
727.39,0.1677
730.59,0.1685
733.79,0.1692
736.98,0.17
740.18,0.1708
743.38,0.1726
746.57,0.181
749.77,0.1795
752.97,0.1811
756.16,0.1826
759.36,0.1842
762.56,0.1858
765.75,0.1874
768.95,0.189
772.15,0.1905
775.34,0.1938
778.54,0.195
781.74,0.1934
784.93,0.1942
788.13,0.1974
791.33,0.1978
794.52,0.1982
797.72,0.1987
800.92,0.1991
804.11,0.1996
807.31,0.2
810.51,0.2004
813.7,0.2009
