wavelength_nm,value
2199.66,0.202
2205.1,0.1982
2210.54,0.1968
2215.98,0.2069
2221.42,0.2068
2226.86,0.2072
2232.3,0.2043
2237.74,0.2018
2243.18,0.1987
2248.62,0.1927
2254.06,0.1918
2259.5,0.1891
2264.94,0.1831
2270.39,0.1777
2275.83,0.1764
2281.27,0.1758
2286.71,0.183
2292.15,0.1842
2297.59,0.1735
2303.03,0.1716
2308.47,0.1699
2313.91,0.1803
2319.35,0.1783
2324.79,0.1502
2330.23,0.1632
2335.67,0.1653
2341.11,0.1636
2346.55,0.1614
2351.99,0.1559
2357.43,0.1444
2362.87,0.1519
2368.32,0.1799
2373.76,0.1525
2379.2,0.147
2384.64,0.1536
2390.08,0.1417
2395.52,0.1408
2400.96,0.1483
2406.4,0.1611
2411.84,0.1398
2417.28,0.1599
2422.72,0.104
2428.16,0.127
2433.6,0.2018
2439.04,0.1097
2444.48,0.1982
2449.92,0.1489
2455.36,0.0667
2460.8,0.1399
2466.24,0.129
2471.69,0.1286
2477.13,0.0824
2482.57,0.0941
2488.01,0.0756
2493.45,0.4275
2498.89,0.1191
