wavelength_nm,value
1867.79,0.1601
1873.23,0.1585
1878.67,0.1569
1884.11,0.1554
1889.55,0.1538
1894.99,0.1522
1900.43,0.1507
1905.87,0.1492
1911.31,0.1477
1916.75,0.1463
1922.19,0.145
1927.63,0.1437
1933.07,0.1426
1938.51,0.1415
1943.95,0.1405
1949.39,0.1396
1954.83,0.1387
1960.28,0.1378
1965.72,0.1369
1971.16,0.1359
1976.6,0.1348
1982.04,0.1335
1987.48,0.132
1992.92,0.1305
1998.36,0.1168
2003.8,0.1792
2009.24,0.1465
2014.68,0.1862
2020.12,0.1738
2025.56,0.1685
2031.0,0.1731
2036.44,0.1663
2041.88,0.1723
2047.32,0.1573
2052.76,0.1728
2058.2,0.1685
2063.65,0.1767
2069.09,0.181
2074.53,0.1874
2079.97,0.1782
2085.41,0.1815
2090.85,0.1823
2096.29,0.1832
2101.73,0.1874
2107.17,0.1819
2112.61,0.1814
2118.05,0.1845
2123.49,0.1877
2128.93,0.1914
2134.37,0.1894
2139.81,0.1888
2145.25,0.1869
2150.69,0.1913
2156.13,0.189
2161.57,0.1894
2167.02,0.1943
2172.46,0.1883
2177.9,0.1864
2183.34,0.1852
2188.78,0.189
2194.22,0.1825
2199.66,0.1872
2205.1,0.1921
2210.54,0.1871
2215.98,0.1909
2221.42,0.1879
2226.86,0.1866
2232.3,0.1867
2237.74,0.1876
2243.18,0.1863
2248.62,0.1852
2254.06,0.1782
2259.5,0.1803
2264.94,0.1841
2270.39,0.1824
2275.83,0.1816
2281.27,0.1773
2286.71,0.1728
2292.15,0.1761
2297.59,0.1792
2303.03,0.1794
2308.47,0.1741
2313.91,0.1566
2319.35,0.1767
2324.79,0.1768
2330.23,0.1655
2335.67,0.1513
2341.11,0.1657
2346.55,0.1488
2351.99,0.1786
2357.43,0.1572
2362.87,0.1397
2368.32,0.1475
2373.76,0.1465
2379.2,0.1421
2384.64,0.1622
2390.08,0.1573
2395.52,0.1483
2400.96,0.131
2406.4,0.1368
2411.84,0.1186
2417.28,0.1563
2422.72,0.1484
2428.16,0.1187
2433.6,0.1302
2439.04,0.126
2444.48,0.0664
2449.92,0.1779
2455.36,0.1415
2460.8,0.1285
2466.24,0.0758
2471.69,0.0162
2477.13,0.0
2482.57,0.0864
2488.01,0.1954
2493.45,0.1061
2498.89,0.0265
