wavelength_nm,value
414.13,0.045
417.32,0.0515
420.52,0.0551
423.72,0.0505
426.91,0.0556
430.11,0.0605
433.31,0.0529
436.5,0.0564
439.7,0.0586
442.9,0.0575
446.09,0.062
449.29,0.0579
452.49,0.0595
455.68,0.0639
458.88,0.068
462.08,0.0675
465.27,0.0667
468.47,0.0691
471.67,0.0669
474.86,0.0693
478.06,0.0732
481.26,0.0735
484.45,0.0746
487.65,0.0742
490.85,0.0754
494.04,0.0736
497.24,0.079
500.43,0.0836
503.63,0.0797
506.83,0.082
510.03,0.0804
513.22,0.0851
516.42,0.0903
519.61,0.0882
522.81,0.0867
526.01,0.0911
529.2,0.0911
532.4,0.0926
535.6,0.0969
538.79,0.0994
541.99,0.1023
545.19,0.1019
548.38,0.1026
551.58,0.1049
554.78,0.1076
557.97,0.1118
561.17,0.1092
564.37,0.1094
567.56,0.1115
570.76,0.1151
573.96,0.1139
577.15,0.1116
580.35,0.1169
583.55,0.1177
586.74,0.1217
589.94,0.1226
593.14,0.1191
596.33,0.1239
599.53,0.1234
602.73,0.1274
605.92,0.129
609.12,0.1299
612.32,0.1253
615.51,0.1311
618.71,0.1289
621.91,0.1309
625.1,0.1351
628.3,0.1349
631.5,0.1353
634.69,0.1348
637.89,0.1366
641.09,0.138
644.28,0.1421
647.48,0.1445
650.67,0.1408
653.87,0.1405
657.07,0.1413
660.27,0.1376
663.46,0.1452
666.66,0.1472
669.85,0.1472
673.05,0.1484
676.25,0.1465
679.45,0.1482
682.64,0.1483
685.84,0.1603
689.03,0.161
692.23,0.1617
695.43,0.1623
698.62,0.163
701.82,0.1636
705.02,0.1643
708.21,0.165
711.41,0.1656
714.61,0.1663
717.8,0.1669
721.0,0.1676
724.2,0.1683
727.39,0.1689
730.59,0.1696
733.79,0.1703
736.98,0.1709
740.18,0.1716
743.38,0.173
746.57,0.1767
749.77,0.1798
752.97,0.1811
756.16,0.1824
759.36,0.1837
762.56,0.1851
765.75,0.1864
768.95,0.1877
772.15,0.189
775.34,0.192
778.54,0.1846
781.74,0.1943
784.93,0.187
788.13,0.1922
791.33,0.1934
794.52,0.1946
797.72,0.1958
800.92,0.197
804.11,0.1982
807.31,0.1994
810.51,0.2006
813.7,0.2018
816.9,0.203
820.1,0.2042
823.29,0.2054
826.49,0.2065
829.68,0.2077
832.88,0.2089
836.08,0.2101
839.28,0.2113
842.47,0.2125
845.67,0.2079
848.86,0.2216
852.06,0.2101
855.26,0.2146
858.46,0.2015
861.65,0.2171
864.85,0.2188
868.04,0.2172
871.24,0.2106
874.44,0.2075
877.63,0.2033
880.83,0.2054
884.03,0.2093
887.22,0.2091
890.42,0.2009
893.62,0.2142
896.81,0.214
900.01,0.2138
903.21,0.2135
906.4,0.2134
909.6,0.2132
912.8,0.213
915.99,0.2129
919.19,0.2128
922.39,0.2128
925.58,0.2128
928.78,0.2127
931.98,0.2127
935.17,0.2127
938.37,0.2127
941.57,0.2127
944.76,0.2126
947.96,0.2127
951.16,0.2129
954.35,0.213
957.55,0.2129
960.75,0.2128
963.94,0.2126
967.14,0.2124
970.1,0.2122
975.54,0.212
980.98,0.2116
986.42,0.211
991.86,0.2104
997.3,0.2101
1002.74,0.2102
1008.18,0.2146
1013.62,0.2171
1019.06,0.219
1024.5,0.2212
1029.95,0.2172
1035.39,0.2168
1040.83,0.2166
1046.27,0.2191
1051.71,0.2226
1057.15,0.2234
1062.59,0.2233
1068.03,0.2251
1073.47,0.2243
1078.91,0.2188
1084.35,0.2178
1089.79,0.2187
1095.23,0.2188
1100.67,0.2186
1106.11,0.2185
1111.55,0.2185
1116.99,0.2188
1122.43,0.2188
1127.87,0.2185
1133.32,0.2184
1138.76,0.219
1144.2,0.2197
1149.64,0.2201
1155.08,0.2199
1160.52,0.2195
1165.96,0.2194
1171.4,0.2191
1176.84,0.2187
1182.28,0.2187
1187.72,0.2212
1193.16,0.2237
1198.6,0.2258
1204.04,0.2324
1209.48,0.2363
1214.92,0.2404
1220.36,0.239
1225.8,0.2444
1231.24,0.2466
1236.69,0.2472
1242.13,0.2469
1247.57,0.2482
1253.01,0.2487
1258.45,0.2442
1263.89,0.245
1269.33,0.2617
1274.77,0.256
1280.21,0.2555
1285.65,0.253
1291.09,0.2504
1296.53,0.2451
1301.97,0.2407
1307.41,0.2369
1312.85,0.2329
1318.29,0.2291
1323.73,0.2197
1329.17,0.2114
1334.61,0.2104
1340.06,0.209
1345.5,0.2073
1350.94,0.2053
1356.38,0.2032
1361.82,0.201
1367.26,0.1991
1372.7,0.1973
1378.14,0.1957
1383.58,0.1944
1389.02,0.1934
1394.46,0.1925
1399.9,0.1917
1405.34,0.191
1410.78,0.1903
1416.22,0.1896
1421.66,0.1889
1427.1,0.1883
1432.54,0.1878
1437.98,0.1874
1443.43,0.1873
1448.87,0.1874
1454.31,0.1877
1459.75,0.1881
1465.19,0.1887
1470.63,0.1893
1476.07,0.1897
1481.51,0.1899
1486.95,0.1896
1492.39,0.1892
1497.83,0.1932
1503.27,0.1998
1508.71,0.2007
1514.15,0.2157
1519.59,0.2202
1525.03,0.2221
1530.47,0.2252
1535.91,0.2322
1541.35,0.2352
1546.8,0.2365
1552.24,0.2384
1557.68,0.2436
1563.12,0.2397
1568.56,0.25
1574.0,0.2446
1579.44,0.2425
1584.88,0.2431
1590.32,0.2426
1595.76,0.2403
