wavelength_nm,value
414.13,0.0434
417.32,0.0442
420.52,0.0488
423.72,0.0432
426.91,0.0512
430.11,0.0488
433.31,0.0469
436.5,0.0482
439.7,0.0475
442.9,0.0501
446.09,0.0498
449.29,0.0515
452.49,0.0525
455.68,0.051
458.88,0.0539
462.08,0.0519
465.27,0.0514
468.47,0.0534
471.67,0.0548
474.86,0.0546
478.06,0.0578
481.26,0.0592
484.45,0.0626
487.65,0.0591
490.85,0.0582
494.04,0.0611
497.24,0.0626
500.43,0.0672
503.63,0.0636
506.83,0.064
510.03,0.0659
513.22,0.0697
516.42,0.072
519.61,0.0665
522.81,0.0674
526.01,0.0726
529.2,0.0687
532.4,0.0746
535.6,0.0746
538.79,0.0799
541.99,0.0765
545.19,0.079
548.38,0.0775
551.58,0.0788
554.78,0.0828
557.97,0.0845
561.17,0.083
564.37,0.0826
567.56,0.0848
570.76,0.0878
573.96,0.0861
577.15,0.0846
580.35,0.0877
583.55,0.0879
586.74,0.092
589.94,0.0935
593.14,0.0937
596.33,0.0935
599.53,0.0939
602.73,0.095
605.92,0.0958
609.12,0.0975
612.32,0.0976
615.51,0.1004
618.71,0.1016
621.91,0.1036
625.1,0.1057
628.3,0.1058
631.5,0.1046
634.69,0.1097
637.89,0.1076
641.09,0.1135
644.28,0.1164
647.48,0.1195
650.67,0.1154
653.87,0.1154
657.07,0.1193
660.27,0.1112
663.46,0.1192
666.66,0.1207
669.85,0.1239
673.05,0.1222
676.25,0.1229
679.45,0.1281
682.64,0.1271
685.84,0.1434
689.03,0.1444
692.23,0.1455
695.43,0.1466
698.62,0.1476
701.82,0.1487
705.02,0.1498
708.21,0.1509
711.41,0.1519
714.61,0.153
717.8,0.1541
721.0,0.1551
724.2,0.1562
727.39,0.1573
730.59,0.1583
733.79,0.1594
736.98,0.1605
740.18,0.1616
743.38,0.167
746.57,0.1699
749.77,0.1741
752.97,0.1757
756.16,0.1773
759.36,0.1789
762.56,0.1805
765.75,0.1821
768.95,0.1837
772.15,0.1853
775.34,0.1827
778.54,0.1981
781.74,0.1946
784.93,0.1918
788.13,0.1943
791.33,0.1963
794.52,0.1983
797.72,0.2003
800.92,0.2023
804.11,0.2044
807.31,0.2064
810.51,0.2084
813.7,0.2104
816.9,0.2124
820.1,0.2144
823.29,0.2165
826.49,0.2185
829.68,0.2205
832.88,0.2225
836.08,0.2245
839.28,0.2266
842.47,0.2286
845.67,0.23
848.86,0.2324
852.06,0.2309
855.26,0.235
858.46,0.2291
861.65,0.2365
864.85,0.2479
868.04,0.2377
871.24,0.241
874.44,0.2364
877.63,0.2384
880.83,0.2427
884.03,0.2407
887.22,0.2467
890.42,0.2492
893.62,0.2515
896.81,0.2514
900.01,0.2515
903.21,0.2515
906.4,0.2517
909.6,0.2519
912.8,0.252
915.99,0.2522
919.19,0.2525
922.39,0.2528
925.58,0.2531
928.78,0.2534
931.98,0.2537
935.17,0.2541
938.37,0.2544
941.57,0.2547
944.76,0.2549
947.96,0.2553
951.16,0.2558
954.35,0.2562
957.55,0.2565
960.75,0.2567
963.94,0.2569
967.14,0.257
970.1,0.2571
975.54,0.2571
980.98,0.2573
986.42,0.2572
991.86,0.2571
997.3,0.2574
1002.74,0.2582
1008.18,0.2562
1013.62,0.2623
1019.06,0.272
1024.5,0.2734
1029.95,0.2694
1035.39,0.2674
1040.83,0.2632
1046.27,0.269
1051.71,0.275
1057.15,0.2832
1062.59,0.2857
1068.03,0.2886
1073.47,0.2814
1078.91,0.282
1084.35,0.2807
1089.79,0.2815
1095.23,0.2815
1100.67,0.281
1106.11,0.2808
1111.55,0.2806
1116.99,0.2807
1122.43,0.2805
1127.87,0.2799
1133.32,0.2794
1138.76,0.2797
1144.2,0.2802
1149.64,0.2803
1155.08,0.2797
1160.52,0.2789
1165.96,0.2785
1171.4,0.2779
1176.84,0.2773
1182.28,0.277
1187.72,0.2802
1193.16,0.2835
1198.6,0.3027
1204.04,0.2928
1209.48,0.3017
1214.92,0.2988
1220.36,0.3058
1225.8,0.3116
1231.24,0.314
1236.69,0.3223
1242.13,0.3278
1247.57,0.3299
1253.01,0.3355
1258.45,0.3441
1263.89,0.3497
1269.33,0.3341
1274.77,0.3221
1280.21,0.3356
1285.65,0.3346
1291.09,0.3419
1296.53,0.3464
1301.97,0.3479
1307.41,0.3433
1312.85,0.3486
1318.29,0.3285
1323.73,0.33
1329.17,0.396
1334.61,0.3891
1340.06,0.3815
1345.5,0.3733
1350.94,0.3647
1356.38,0.3559
1361.82,0.3472
1367.26,0.3388
1372.7,0.3308
1378.14,0.3233
1383.58,0.3162
1389.02,0.3095
1394.46,0.3031
1399.9,0.2969
1405.34,0.2908
1410.78,0.2847
1416.22,0.2786
1421.66,0.2725
1427.1,0.2665
1432.54,0.2607
1437.98,0.255
1443.43,0.2497
1448.87,0.2446
1454.31,0.2397
1459.75,0.235
1465.19,0.2303
1470.63,0.2256
1476.07,0.2206
1481.51,0.2153
1486.95,0.2094
1492.39,0.2034
1497.83,0.2194
1503.27,0.2504
1508.71,0.2429
1514.15,0.2741
1519.59,0.2781
1525.03,0.294
1530.47,0.2957
1535.91,0.3091
1541.35,0.3141
1546.8,0.3178
1552.24,0.3209
1557.68,0.3269
1563.12,0.3222
1568.56,0.3383
1574.0,0.326
1579.44,0.3177
1584.88,0.3187
1590.32,0.3238
1595.76,0.3205
1601.2,0.3326
1606.64,0.3302
1612.08,0.3381
1617.52,0.3271
1622.96,0.331
1628.4,0.3374
1633.84,0.3365
1639.28,0.3389
1644.72,0.335
1650.17,0.3334
1655.61,0.3333
1661.05,0.3389
1666.49,0.3339
1671.93,0.3336
1677.37,0.3402
1682.81,0.3384
1688.25,0.3334
1693.69,0.332
1699.13,0.3305
1704.57,0.3303
1710.01,0.3252
1715.45,0.3257
1720.89,0.3271
1726.33,0.3185
1731.77,0.3171
1737.21,0.3267
1742.65,0.317
1748.09,0.3196
1753.54,0.3241
1758.98,0.3154
1764.42,0.3195
1769.86,0.2899
1775.3,0.2996
1780.74,0.2975
1786.18,0.2952
1791.62,0.2925
1797.06,0.2895
1802.5,0.2864
1807.94,0.2832
1813.38,0.2799
1818.82,0.2767
1824.26,0.2736
1829.7,0.2706
1835.14,0.2678
1840.58,0.2652
1846.02,0.2628
1851.46,0.2606
