wavelength_nm,value
414.13,0.0465
417.32,0.0483
420.52,0.0502
423.72,0.0547
426.91,0.0559
430.11,0.0676
433.31,0.0581
436.5,0.0576
439.7,0.0584
442.9,0.0613
446.09,0.0639
449.29,0.0634
452.49,0.0677
455.68,0.0666
458.88,0.0752
462.08,0.073
465.27,0.0747
468.47,0.0724
471.67,0.0731
474.86,0.0753
478.06,0.0813
481.26,0.0831
484.45,0.0838
487.65,0.0851
490.85,0.0865
494.04,0.0864
497.24,0.091
500.43,0.0976
503.63,0.0909
506.83,0.0931
510.03,0.0935
513.22,0.0968
516.42,0.1038
519.61,0.0978
522.81,0.1009
526.01,0.1048
529.2,0.1021
532.4,0.1066
535.6,0.1097
538.79,0.1134
541.99,0.1165
545.19,0.1157
548.38,0.1149
551.58,0.1184
554.78,0.1202
557.97,0.128
561.17,0.1236
564.37,0.1239
567.56,0.1249
570.76,0.1307
573.96,0.1289
577.15,0.128
580.35,0.129
583.55,0.1337
586.74,0.1377
589.94,0.138
593.14,0.1384
596.33,0.1395
599.53,0.14
602.73,0.1429
605.92,0.1447
609.12,0.144
612.32,0.1497
615.51,0.1501
618.71,0.1464
621.91,0.1494
625.1,0.1554
628.3,0.1579
631.5,0.1553
634.69,0.1568
637.89,0.1576
641.09,0.1608
644.28,0.1676
647.48,0.1709
650.67,0.1644
653.87,0.1639
657.07,0.1677
660.27,0.1598
663.46,0.1678
666.66,0.1688
669.85,0.1726
673.05,0.1767
676.25,0.1753
679.45,0.1759
682.64,0.1782
685.84,0.1902
689.03,0.1911
692.23,0.192
695.43,0.1929
698.62,0.1938
701.82,0.1947
705.02,0.1956
708.21,0.1965
711.41,0.1974
714.61,0.1983
717.8,0.1992
721.0,0.2001
724.2,0.2011
727.39,0.202
730.59,0.2029
733.79,0.2038
736.98,0.2047
740.18,0.2056
743.38,0.212
746.57,0.2093
749.77,0.2135
752.97,0.2146
756.16,0.2157
759.36,0.2168
762.56,0.2179
765.75,0.219
768.95,0.2201
772.15,0.2212
775.34,0.2278
778.54,0.2284
781.74,0.233
784.93,0.2279
788.13,0.2347
791.33,0.2355
794.52,0.2362
797.72,0.2369
800.92,0.2377
804.11,0.2384
807.31,0.2392
810.51,0.2399
813.7,0.2406
816.9,0.2414
820.1,0.2421
823.29,0.2428
826.49,0.2436
829.68,0.2443
832.88,0.2451
836.08,0.2458
839.28,0.2465
842.47,0.2473
845.67,0.257
848.86,0.2593
852.06,0.2557
855.26,0.2595
858.46,0.256
861.65,0.2586
864.85,0.2676
868.04,0.2648
871.24,0.251
874.44,0.2584
877.63,0.2592
880.83,0.2594
884.03,0.261
887.22,0.2639
890.42,0.2722
893.62,0.2603
896.81,0.2601
900.01,0.26
903.21,0.2598
906.4,0.2598
909.6,0.2597
912.8,0.2596
915.99,0.2596
919.19,0.2597
922.39,0.2599
925.58,0.26
928.78,0.26
931.98,0.2601
935.17,0.2604
938.37,0.2605
941.57,0.2606
944.76,0.2607
947.96,0.2609
951.16,0.2613
954.35,0.2615
957.55,0.2616
960.75,0.2616
963.94,0.2616
967.14,0.2615
970.1,0.2614
975.54,0.2612
980.98,0.261
986.42,0.2605
991.86,0.26
997.3,0.26
1002.74,0.2603
1008.18,0.2662
1013.62,0.267
1019.06,0.2682
1024.5,0.2689
1029.95,0.2668
1035.39,0.2676
1040.83,0.2695
1046.27,0.2703
1051.71,0.2745
1057.15,0.2775
1062.59,0.2755
1068.03,0.2765
1073.47,0.2775
1078.91,0.287
1084.35,0.2847
1089.79,0.2848
1095.23,0.284
1100.67,0.2827
1106.11,0.2816
1111.55,0.2807
1116.99,0.28
1122.43,0.2791
1127.87,0.2776
1133.32,0.2765
1138.76,0.2762
1144.2,0.2762
1149.64,0.2757
1155.08,0.2744
1160.52,0.273
1165.96,0.2718
1171.4,0.2705
1176.84,0.2691
1182.28,0.268
1187.72,0.2701
1193.16,0.2723
1198.6,0.2708
1204.04,0.2798
1209.48,0.2837
1214.92,0.288
1220.36,0.2896
1225.8,0.2958
1231.24,0.298
1236.69,0.2982
1242.13,0.2979
1247.57,0.2986
1253.01,0.2973
1258.45,0.2922
1263.89,0.296
1269.33,0.3153
1274.77,0.3083
1280.21,0.3089
1285.65,0.3057
1291.09,0.2961
1296.53,0.2925
1301.97,0.2875
1307.41,0.2777
1312.85,0.2766
1318.29,0.2699
1323.73,0.2537
1329.17,0.2418
1334.61,0.2408
1340.06,0.2393
1345.5,0.2374
1350.94,0.2353
1356.38,0.2329
1361.82,0.2306
1367.26,0.2285
1372.7,0.2265
1378.14,0.2249
1383.58,0.2235
1389.02,0.2224
1394.46,0.2215
1399.9,0.2208
1405.34,0.22
1410.78,0.2194
1416.22,0.2187
1421.66,0.218
1427.1,0.2174
1432.54,0.2169
1437.98,0.2166
1443.43,0.2166
1448.87,0.2168
1454.31,0.2173
1459.75,0.218
1465.19,0.2188
1470.63,0.2195
1476.07,0.2202
1481.51,0.2205
1486.95,0.2203
1492.39,0.22
1497.83,0.2256
1503.27,0.2294
1508.71,0.2305
1514.15,0.2478
1519.59,0.2512
1525.03,0.2539
1530.47,0.2593
1535.91,0.2658
1541.35,0.2693
1546.8,0.273
1552.24,0.2751
1557.68,0.2787
1563.12,0.2755
1568.56,0.285
1574.0,0.2765
1579.44,0.278
1584.88,0.277
1590.32,0.279
1595.76,0.2755
1601.2,0.2896
1606.64,0.2902
1612.08,0.2976
1617.52,0.2849
1622.96,0.2895
1628.4,0.2922
1633.84,0.2892
1639.28,0.2941
1644.72,0.2947
1650.17,0.2914
1655.61,0.2959
1661.05,0.2949
1666.49,0.2926
1671.93,0.295
1677.37,0.2986
1682.81,0.2972
1688.25,0.2954
1693.69,0.2927
1699.13,0.2922
1704.57,0.2869
1710.01,0.2895
1715.45,0.2898
1720.89,0.2832
1726.33,0.284
1731.77,0.2738
1737.21,0.2883
1742.65,0.2767
1748.09,0.2833
1753.54,0.2792
1758.98,0.2708
1764.42,0.2669
1769.86,0.2455
1775.3,0.2465
1780.74,0.2442
1786.18,0.2416
1791.62,0.2387
1797.06,0.2357
1802.5,0.2325
1807.94,0.2292
1813.38,0.2259
1818.82,0.2226
1824.26,0.2195
1829.7,0.2164
1835.14,0.2136
1840.58,0.2108
1846.02,0.2083
1851.46,0.2059
1856.91,0.2036
1862.35,0.2014
1867.79,0.1993
1873.23,0.1972
1878.67,0.1952
1884.11,0.1931
1889.55,0.1911
1894.99,0.189
1900.43,0.187
1905.87,0.185
1911.31,0.1831
1916.75,0.1812
1922.19,0.1795
1927.63,0.1778
1933.07,0.1763
1938.51,0.1749
