wavelength_nm,value
414.13,0.0156
417.32,0.0178
420.52,0.0154
423.72,0.0173
426.91,0.017
430.11,0.0226
433.31,0.0181
436.5,0.0204
439.7,0.0194
442.9,0.019
446.09,0.0192
449.29,0.0198
452.49,0.0213
455.68,0.0199
458.88,0.0192
462.08,0.0195
465.27,0.0182
468.47,0.0172
471.67,0.0195
474.86,0.0196
478.06,0.0207
481.26,0.0219
484.45,0.0209
487.65,0.0208
490.85,0.0198
494.04,0.0199
497.24,0.0213
500.43,0.0236
503.63,0.0224
506.83,0.0229
510.03,0.0234
513.22,0.0262
516.42,0.0261
519.61,0.024
522.81,0.0251
526.01,0.0271
529.2,0.0273
532.4,0.0283
535.6,0.0277
538.79,0.0287
541.99,0.03
545.19,0.0299
548.38,0.0299
551.58,0.0308
554.78,0.0324
557.97,0.0327
561.17,0.0323
564.37,0.0333
567.56,0.0327
570.76,0.0347
573.96,0.0342
577.15,0.0338
580.35,0.0325
583.55,0.034
586.74,0.0347
589.94,0.0346
593.14,0.0322
596.33,0.0332
599.53,0.032
602.73,0.033
605.92,0.0333
609.12,0.0316
612.32,0.0318
615.51,0.0305
618.71,0.0292
621.91,0.0292
625.1,0.029
628.3,0.0298
631.5,0.0279
634.69,0.0292
637.89,0.027
641.09,0.0275
644.28,0.0285
647.48,0.0307
650.67,0.0296
653.87,0.0282
657.07,0.0285
660.27,0.0266
663.46,0.0245
666.66,0.0236
669.85,0.0229
673.05,0.0221
676.25,0.0226
679.45,0.0233
682.64,0.0224
685.84,0.0282
689.03,0.0279
692.23,0.0275
695.43,0.0271
698.62,0.0267
701.82,0.0264
705.02,0.026
708.21,0.0256
711.41,0.0252
714.61,0.0249
717.8,0.0245
721.0,0.0241
724.2,0.0237
727.39,0.0234
730.59,0.023
733.79,0.0226
736.98,0.0222
740.18,0.0219
743.38,0.0229
746.57,0.0229
749.77,0.0225
752.97,0.0224
756.16,0.0223
759.36,0.0221
762.56,0.022
765.75,0.0219
768.95,0.0218
772.15,0.0216
775.34,0.0227
778.54,0.0246
781.74,0.023
784.93,0.0251
788.13,0.0243
791.33,0.0239
794.52,0.0235
797.72,0.0232
800.92,0.0228
804.11,0.0225
807.31,0.0221
810.51,0.0218
813.7,0.0214
816.9,0.0211
820.1,0.0207
823.29,0.0204
826.49,0.02
829.68,0.0197
832.88,0.0193
836.08,0.019
839.28,0.0186
842.47,0.0183
845.67,0.0192
848.86,0.017
852.06,0.017
855.26,0.0189
858.46,0.0148
861.65,0.0171
864.85,0.0181
868.04,0.0162
871.24,0.0162
874.44,0.017
877.63,0.0161
880.83,0.0173
884.03,0.016
887.22,0.018
890.42,0.0197
893.62,0.0152
896.81,0.0152
900.01,0.015
903.21,0.0149
906.4,0.0147
909.6,0.0146
912.8,0.0144
915.99,0.0143
919.19,0.0141
922.39,0.0139
925.58,0.0138
928.78,0.0136
931.98,0.0135
935.17,0.0133
938.37,0.0132
941.57,0.013
944.76,0.0129
947.96,0.0127
951.16,0.0126
954.35,0.0124
957.55,0.0123
960.75,0.0121
963.94,0.012
967.14,0.0118
970.1,0.0116
975.54,0.0115
980.98,0.0112
986.42,0.011
991.86,0.0107
997.3,0.0105
1002.74,0.0102
1008.18,0.0099
1013.62,0.0105
1019.06,0.0093
1024.5,0.0095
1029.95,0.0099
1035.39,0.0102
1040.83,0.0097
1046.27,0.0095
1051.71,0.0097
1057.15,0.0103
1062.59,0.0095
1068.03,0.01
1073.47,0.01
1078.91,0.0103
1084.35,0.0101
1089.79,0.01
1095.23,0.0099
1100.67,0.0098
1106.11,0.0096
1111.55,0.0095
1116.99,0.0094
1122.43,0.0092
1127.87,0.0091
1133.32,0.009
1138.76,0.0089
1144.2,0.0087
1149.64,0.0086
1155.08,0.0085
1160.52,0.0083
1165.96,0.0082
1171.4,0.0081
1176.84,0.0079
1182.28,0.0078
1187.72,0.0077
1193.16,0.0076
1198.6,0.0093
1204.04,0.0091
1209.48,0.0085
1214.92,0.0089
1220.36,0.0089
1225.8,0.0088
1231.24,0.0095
1236.69,0.0089
1242.13,0.0103
1247.57,0.0099
1253.01,0.0093
1258.45,0.0106
1263.89,0.0104
1269.33,0.0099
1274.77,0.0091
1280.21,0.0104
1285.65,0.0099
1291.09,0.0098
1296.53,0.0095
1301.97,0.0101
1307.41,0.0095
1312.85,0.0108
1318.29,0.0091
1323.73,0.01
1329.17,0.0128
1334.61,0.0125
1340.06,0.0122
1345.5,0.012
1350.94,0.0117
1356.38,0.0114
1361.82,0.0111
1367.26,0.0109
1372.7,0.0106
1378.14,0.0103
1383.58,0.0101
1389.02,0.0098
1394.46,0.0096
1399.9,0.0093
1405.34,0.009
1410.78,0.0088
1416.22,0.0085
1421.66,0.0083
1427.1,0.008
1432.54,0.0078
1437.98,0.0075
1443.43,0.0072
1448.87,0.007
1454.31,0.0067
1459.75,0.0065
1465.19,0.0062
1470.63,0.006
1476.07,0.0057
1481.51,0.0055
1486.95,0.0052
1492.39,0.005
1497.83,0.0043
1503.27,0.004
1508.71,0.0045
1514.15,0.0048
1519.59,0.0042
1525.03,0.0044
1530.47,0.0053
