wavelength_nm,value
414.13,0.0185
417.32,0.0197
420.52,0.0216
423.72,0.0192
426.91,0.0208
430.11,0.0211
433.31,0.0207
436.5,0.0205
439.7,0.0217
442.9,0.0195
446.09,0.0197
449.29,0.0197
452.49,0.0219
455.68,0.0177
458.88,0.0216
462.08,0.0217
465.27,0.0196
468.47,0.0194
471.67,0.0201
474.86,0.0199
478.06,0.0218
481.26,0.0235
484.45,0.0236
487.65,0.022
490.85,0.0215
494.04,0.0223
497.24,0.0221
500.43,0.0257
503.63,0.0229
506.83,0.0244
510.03,0.0256
513.22,0.0265
516.42,0.0276
519.61,0.0274
522.81,0.0264
526.01,0.0303
529.2,0.0289
532.4,0.0303
535.6,0.0313
538.79,0.0316
541.99,0.0334
545.19,0.033
548.38,0.0332
551.58,0.0344
554.78,0.0348
557.97,0.0372
561.17,0.0367
564.37,0.037
567.56,0.0368
570.76,0.038
573.96,0.0384
577.15,0.035
580.35,0.0369
583.55,0.037
586.74,0.0362
589.94,0.0371
593.14,0.0362
596.33,0.0353
599.53,0.0353
602.73,0.0353
605.92,0.0342
609.12,0.0348
612.32,0.0331
615.51,0.0324
618.71,0.0314
621.91,0.0329
625.1,0.0323
628.3,0.0328
631.5,0.0311
634.69,0.0324
637.89,0.031
641.09,0.032
644.28,0.0332
647.48,0.0318
650.67,0.0302
653.87,0.0303
657.07,0.0288
660.27,0.0277
663.46,0.026
666.66,0.0257
669.85,0.0242
673.05,0.0246
676.25,0.0248
679.45,0.0243
682.64,0.0252
685.84,0.0286
689.03,0.0282
692.23,0.0278
695.43,0.0275
698.62,0.0271
701.82,0.0267
705.02,0.0264
708.21,0.026
711.41,0.0256
714.61,0.0252
717.8,0.0249
721.0,0.0245
724.2,0.0241
727.39,0.0238
730.59,0.0234
733.79,0.023
736.98,0.0226
740.18,0.0223
743.38,0.0227
746.57,0.0237
749.77,0.0216
752.97,0.0217
756.16,0.0218
759.36,0.0219
762.56,0.022
765.75,0.0221
768.95,0.0222
772.15,0.0223
775.34,0.0231
778.54,0.0237
781.74,0.0233
784.93,0.0242
788.13,0.0234
791.33,0.0233
794.52,0.0231
797.72,0.023
800.92,0.0228
804.11,0.0227
807.31,0.0226
810.51,0.0224
813.7,0.0223
816.9,0.0221
820.1,0.022
823.29,0.0218
826.49,0.0217
829.68,0.0215
832.88,0.0214
836.08,0.0213
839.28,0.0211
842.47,0.021
845.67,0.0215
848.86,0.0199
852.06,0.0181
855.26,0.0215
858.46,0.0193
861.65,0.0205
864.85,0.0203
868.04,0.0197
871.24,0.0188
874.44,0.0175
877.63,0.0181
880.83,0.0197
884.03,0.0178
887.22,0.0203
890.42,0.0179
893.62,0.0212
896.81,0.0212
900.01,0.0208
903.21,0.0204
906.4,0.0201
909.6,0.0197
912.8,0.0194
915.99,0.019
919.19,0.0186
922.39,0.0183
925.58,0.0179
928.78,0.0176
931.98,0.0172
935.17,0.0168
938.37,0.0165
941.57,0.0161
944.76,0.0158
947.96,0.0154
951.16,0.0151
954.35,0.0147
957.55,0.0143
960.75,0.014
963.94,0.0136
967.14,0.0133
970.1,0.0129
975.54,0.0126
980.98,0.012
986.42,0.0113
991.86,0.0107
997.3,0.0101
1002.74,0.0095
1008.18,0.0096
1013.62,0.0092
1019.06,0.0093
1024.5,0.0094
1029.95,0.0094
1035.39,0.0098
1040.83,0.0098
1046.27,0.0109
1051.71,0.0095
1057.15,0.0108
1062.59,0.0111
1068.03,0.0112
1073.47,0.0112
1078.91,0.0105
1084.35,0.0105
1089.79,0.0105
1095.23,0.0104
1100.67,0.0104
1106.11,0.0103
1111.55,0.0103
1116.99,0.0103
1122.43,0.0102
1127.87,0.0102
1133.32,0.0102
1138.76,0.0101
1144.2,0.0101
1149.64,0.01
1155.08,0.01
1160.52,0.01
1165.96,0.0099
1171.4,0.0099
1176.84,0.0098
1182.28,0.0098
1187.72,0.0098
1193.16,0.0097
1198.6,0.0109
1204.04,0.0099
1209.48,0.0098
1214.92,0.0099
1220.36,0.011
1225.8,0.011
1231.24,0.011
1236.69,0.0105
1242.13,0.0117
1247.57,0.0117
1253.01,0.0112
1258.45,0.0116
1263.89,0.0114
1269.33,0.0115
1274.77,0.0107
1280.21,0.0115
1285.65,0.0118
1291.09,0.011
1296.53,0.0106
1301.97,0.0116
1307.41,0.0113
1312.85,0.0117
1318.29,0.0107
1323.73,0.0108
1329.17,0.0121
1334.61,0.0118
1340.06,0.0115
1345.5,0.0112
1350.94,0.0109
1356.38,0.0106
1361.82,0.0103
1367.26,0.01
1372.7,0.0097
1378.14,0.0094
1383.58,0.0091
1389.02,0.0088
1394.46,0.0085
1399.9,0.0082
1405.34,0.008
1410.78,0.0077
1416.22,0.0074
1421.66,0.0071
1427.1,0.0068
1432.54,0.0065
1437.98,0.0062
1443.43,0.0059
1448.87,0.0057
1454.31,0.0054
1459.75,0.0051
1465.19,0.0048
1470.63,0.0045
1476.07,0.0042
1481.51,0.0039
1486.95,0.0037
1492.39,0.0034
1497.83,0.0042
1503.27,0.0038
1508.71,0.0032
1514.15,0.0046
1519.59,0.005
1525.03,0.0044
1530.47,0.0049
1535.91,0.0054
1541.35,0.0051
1546.8,0.005
1552.24,0.0053
1557.68,0.0059
1563.12,0.0053
1568.56,0.0055
1574.0,0.0062
1579.44,0.0053
1584.88,0.0053
1590.32,0.0053
1595.76,0.0049
1601.2,0.0057
1606.64,0.0065
1612.08,0.0057
1617.52,0.006
1622.96,0.0056
1628.4,0.006
1633.84,0.0059
1639.28,0.007
1644.72,0.0062
1650.17,0.0058
1655.61,0.0055
1661.05,0.0061
1666.49,0.0064
1671.93,0.006
1677.37,0.0067
1682.81,0.0058
1688.25,0.0067
1693.69,0.0066
1699.13,0.0061
1704.57,0.0055
1710.01,0.0058
1715.45,0.0061
1720.89,0.0066
1726.33,0.0059
1731.77,0.0058
1737.21,0.0061
1742.65,0.006
1748.09,0.0043
1753.54,0.0056
1758.98,0.0052
1764.42,0.0044
1769.86,0.0058
1775.3,0.0048
1780.74,0.0047
1786.18,0.0047
1791.62,0.0046
1797.06,0.0045
1802.5,0.0044
1807.94,0.0043
1813.38,0.0042
1818.82,0.0041
1824.26,0.004
1829.7,0.0039
1835.14,0.0038
1840.58,0.0037
1846.02,0.0036
1851.46,0.0035
1856.91,0.0035
1862.35,0.0034
1867.79,0.0033
1873.23,0.0032
1878.67,0.0031
1884.11,0.003
1889.55,0.0029
1894.99,0.0028
1900.43,0.0027
1905.87,0.0027
1911.31,0.0026
1916.75,0.0025
1922.19,0.0024
1927.63,0.0023
1933.07,0.0022
1938.51,0.0021
1943.95,0.002
1949.39,0.0019
1954.83,0.0019
1960.28,0.0018
1965.72,0.0017
1971.16,0.0016
1976.6,0.0015
1982.04,0.0014
1987.48,0.0013
1992.92,0.0012
1998.36,0.0001
2003.8,0.0534
2009.24,0.0
2014.68,0.0034
2020.12,0.0017
2025.56,0.0012
2031.0,0.0027
2036.44,0.0022
2041.88,0.0031
2047.32,0.0026
2052.76,0.001
2058.2,0.0028
2063.65,0.0028
2069.09,0.0026
2074.53,0.0033
2079.97,0.0029
2085.41,0.0005
2090.85,0.0035
2096.29,0.0034
2101.73,0.0041
2107.17,0.0035
2112.61,0.003
2118.05,0.0041
2123.49,0.0035
2128.93,0.0039
2134.37,0.004
2139.81,0.0015
2145.25,0.0033
2150.69,0.004
2156.13,0.0027
2161.57,0.0015
2167.02,0.0026
2172.46,0.0034
2177.9,0.0036
2183.34,0.0034
2188.78,0.0049
2194.22,0.0012
2199.66,0.0023
2205.1,0.0015
