wavelength_nm,value
414.13,0.0282
417.32,0.03
420.52,0.0292
423.72,0.031
426.91,0.0311
430.11,0.0354
433.31,0.0357
436.5,0.0345
439.7,0.0312
442.9,0.0359
446.09,0.0376
449.29,0.0347
452.49,0.0385
455.68,0.0366
458.88,0.0367
462.08,0.0398
465.27,0.0378
468.47,0.0387
471.67,0.0402
474.86,0.0387
478.06,0.0418
481.26,0.0455
484.45,0.0474
487.65,0.0461
490.85,0.0422
494.04,0.0467
497.24,0.049
500.43,0.0519
503.63,0.0507
506.83,0.0523
510.03,0.0541
513.22,0.0572
516.42,0.0594
519.61,0.0574
522.81,0.0587
526.01,0.0622
529.2,0.0605
532.4,0.0624
535.6,0.0671
538.79,0.0721
541.99,0.0701
545.19,0.0712
548.38,0.0724
551.58,0.0745
554.78,0.0764
557.97,0.0787
561.17,0.0754
564.37,0.076
567.56,0.0798
570.76,0.0825
573.96,0.0804
577.15,0.0812
580.35,0.0802
583.55,0.0831
586.74,0.0852
589.94,0.0855
593.14,0.0848
596.33,0.0861
599.53,0.0832
602.73,0.0841
605.92,0.0846
609.12,0.0827
612.32,0.0846
615.51,0.0833
618.71,0.0844
621.91,0.0845
625.1,0.0858
628.3,0.0871
631.5,0.0854
634.69,0.0875
637.89,0.0865
641.09,0.0903
644.28,0.0911
647.48,0.0938
650.67,0.0873
653.87,0.0909
657.07,0.0895
660.27,0.0836
663.46,0.0867
666.66,0.0857
669.85,0.0874
673.05,0.0861
676.25,0.0877
679.45,0.0866
682.64,0.0859
685.84,0.0962
689.03,0.0932
692.23,0.0903
695.43,0.0874
698.62,0.0844
701.82,0.0815
705.02,0.0785
708.21,0.0756
711.41,0.0727
714.61,0.0697
717.8,0.0668
721.0,0.0638
724.2,0.0609
727.39,0.058
730.59,0.055
733.79,0.0521
736.98,0.0492
740.18,0.0462
743.38,0.0459
746.57,0.0481
749.77,0.0469
752.97,0.0471
756.16,0.0473
759.36,0.0476
762.56,0.0478
765.75,0.048
768.95,0.0482
772.15,0.0484
775.34,0.0484
778.54,0.0511
781.74,0.0503
784.93,0.0514
788.13,0.0527
791.33,0.0519
794.52,0.0511
797.72,0.0503
800.92,0.0495
804.11,0.0487
807.31,0.0479
810.51,0.0471
813.7,0.0463
816.9,0.0455
820.1,0.0447
823.29,0.044
826.49,0.0432
829.68,0.0424
832.88,0.0416
836.08,0.0408
839.28,0.04
842.47,0.0392
845.67,0.0398
848.86,0.0384
852.06,0.0383
855.26,0.036
858.46,0.0351
861.65,0.0362
864.85,0.0404
868.04,0.0346
871.24,0.0297
874.44,0.0339
877.63,0.0305
880.83,0.0324
884.03,0.0301
887.22,0.0289
890.42,0.0313
893.62,0.0327
896.81,0.0327
900.01,0.0321
903.21,0.0316
906.4,0.031
909.6,0.0305
912.8,0.0299
915.99,0.0294
919.19,0.0288
922.39,0.0283
925.58,0.0277
928.78,0.0272
931.98,0.0266
935.17,0.0261
938.37,0.0255
941.57,0.025
944.76,0.0244
947.96,0.0239
951.16,0.0233
954.35,0.0228
957.55,0.0222
960.75,0.0217
963.94,0.0211
967.14,0.0206
970.1,0.02
975.54,0.0195
980.98,0.0186
986.42,0.0177
991.86,0.0167
997.3,0.0158
1002.74,0.0149
1008.18,0.0132
1013.62,0.0125
1019.06,0.0128
1024.5,0.013
1029.95,0.0146
1035.39,0.014
1040.83,0.0139
1046.27,0.0151
1051.71,0.0158
1057.15,0.0149
1062.59,0.0165
1068.03,0.0159
1073.47,0.0132
1078.91,0.0144
1084.35,0.0142
1089.79,0.0139
1095.23,0.0137
1100.67,0.0135
1106.11,0.0133
1111.55,0.0131
1116.99,0.0129
1122.43,0.0127
1127.87,0.0124
1133.32,0.0122
1138.76,0.012
1144.2,0.0118
1149.64,0.0116
1155.08,0.0114
1160.52,0.0112
1165.96,0.0109
1171.4,0.0107
1176.84,0.0105
1182.28,0.0103
1187.72,0.0101
1193.16,0.0099
1198.6,0.0093
1204.04,0.01
1209.48,0.01
1214.92,0.009
1220.36,0.0108
1225.8,0.0096
1231.24,0.0095
1236.69,0.0103
1242.13,0.0094
1247.57,0.0109
1253.01,0.0099
1258.45,0.0094
1263.89,0.0089
1269.33,0.0095
1274.77,0.0099
1280.21,0.0106
1285.65,0.0106
1291.09,0.0091
1296.53,0.0099
1301.97,0.0088
1307.41,0.0098
1312.85,0.0093
1318.29,0.0086
1323.73,0.009
1329.17,0.0082
1334.61,0.008
1340.06,0.0079
1345.5,0.0077
1350.94,0.0076
1356.38,0.0074
1361.82,0.0073
1367.26,0.0071
1372.7,0.007
1378.14,0.0068
1383.58,0.0067
1389.02,0.0065
1394.46,0.0064
1399.9,0.0062
1405.34,0.0061
1410.78,0.006
1416.22,0.0058
1421.66,0.0057
1427.1,0.0055
1432.54,0.0054
1437.98,0.0052
1443.43,0.0051
1448.87,0.005
1454.31,0.0048
1459.75,0.0047
1465.19,0.0046
1470.63,0.0044
1476.07,0.0043
1481.51,0.0041
1486.95,0.004
1492.39,0.0039
1497.83,0.0037
1503.27,0.0036
1508.71,0.0052
1514.15,0.0063
1519.59,0.0044
1525.03,0.005
1530.47,0.0054
1535.91,0.0061
1541.35,0.0067
1546.8,0.0066
1552.24,0.0062
1557.68,0.0063
1563.12,0.0056
1568.56,0.0064
1574.0,0.0057
1579.44,0.0075
1584.88,0.0071
1590.32,0.0063
1595.76,0.0051
1601.2,0.005
1606.64,0.0072
1612.08,0.0066
1617.52,0.0069
1622.96,0.0057
1628.4,0.0061
1633.84,0.0056
1639.28,0.0065
1644.72,0.0071
1650.17,0.006
1655.61,0.0049
1661.05,0.006
1666.49,0.0061
1671.93,0.0069
1677.37,0.0054
1682.81,0.0066
1688.25,0.006
1693.69,0.0065
1699.13,0.0057
1704.57,0.0065
1710.01,0.0065
