wavelength_nm,value
414.13,0.017
417.32,0.0136
420.52,0.0157
423.72,0.0114
426.91,0.0153
430.11,0.0205
433.31,0.0133
436.5,0.0152
439.7,0.0152
442.9,0.0145
446.09,0.0144
449.29,0.0123
452.49,0.0154
455.68,0.0133
458.88,0.0138
462.08,0.0145
465.27,0.0136
468.47,0.0139
471.67,0.0129
474.86,0.013
478.06,0.0141
481.26,0.0151
484.45,0.0155
487.65,0.0154
490.85,0.0149
494.04,0.0143
497.24,0.0163
500.43,0.0178
503.63,0.0159
506.83,0.0167
510.03,0.0175
513.22,0.0185
516.42,0.0195
519.61,0.0181
522.81,0.0178
526.01,0.0203
529.2,0.0187
532.4,0.0193
535.6,0.0202
538.79,0.0218
541.99,0.0218
545.19,0.0219
548.38,0.022
551.58,0.0219
554.78,0.0234
557.97,0.024
561.17,0.0234
564.37,0.0241
567.56,0.024
570.76,0.0243
573.96,0.0239
577.15,0.0231
580.35,0.0222
583.55,0.0225
586.74,0.0223
589.94,0.0224
593.14,0.0211
596.33,0.0207
599.53,0.0194
602.73,0.0215
605.92,0.0195
609.12,0.02
612.32,0.0197
615.51,0.0197
618.71,0.0185
621.91,0.0192
625.1,0.0194
628.3,0.0191
631.5,0.0175
634.69,0.0177
637.89,0.0186
641.09,0.0179
644.28,0.0193
647.48,0.0182
650.67,0.017
653.87,0.0185
657.07,0.0182
660.27,0.0164
663.46,0.016
666.66,0.0156
669.85,0.0154
673.05,0.0146
676.25,0.016
679.45,0.0158
682.64,0.0157
685.84,0.0191
689.03,0.019
692.23,0.0188
695.43,0.0187
698.62,0.0185
701.82,0.0184
705.02,0.0182
708.21,0.0181
711.41,0.0179
714.61,0.0178
717.8,0.0176
721.0,0.0175
724.2,0.0174
727.39,0.0172
730.59,0.0171
733.79,0.0169
736.98,0.0168
740.18,0.0166
743.38,0.0175
746.57,0.0178
749.77,0.0179
752.97,0.0179
756.16,0.0179
759.36,0.0179
762.56,0.0179
765.75,0.0179
768.95,0.0179
772.15,0.0179
775.34,0.0197
778.54,0.0185
781.74,0.0208
784.93,0.0194
788.13,0.0197
791.33,0.0196
794.52,0.0196
797.72,0.0196
800.92,0.0196
804.11,0.0196
807.31,0.0196
810.51,0.0195
813.7,0.0195
816.9,0.0195
820.1,0.0195
823.29,0.0195
826.49,0.0194
829.68,0.0194
832.88,0.0194
836.08,0.0194
839.28,0.0194
842.47,0.0194
845.67,0.0172
848.86,0.0198
852.06,0.0206
855.26,0.0183
858.46,0.0195
861.65,0.0192
864.85,0.0184
868.04,0.0231
871.24,0.0172
874.44,0.0192
877.63,0.018
880.83,0.0188
884.03,0.021
887.22,0.0191
890.42,0.0201
893.62,0.019
896.81,0.019
900.01,0.0188
903.21,0.0186
906.4,0.0184
909.6,0.0183
912.8,0.0181
915.99,0.0179
919.19,0.0177
922.39,0.0176
925.58,0.0174
928.78,0.0172
931.98,0.017
935.17,0.0168
938.37,0.0167
941.57,0.0165
944.76,0.0163
947.96,0.0161
951.16,0.016
954.35,0.0158
957.55,0.0156
960.75,0.0154
963.94,0.0152
967.14,0.0151
970.1,0.0149
975.54,0.0147
980.98,0.0144
986.42,0.0141
991.86,0.0138
997.3,0.0135
1002.74,0.0132
1008.18,0.0137
1013.62,0.0136
1019.06,0.013
1024.5,0.013
1029.95,0.0137
1035.39,0.0143
1040.83,0.0149
1046.27,0.0134
1051.71,0.0127
1057.15,0.0144
1062.59,0.0137
1068.03,0.014
1073.47,0.0135
1078.91,0.0132
1084.35,0.0132
1089.79,0.0132
1095.23,0.0132
1100.67,0.0131
1106.11,0.0131
1111.55,0.0131
1116.99,0.013
1122.43,0.013
1127.87,0.013
1133.32,0.013
1138.76,0.0129
1144.2,0.0129
1149.64,0.0129
1155.08,0.0128
1160.52,0.0128
1165.96,0.0128
1171.4,0.0128
1176.84,0.0127
1182.28,0.0127
1187.72,0.0127
1193.16,0.0127
1198.6,0.0131
1204.04,0.0126
1209.48,0.0122
1214.92,0.0127
1220.36,0.0133
1225.8,0.0129
1231.24,0.0127
1236.69,0.0134
1242.13,0.0134
1247.57,0.0132
1253.01,0.0139
1258.45,0.0146
1263.89,0.0152
1269.33,0.0143
1274.77,0.0139
1280.21,0.0139
1285.65,0.0132
1291.09,0.0134
1296.53,0.0134
1301.97,0.0139
1307.41,0.0137
1312.85,0.0143
1318.29,0.0132
1323.73,0.0144
1329.17,0.0185
1334.61,0.0181
1340.06,0.0176
1345.5,0.0171
1350.94,0.0166
1356.38,0.016
1361.82,0.0155
1367.26,0.015
1372.7,0.0145
1378.14,0.014
1383.58,0.0136
1389.02,0.0131
1394.46,0.0127
1399.9,0.0123
1405.34,0.0119
1410.78,0.0115
1416.22,0.0111
1421.66,0.0107
1427.1,0.0103
1432.54,0.0099
1437.98,0.0095
1443.43,0.0091
1448.87,0.0087
1454.31,0.0083
1459.75,0.008
1465.19,0.0076
1470.63,0.0073
1476.07,0.0069
1481.51,0.0065
1486.95,0.0061
1492.39,0.0056
1497.83,0.0043
1503.27,0.0053
1508.71,0.0052
1514.15,0.0058
1519.59,0.0053
1525.03,0.0057
1530.47,0.0059
1535.91,0.006
1541.35,0.0056
1546.8,0.0066
1552.24,0.0067
1557.68,0.0064
1563.12,0.0061
1568.56,0.0072
1574.0,0.0061
1579.44,0.0063
1584.88,0.0066
1590.32,0.0072
1595.76,0.0069
1601.2,0.0067
1606.64,0.0074
1612.08,0.0071
1617.52,0.0072
1622.96,0.0067
1628.4,0.0067
1633.84,0.0071
1639.28,0.0079
1644.72,0.0081
1650.17,0.0064
1655.61,0.0071
1661.05,0.0076
1666.49,0.0067
1671.93,0.0072
1677.37,0.0075
1682.81,0.0075
1688.25,0.0076
1693.69,0.007
1699.13,0.0066
1704.57,0.0073
1710.01,0.0074
1715.45,0.0069
1720.89,0.0065
1726.33,0.0068
1731.77,0.0065
1737.21,0.0069
1742.65,0.0064
1748.09,0.007
1753.54,0.0054
1758.98,0.0048
1764.42,0.007
1769.86,0.0056
1775.3,0.009
1780.74,0.0089
1786.18,0.0088
1791.62,0.0086
1797.06,0.0085
1802.5,0.0084
1807.94,0.0082
1813.38,0.0081
1818.82,0.008
1824.26,0.0078
1829.7,0.0077
1835.14,0.0076
1840.58,0.0074
1846.02,0.0073
1851.46,0.0072
1856.91,0.007
1862.35,0.0069
1867.79,0.0068
1873.23,0.0067
1878.67,0.0065
1884.11,0.0064
1889.55,0.0063
1894.99,0.0062
1900.43,0.006
1905.87,0.0059
1911.31,0.0058
1916.75,0.0056
1922.19,0.0055
1927.63,0.0054
1933.07,0.0053
1938.51,0.0052
1943.95,0.005
1949.39,0.0049
1954.83,0.0048
1960.28,0.0047
1965.72,0.0045
1971.16,0.0044
1976.6,0.0043
1982.04,0.0042
1987.48,0.004
1992.92,0.0039
1998.36,0.0076
2003.8,0.0007
2009.24,0.0064
2014.68,0.0041
2020.12,0.0059
2025.56,0.0024
2031.0,0.0032
2036.44,0.0034
2041.88,0.0052
2047.32,0.0029
2052.76,0.0015
2058.2,0.0027
2063.65,0.0028
2069.09,0.0036
2074.53,0.0024
2079.97,0.0049
2085.41,0.0013
2090.85,0.0022
2096.29,0.002
2101.73,0.0041
2107.17,0.0036
2112.61,0.004
2118.05,0.0049
2123.49,0.0034
2128.93,0.0041
2134.37,0.0038
2139.81,0.0048
2145.25,0.0032
2150.69,0.0025
2156.13,0.0026
2161.57,0.0044
2167.02,0.002
2172.46,0.0021
2177.9,0.0034
2183.34,0.0039
2188.78,0.005
2194.22,0.002
2199.66,0.0023
2205.1,0.0053
2210.54,0.0038
2215.98,0.0059
2221.42,0.0043
2226.86,0.0042
2232.3,0.0055
2237.74,0.0059
2243.18,0.0024
2248.62,0.002
2254.06,0.0014
2259.5,0.0014
2264.94,0.002
2270.39,0.0034
2275.83,0.0
2281.27,0.0044
2286.71,0.0035
2292.15,0.0045
2297.59,0.0056
2303.03,0.0023
2308.47,0.0041
2313.91,0.0002
2319.35,0.0
2324.79,0.0013
2330.23,0.0033
2335.67,0.0031
2341.11,0.0036
2346.55,0.0034
2351.99,0.002
2357.43,0.0446
2362.87,0.0
2368.32,0.0016
2373.76,0.0036
2379.2,0.001
2384.64,0.0091
2390.08,0.001
2395.52,0.0012
2400.96,0.0006
2406.4,0.0001
2411.84,0.0024
2417.28,0.0434
2422.72,0.0006
2428.16,0.0025
2433.6,0.0379
2439.04,0.0
2444.48,0.0014
2449.92,0.0469
2455.36,0.0066
2460.8,0.0261
2466.24,0.0258
2471.69,0.0033
2477.13,0.0127
2482.57,0.0914
2488.01,0.1345
2493.45,0.2546
2498.89,0.0752
