wavelength_nm,value
414.13,0.0104
417.32,0.0121
420.52,0.0137
423.72,0.0132
426.91,0.0128
430.11,0.0132
433.31,0.0138
436.5,0.0137
439.7,0.0148
442.9,0.0129
446.09,0.0128
449.29,0.011
452.49,0.0124
455.68,0.0117
458.88,0.0138
462.08,0.0125
465.27,0.0129
468.47,0.0131
471.67,0.0146
474.86,0.0136
478.06,0.0141
481.26,0.0139
484.45,0.014
487.65,0.0143
490.85,0.0143
494.04,0.0144
497.24,0.0156
500.43,0.0166
503.63,0.0156
506.83,0.017
510.03,0.0172
513.22,0.0164
516.42,0.0178
519.61,0.0183
522.81,0.0168
526.01,0.0205
529.2,0.0201
532.4,0.02
535.6,0.0204
538.79,0.0221
541.99,0.0222
545.19,0.0225
548.38,0.0233
551.58,0.0225
554.78,0.023
557.97,0.0248
561.17,0.0235
564.37,0.0234
567.56,0.0242
570.76,0.0251
573.96,0.0247
577.15,0.0242
580.35,0.0227
583.55,0.0249
586.74,0.0236
589.94,0.0249
593.14,0.0228
596.33,0.0227
599.53,0.0221
602.73,0.0229
605.92,0.0225
609.12,0.0221
612.32,0.0214
615.51,0.0217
618.71,0.0203
621.91,0.0203
625.1,0.0215
628.3,0.0217
631.5,0.0207
634.69,0.0195
637.89,0.0204
641.09,0.0204
644.28,0.0205
647.48,0.0216
650.67,0.02
653.87,0.0199
657.07,0.0204
660.27,0.0175
663.46,0.0163
666.66,0.0173
669.85,0.0151
673.05,0.0168
676.25,0.0171
679.45,0.0162
682.64,0.0176
685.84,0.0219
689.03,0.0216
692.23,0.0212
695.43,0.0209
698.62,0.0206
701.82,0.0203
705.02,0.0199
708.21,0.0196
711.41,0.0193
714.61,0.019
717.8,0.0186
721.0,0.0183
724.2,0.018
727.39,0.0177
730.59,0.0173
733.79,0.017
736.98,0.0167
740.18,0.0164
743.38,0.0165
746.57,0.0166
749.77,0.0178
752.97,0.0176
756.16,0.0175
759.36,0.0174
762.56,0.0173
765.75,0.0172
768.95,0.0171
772.15,0.0169
775.34,0.0157
778.54,0.0179
781.74,0.0162
784.93,0.0162
788.13,0.016
791.33,0.016
794.52,0.0161
797.72,0.0161
800.92,0.0162
804.11,0.0162
807.31,0.0163
810.51,0.0163
813.7,0.0164
816.9,0.0164
820.1,0.0165
823.29,0.0165
826.49,0.0166
829.68,0.0166
832.88,0.0167
836.08,0.0167
839.28,0.0167
842.47,0.0168
845.67,0.0147
848.86,0.0142
852.06,0.0135
855.26,0.0137
858.46,0.0148
861.65,0.0138
864.85,0.0142
868.04,0.0148
871.24,0.0144
874.44,0.0138
877.63,0.0124
880.83,0.0131
884.03,0.0151
887.22,0.0132
890.42,0.0133
893.62,0.0118
896.81,0.0118
900.01,0.0117
903.21,0.0115
906.4,0.0113
909.6,0.0112
912.8,0.011
915.99,0.0109
919.19,0.0107
922.39,0.0105
925.58,0.0104
928.78,0.0102
931.98,0.0101
935.17,0.0099
938.37,0.0097
941.57,0.0096
944.76,0.0094
947.96,0.0093
951.16,0.0091
954.35,0.009
957.55,0.0088
960.75,0.0086
963.94,0.0085
967.14,0.0083
970.1,0.0082
975.54,0.008
980.98,0.0077
986.42,0.0075
991.86,0.0072
997.3,0.0069
1002.74,0.0067
1008.18,0.0089
1013.62,0.0087
1019.06,0.0075
1024.5,0.0076
1029.95,0.0083
1035.39,0.008
1040.83,0.0085
1046.27,0.008
1051.71,0.0081
1057.15,0.0081
1062.59,0.008
1068.03,0.0095
1073.47,0.0076
1078.91,0.0078
1084.35,0.0077
1089.79,0.0077
1095.23,0.0077
1100.67,0.0077
1106.11,0.0077
1111.55,0.0077
1116.99,0.0076
1122.43,0.0076
1127.87,0.0076
1133.32,0.0076
1138.76,0.0076
1144.2,0.0075
1149.64,0.0075
1155.08,0.0075
1160.52,0.0075
1165.96,0.0075
1171.4,0.0075
1176.84,0.0074
1182.28,0.0074
1187.72,0.0074
1193.16,0.0074
1198.6,0.008
1204.04,0.0083
1209.48,0.0084
1214.92,0.0094
1220.36,0.0093
1225.8,0.0079
1231.24,0.0088
1236.69,0.0096
1242.13,0.0098
1247.57,0.0094
1253.01,0.0101
1258.45,0.0097
1263.89,0.0099
1269.33,0.0092
1274.77,0.0081
1280.21,0.0088
1285.65,0.0089
1291.09,0.0094
