wavelength_nm,value
414.13,0.0193
417.32,0.0187
420.52,0.0215
423.72,0.0167
426.91,0.0246
430.11,0.0239
433.31,0.0242
436.5,0.0217
439.7,0.0244
442.9,0.0221
446.09,0.024
449.29,0.0213
452.49,0.0235
455.68,0.0221
458.88,0.0239
462.08,0.0244
465.27,0.0228
468.47,0.0221
471.67,0.0223
474.86,0.0244
478.06,0.0254
481.26,0.0265
484.45,0.0271
487.65,0.0277
490.85,0.0254
494.04,0.0257
497.24,0.0271
500.43,0.0308
503.63,0.0267
506.83,0.0277
510.03,0.0297
513.22,0.0312
516.42,0.0343
519.61,0.034
522.81,0.0329
526.01,0.0351
529.2,0.0353
532.4,0.0362
535.6,0.0386
538.79,0.0409
541.99,0.0398
545.19,0.0412
548.38,0.04
551.58,0.0423
554.78,0.0414
557.97,0.0444
561.17,0.0448
564.37,0.0445
567.56,0.0454
570.76,0.0455
573.96,0.0461
577.15,0.0452
580.35,0.0455
583.55,0.046
586.74,0.0463
589.94,0.0466
593.14,0.0452
596.33,0.0447
599.53,0.0433
602.73,0.0455
605.92,0.0439
609.12,0.0439
612.32,0.0419
615.51,0.0412
618.71,0.0405
621.91,0.0412
625.1,0.0413
628.3,0.0413
631.5,0.0406
634.69,0.0403
637.89,0.0402
641.09,0.0396
644.28,0.0404
647.48,0.0423
650.67,0.0378
653.87,0.0377
657.07,0.0386
660.27,0.0337
663.46,0.0319
666.66,0.032
669.85,0.0307
673.05,0.0319
676.25,0.0317
679.45,0.0311
682.64,0.0307
685.84,0.0356
689.03,0.035
692.23,0.0343
695.43,0.0337
698.62,0.033
701.82,0.0324
705.02,0.0317
708.21,0.0311
711.41,0.0304
714.61,0.0298
717.8,0.0291
721.0,0.0285
724.2,0.0278
727.39,0.0272
730.59,0.0265
733.79,0.0259
736.98,0.0252
740.18,0.0246
743.38,0.0249
746.57,0.026
749.77,0.0243
752.97,0.0244
756.16,0.0246
759.36,0.0247
762.56,0.0249
765.75,0.025
768.95,0.0252
772.15,0.0253
775.34,0.0262
778.54,0.0248
781.74,0.0261
784.93,0.0263
788.13,0.0266
791.33,0.0263
794.52,0.026
797.72,0.0257
800.92,0.0254
804.11,0.0251
807.31,0.0248
810.51,0.0245
813.7,0.0242
816.9,0.0239
820.1,0.0236
823.29,0.0233
826.49,0.023
829.68,0.0227
832.88,0.0224
836.08,0.0221
839.28,0.0218
842.47,0.0215
845.67,0.0172
848.86,0.0211
852.06,0.0203
855.26,0.0181
858.46,0.0187
861.65,0.0192
864.85,0.0201
868.04,0.0193
871.24,0.0181
874.44,0.02
877.63,0.0158
880.83,0.0187
884.03,0.017
887.22,0.0199
890.42,0.0195
893.62,0.0194
896.81,0.0194
900.01,0.0191
903.21,0.0188
906.4,0.0186
909.6,0.0183
912.8,0.018
915.99,0.0177
919.19,0.0175
922.39,0.0172
925.58,0.0169
928.78,0.0167
931.98,0.0164
935.17,0.0161
938.37,0.0159
941.57,0.0156
944.76,0.0153
947.96,0.015
951.16,0.0148
954.35,0.0145
957.55,0.0142
960.75,0.014
963.94,0.0137
967.14,0.0134
970.1,0.0131
975.54,0.0129
980.98,0.0124
986.42,0.012
991.86,0.0115
997.3,0.0111
1002.74,0.0106
1008.18,0.0107
1013.62,0.0104
1019.06,0.0115
1024.5,0.0118
1029.95,0.0118
1035.39,0.0118
1040.83,0.0107
1046.27,0.0112
1051.71,0.0113
1057.15,0.0111
1062.59,0.0114
1068.03,0.0129
1073.47,0.0119
1078.91,0.011
1084.35,0.0109
1089.79,0.0107
1095.23,0.0106
1100.67,0.0105
1106.11,0.0104
1111.55,0.0103
1116.99,0.0102
1122.43,0.0101
