wavelength_nm,value
414.13,0.0239
417.32,0.0255
420.52,0.0272
423.72,0.0234
426.91,0.0271
430.11,0.035
433.31,0.0261
436.5,0.0272
439.7,0.0286
442.9,0.0289
446.09,0.03
449.29,0.0287
452.49,0.0275
455.68,0.03
458.88,0.0308
462.08,0.0319
465.27,0.0304
468.47,0.0306
471.67,0.0313
474.86,0.0288
478.06,0.0329
481.26,0.0327
484.45,0.0344
487.65,0.0344
490.85,0.0318
494.04,0.0328
497.24,0.0338
500.43,0.0373
503.63,0.0341
506.83,0.0363
510.03,0.0405
513.22,0.0423
516.42,0.0472
519.61,0.0493
522.81,0.0528
526.01,0.058
529.2,0.059
532.4,0.0639
535.6,0.0661
538.79,0.0725
541.99,0.0713
545.19,0.0733
548.38,0.0748
551.58,0.0757
554.78,0.0742
557.97,0.0776
561.17,0.0741
564.37,0.0747
567.56,0.0722
570.76,0.0726
573.96,0.0689
577.15,0.0664
580.35,0.0653
583.55,0.0628
586.74,0.0644
589.94,0.0629
593.14,0.0624
596.33,0.063
599.53,0.0624
602.73,0.0617
605.92,0.0644
609.12,0.0631
612.32,0.0627
615.51,0.0629
618.71,0.06
621.91,0.0606
625.1,0.0602
628.3,0.0625
631.5,0.06
634.69,0.06
637.89,0.0612
641.09,0.0594
644.28,0.0597
647.48,0.0585
650.67,0.0568
653.87,0.0564
657.07,0.0522
660.27,0.0504
663.46,0.0538
666.66,0.0541
669.85,0.0518
673.05,0.0529
676.25,0.05
679.45,0.0528
682.64,0.0531
685.84,0.0593
689.03,0.0709
692.23,0.0825
695.43,0.0941
698.62,0.1057
701.82,0.1173
705.02,0.1289
708.21,0.1405
711.41,0.152
714.61,0.1636
717.8,0.1752
721.0,0.1868
724.2,0.1984
727.39,0.21
730.59,0.2216
733.79,0.2332
736.98,0.2448
740.18,0.2564
743.38,0.2645
746.57,0.2834
749.77,0.2865
752.97,0.2894
756.16,0.2923
759.36,0.2952
762.56,0.2981
765.75,0.301
768.95,0.3039
772.15,0.3068
775.34,0.3171
778.54,0.3163
781.74,0.3163
784.93,0.3194
788.13,0.3238
791.33,0.3252
794.52,0.3265
797.72,0.3279
800.92,0.3293
804.11,0.3306
807.31,0.332
810.51,0.3334
813.7,0.3348
816.9,0.3361
820.1,0.3375
823.29,0.3389
826.49,0.3403
829.68,0.3416
832.88,0.343
836.08,0.3444
839.28,0.3457
842.47,0.3471
845.67,0.3539
848.86,0.3612
852.06,0.351
855.26,0.3609
858.46,0.3507
861.65,0.3595
864.85,0.3769
868.04,0.3734
871.24,0.3557
874.44,0.359
877.63,0.3657
880.83,0.361
884.03,0.3663
887.22,0.3781
890.42,0.3842
893.62,0.3904
896.81,0.3907
900.01,0.3906
903.21,0.3906
906.4,0.3904
909.6,0.3902
912.8,0.3901
915.99,0.3898
919.19,0.3894
922.39,0.3889
925.58,0.3885
928.78,0.3881
931.98,0.3876
935.17,0.3863
938.37,0.3851
941.57,0.384
944.76,0.3833
947.96,0.3825
951.16,0.3815
954.35,0.3806
957.55,0.3799
960.75,0.3792
963.94,0.3785
967.14,0.3777
970.1,0.3769
975.54,0.3763
980.98,0.3755
986.42,0.3749
991.86,0.3744
997.3,0.374
1002.74,0.3773
