wavelength_nm,value
414.13,0.0217
417.32,0.0198
420.52,0.0219
423.72,0.0194
426.91,0.0198
430.11,0.0225
433.31,0.0182
436.5,0.0225
439.7,0.026
442.9,0.0244
446.09,0.0224
449.29,0.0233
452.49,0.0232
455.68,0.0225
458.88,0.0232
462.08,0.0229
465.27,0.0219
468.47,0.0229
471.67,0.0255
474.86,0.0214
478.06,0.0241
481.26,0.0226
484.45,0.0247
487.65,0.0239
490.85,0.0248
494.04,0.0227
497.24,0.0252
500.43,0.0276
503.63,0.0265
506.83,0.0288
510.03,0.0296
513.22,0.0326
516.42,0.0383
519.61,0.0379
522.81,0.0426
526.01,0.0488
529.2,0.05
532.4,0.0564
535.6,0.0587
538.79,0.0615
541.99,0.0638
545.19,0.0635
548.38,0.0647
551.58,0.0669
554.78,0.0644
557.97,0.0657
561.17,0.0657
564.37,0.063
567.56,0.0606
570.76,0.06
573.96,0.056
577.15,0.0528
580.35,0.0516
583.55,0.0493
586.74,0.0511
589.94,0.0492
593.14,0.047
596.33,0.0487
599.53,0.0492
602.73,0.0489
605.92,0.0466
609.12,0.0474
612.32,0.0441
615.51,0.0427
618.71,0.0435
621.91,0.0421
625.1,0.0401
628.3,0.0406
631.5,0.0402
634.69,0.0385
637.89,0.0412
641.09,0.04
644.28,0.0401
647.48,0.0366
650.67,0.0346
653.87,0.0333
657.07,0.0338
660.27,0.0308
663.46,0.0312
666.66,0.0316
669.85,0.0302
673.05,0.0304
676.25,0.0305
679.45,0.0315
682.64,0.0321
685.84,0.036
689.03,0.051
692.23,0.0661
695.43,0.0812
698.62,0.0962
701.82,0.1113
705.02,0.1263
708.21,0.1414
711.41,0.1564
714.61,0.1715
717.8,0.1865
721.0,0.2016
724.2,0.2166
727.39,0.2317
730.59,0.2467
733.79,0.2618
736.98,0.2768
740.18,0.2919
743.38,0.3052
746.57,0.3265
749.77,0.3329
752.97,0.3379
756.16,0.3428
759.36,0.3477
762.56,0.3527
765.75,0.3576
768.95,0.3625
772.15,0.3675
775.34,0.3679
778.54,0.3784
781.74,0.3821
784.93,0.3774
788.13,0.3876
791.33,0.3892
794.52,0.3909
797.72,0.3925
800.92,0.3942
804.11,0.3958
807.31,0.3974
810.51,0.3991
813.7,0.4007
816.9,0.4023
820.1,0.404
823.29,0.4056
826.49,0.4073
829.68,0.4089
832.88,0.4105
836.08,0.4122
839.28,0.4138
842.47,0.4155
845.67,0.4144
848.86,0.4204
852.06,0.4156
855.26,0.424
858.46,0.4007
861.65,0.4149
864.85,0.4323
868.04,0.4284
871.24,0.424
874.44,0.4149
877.63,0.4186
880.83,0.4302
884.03,0.4332
887.22,0.4254
890.42,0.4286
893.62,0.4539
896.81,0.4547
900.01,0.4531
903.21,0.4519
906.4,0.4498
909.6,0.448
912.8,0.4463
915.99,0.4442
919.19,0.4417
922.39,0.4389
925.58,0.4363
928.78,0.4339
931.98,0.4313
935.17,0.4272
938.37,0.4235
