wavelength_nm,value
414.13,0.0201
417.32,0.0225
420.52,0.0221
423.72,0.0221
426.91,0.0236
430.11,0.0286
433.31,0.0231
436.5,0.0245
439.7,0.0272
442.9,0.0273
446.09,0.0262
449.29,0.0252
452.49,0.0255
455.68,0.0243
458.88,0.0249
462.08,0.028
465.27,0.0258
468.47,0.0234
471.67,0.0259
474.86,0.026
478.06,0.0288
481.26,0.0292
484.45,0.0292
487.65,0.0274
490.85,0.0285
494.04,0.0283
497.24,0.03
500.43,0.0314
503.63,0.0309
506.83,0.0324
510.03,0.0345
513.22,0.0383
516.42,0.0402
519.61,0.0435
522.81,0.0475
526.01,0.0525
529.2,0.0531
532.4,0.0585
535.6,0.0609
538.79,0.0642
541.99,0.066
545.19,0.0665
548.38,0.0663
551.58,0.0672
554.78,0.07
557.97,0.0686
561.17,0.0705
564.37,0.0688
567.56,0.0667
570.76,0.0641
573.96,0.0603
577.15,0.0593
580.35,0.0579
583.55,0.0583
586.74,0.0587
589.94,0.0581
593.14,0.0562
596.33,0.056
599.53,0.056
602.73,0.0558
605.92,0.0555
609.12,0.0548
612.32,0.053
615.51,0.0546
618.71,0.0515
621.91,0.0523
625.1,0.0534
628.3,0.0528
631.5,0.0534
634.69,0.0515
637.89,0.0517
641.09,0.051
644.28,0.05
647.48,0.0506
650.67,0.0471
653.87,0.0462
657.07,0.0486
660.27,0.0419
663.46,0.0435
666.66,0.0418
669.85,0.0423
673.05,0.0424
676.25,0.0428
679.45,0.044
682.64,0.0448
685.84,0.0483
689.03,0.0613
692.23,0.0743
695.43,0.0873
698.62,0.1002
701.82,0.1132
705.02,0.1262
708.21,0.1392
711.41,0.1521
714.61,0.1651
717.8,0.1781
721.0,0.1911
724.2,0.204
727.39,0.217
730.59,0.23
733.79,0.243
736.98,0.2559
740.18,0.2689
743.38,0.2833
746.57,0.296
749.77,0.3057
752.97,0.3096
756.16,0.3135
759.36,0.3173
762.56,0.3212
765.75,0.3251
768.95,0.329
772.15,0.3329
775.34,0.3398
778.54,0.3463
781.74,0.3423
784.93,0.336
788.13,0.3453
791.33,0.347
794.52,0.3487
797.72,0.3504
800.92,0.3521
804.11,0.3538
807.31,0.3555
810.51,0.3572
813.7,0.3589
816.9,0.3605
820.1,0.3622
823.29,0.3639
826.49,0.3656
829.68,0.3673
832.88,0.369
836.08,0.3707
839.28,0.3724
842.47,0.3741
845.67,0.3922
848.86,0.388
852.06,0.3905
855.26,0.3992
858.46,0.3839
861.65,0.3914
864.85,0.4082
868.04,0.3911
871.24,0.3846
874.44,0.401
877.63,0.3854
880.83,0.394
884.03,0.3998
887.22,0.4101
890.42,0.4011
893.62,0.4152
896.81,0.4157
900.01,0.4156
903.21,0.4157
906.4,0.4153
909.6,0.4151
912.8,0.4149
915.99,0.4145
919.19,0.4138
922.39,0.413
925.58,0.4123
928.78,0.4117
931.98,0.4109
935.17,0.409
938.37,0.4073
941.57,0.4058
944.76,0.4048
947.96,0.4035
951.16,0.4019
954.35,0.4005
957.55,0.3994
960.75,0.3986
963.94,0.3976
967.14,0.3967
970.1,0.3957
975.54,0.395
980.98,0.3941
986.42,0.3937
991.86,0.3933
997.3,0.3927
1002.74,0.3962
1008.18,0.3971
1013.62,0.4061
1019.06,0.4132
1024.5,0.4149
1029.95,0.4117
1035.39,0.4076
1040.83,0.4068
1046.27,0.4119
