wavelength_nm,value
414.13,0.0209
417.32,0.0185
420.52,0.0201
423.72,0.0183
426.91,0.0225
430.11,0.023
433.31,0.0207
436.5,0.0217
439.7,0.0237
442.9,0.0232
446.09,0.0227
449.29,0.0224
452.49,0.0255
455.68,0.0241
458.88,0.0248
462.08,0.0244
465.27,0.0235
468.47,0.0214
471.67,0.0213
474.86,0.0227
478.06,0.0254
481.26,0.0278
484.45,0.0277
487.65,0.025
490.85,0.0235
494.04,0.0248
497.24,0.0268
500.43,0.0291
503.63,0.0277
506.83,0.0294
510.03,0.0322
513.22,0.0351
516.42,0.0409
519.61,0.0426
522.81,0.0468
526.01,0.0516
529.2,0.0537
532.4,0.06
535.6,0.0646
538.79,0.0674
541.99,0.0678
545.19,0.0701
548.38,0.0696
551.58,0.0722
554.78,0.0726
557.97,0.0737
561.17,0.0721
564.37,0.0677
567.56,0.0671
570.76,0.0648
573.96,0.0596
577.15,0.0583
580.35,0.0549
583.55,0.0531
586.74,0.0536
589.94,0.0511
593.14,0.0515
596.33,0.0512
599.53,0.0494
602.73,0.0498
605.92,0.0508
609.12,0.0513
612.32,0.0467
615.51,0.0461
618.71,0.0439
621.91,0.0436
625.1,0.0452
628.3,0.0429
631.5,0.044
634.69,0.0424
637.89,0.0423
641.09,0.043
644.28,0.0398
647.48,0.0394
650.67,0.037
653.87,0.0359
657.07,0.0352
660.27,0.0321
663.46,0.0315
666.66,0.0324
669.85,0.0317
673.05,0.0313
676.25,0.0323
679.45,0.0332
682.64,0.0314
685.84,0.0391
689.03,0.0554
692.23,0.0717
695.43,0.088
698.62,0.1043
701.82,0.1206
705.02,0.1369
708.21,0.1532
711.41,0.1696
714.61,0.1859
717.8,0.2022
721.0,0.2185
724.2,0.2348
727.39,0.2511
730.59,0.2675
733.79,0.2838
736.98,0.3001
740.18,0.3164
743.38,0.3221
746.57,0.3368
749.77,0.3449
752.97,0.3476
756.16,0.3503
759.36,0.353
762.56,0.3557
765.75,0.3584
768.95,0.3611
772.15,0.3638
775.34,0.3765
778.54,0.3834
781.74,0.3739
784.93,0.3759
788.13,0.3787
791.33,0.3802
794.52,0.3818
797.72,0.3833
800.92,0.3849
804.11,0.3864
807.31,0.388
810.51,0.3895
813.7,0.3911
816.9,0.3926
820.1,0.3942
823.29,0.3957
826.49,0.3973
829.68,0.3988
832.88,0.4004
836.08,0.402
839.28,0.4035
842.47,0.4051
845.67,0.4098
848.86,0.4092
852.06,0.4156
855.26,0.401
858.46,0.4108
861.65,0.4176
864.85,0.4302
868.04,0.4077
871.24,0.4071
874.44,0.4165
877.63,0.411
880.83,0.414
884.03,0.4195
887.22,0.4242
890.42,0.4241
893.62,0.4245
896.81,0.4252
900.01,0.4249
903.21,0.4248
906.4,0.424
909.6,0.4235
912.8,0.4231
915.99,0.4223
919.19,0.4211
922.39,0.4196
925.58,0.4184
928.78,0.4173
931.98,0.416
935.17,0.4134
938.37,0.411
941.57,0.409
944.76,0.4075
947.96,0.4055
951.16,0.4031
954.35,0.401
957.55,0.3994
960.75,0.3981
963.94,0.3968
967.14,0.3955
970.1,0.3942
975.54,0.3933
980.98,0.3919
986.42,0.3913
991.86,0.3907
997.3,0.3896
1002.74,0.3922
1008.18,0.3955
1013.62,0.4049
1019.06,0.4147
1024.5,0.4163
1029.95,0.4136
1035.39,0.4111
1040.83,0.4129
1046.27,0.4161
1051.71,0.4255
1057.15,0.4365
1062.59,0.4398
1068.03,0.4424
1073.47,0.4303
1078.91,0.429
1084.35,0.4304
1089.79,0.4228
1095.23,0.4189
1100.67,0.4166
1106.11,0.4133
1111.55,0.4098
1116.99,0.4051
1122.43,0.3996
1127.87,0.3936
1133.32,0.3858
1138.76,0.3745
1144.2,0.3628
1149.64,0.3527
1155.08,0.3448
1160.52,0.3377
1165.96,0.3319
1171.4,0.3273
1176.84,0.3233
1182.28,0.3205
1187.72,0.3283
1193.16,0.3361
1198.6,0.3598
1204.04,0.3446
1209.48,0.3521
1214.92,0.3495
1220.36,0.3619
1225.8,0.3708
1231.24,0.372
1236.69,0.3818
1242.13,0.3882
1247.57,0.3895
1253.01,0.3996
1258.45,0.4118
1263.89,0.4185
1269.33,0.4005
1274.77,0.3763
1280.21,0.3957
1285.65,0.3946
1291.09,0.395
1296.53,0.3965
1301.97,0.3971
1307.41,0.3853
1312.85,0.3854
1318.29,0.3547
1323.73,0.3512
1329.17,0.4096
1334.61,0.3879
1340.06,0.3729
1345.5,0.3582
1350.94,0.339
1356.38,0.3197
1361.82,0.3017
1367.26,0.2853
1372.7,0.2694
1378.14,0.2491
1383.58,0.2262
1389.02,0.2044
1394.46,0.1837
1399.9,0.164
1405.34,0.1484
1410.78,0.1343
1416.22,0.1209
1421.66,0.1117
1427.1,0.1033
1432.54,0.096
1437.98,0.0908
1443.43,0.0856
1448.87,0.0821
1454.31,0.079
1459.75,0.0757
1465.19,0.0738
1470.63,0.071
1476.07,0.0673
1481.51,0.0626
1486.95,0.0644
1492.39,0.0661
1497.83,0.0748
1503.27,0.0884
1508.71,0.0866
1514.15,0.1009
1519.59,0.1065
1525.03,0.1163
1530.47,0.1207
1535.91,0.131
1541.35,0.1378
1546.8,0.1459
1552.24,0.1511
1557.68,0.1594
1563.12,0.161
1568.56,0.173
1574.0,0.1705
1579.44,0.1719
1584.88,0.1781
1590.32,0.1818
1595.76,0.1841
1601.2,0.1952
1606.64,0.1967
1612.08,0.2035
1617.52,0.1982
1622.96,0.2038
1628.4,0.2101
1633.84,0.2137
1639.28,0.2163
1644.72,0.2168
1650.17,0.218
1655.61,0.2203
1661.05,0.2212
1666.49,0.2221
1671.93,0.2219
1677.37,0.2249
1682.81,0.2271
1688.25,0.2213
1693.69,0.2202
1699.13,0.2165
1704.57,0.2162
1710.01,0.2117
1715.45,0.21
1720.89,0.2079
1726.33,0.2017
1731.77,0.1966
1737.21,0.2001
1742.65,0.1932
1748.09,0.1909
1753.54,0.188
1758.98,0.1805
1764.42,0.1809
1769.86,0.1635
1775.3,0.1637
1780.74,0.1525
1786.18,0.1479
1791.62,0.1432
1797.06,0.1384
1802.5,0.1318
1807.94,0.1082
1813.38,0.0855
1818.82,0.0637
1824.26,0.0429
1829.7,0.0382
1835.14,0.0359
1840.58,0.0338
1846.02,0.0317
1851.46,0.0299
1856.91,0.0287
1862.35,0.0275
1867.79,0.0264
1873.23,0.0253
1878.67,0.024
1884.11,0.0228
1889.55,0.0216
1894.99,0.0204
1900.43,0.0194
1905.87,0.019
1911.31,0.0186
1916.75,0.0181
1922.19,0.0179
1927.63,0.0178
1933.07,0.0177
1938.51,0.0175
1943.95,0.0173
1949.39,0.017
1954.83,0.0177
1960.28,0.0181
1965.72,0.0184
1971.16,0.018
1976.6,0.0173
1982.04,0.0167
1987.48,0.0249
1992.92,0.033
1998.36,0.0349
2003.8,0.0629
2009.24,0.0453
2014.68,0.0552
2020.12,0.0493
2025.56,0.05
2031.0,0.048
2036.44,0.0505
2041.88,0.0527
2047.32,0.0507
2052.76,0.0548
2058.2,0.0554
2063.65,0.0613
2069.09,0.063
2074.53,0.0632
2079.97,0.0658
2085.41,0.0665
2090.85,0.0684
2096.29,0.0684
2101.73,0.0732
2107.17,0.0733
2112.61,0.0747
2118.05,0.0758
2123.49,0.0801
2128.93,0.0821
2134.37,0.0808
2139.81,0.0839
2145.25,0.0815
2150.69,0.0863
2156.13,0.0862
2161.57,0.0869
2167.02,0.0882
2172.46,0.0898
2177.9,0.0903
2183.34,0.0915
2188.78,0.0939
2194.22,0.0881
2199.66,0.0943
2205.1,0.099
2210.54,0.0956
2215.98,0.0971
2221.42,0.0985
2226.86,0.0964
2232.3,0.0928
2237.74,0.0926
2243.18,0.0937
2248.62,0.0868
2254.06,0.0858
2259.5,0.0903
2264.94,0.0786
2270.39,0.0805
2275.83,0.0783
2281.27,0.0782
2286.71,0.0729
2292.15,0.0721
2297.59,0.0776
2303.03,0.0699
2308.47,0.0701
2313.91,0.0618
2319.35,0.0723
2324.79,0.063
2330.23,0.0635
2335.67,0.0594
2341.11,0.0555
2346.55,0.055
2351.99,0.061
2357.43,0.058
2362.87,0.05
2368.32,0.0543
2373.76,0.0565
2379.2,0.0445
2384.64,0.0554
2390.08,0.0486
2395.52,0.0461
2400.96,0.0446
2406.4,0.0458
2411.84,0.0396
2417.28,0.0606
2422.72,0.0554
2428.16,0.0374
2433.6,0.0485
2439.04,0.0335
2444.48,0.0435
2449.92,0.0668
2455.36,0.0593
2460.8,0.0578
2466.24,0.0352
2471.69,0.121
2477.13,0.0587
2482.57,0.0628
2488.01,0.0953
2493.45,0.0981
2498.89,0.1797
