wavelength_nm,value
414.13,0.0211
417.32,0.0182
420.52,0.0207
423.72,0.0225
426.91,0.0256
430.11,0.0268
433.31,0.0238
436.5,0.0241
439.7,0.03
442.9,0.026
446.09,0.025
449.29,0.0247
452.49,0.026
455.68,0.025
458.88,0.0271
462.08,0.0257
465.27,0.0266
468.47,0.0269
471.67,0.026
474.86,0.0254
478.06,0.0279
481.26,0.029
484.45,0.0291
487.65,0.0284
490.85,0.0275
494.04,0.0277
497.24,0.0291
500.43,0.031
503.63,0.0292
506.83,0.0319
510.03,0.033
513.22,0.035
516.42,0.0396
519.61,0.0372
522.81,0.0407
526.01,0.044
529.2,0.0478
532.4,0.0511
535.6,0.0507
538.79,0.055
541.99,0.0543
545.19,0.0561
548.38,0.0561
551.58,0.0563
554.78,0.0579
557.97,0.0584
561.17,0.0583
564.37,0.0565
567.56,0.0558
570.76,0.0535
573.96,0.051
577.15,0.0503
580.35,0.0487
583.55,0.0484
586.74,0.0469
589.94,0.0486
593.14,0.0449
596.33,0.0434
599.53,0.0427
602.73,0.045
605.92,0.0458
609.12,0.0443
612.32,0.0446
615.51,0.0431
618.71,0.0424
621.91,0.0414
625.1,0.0426
628.3,0.0409
631.5,0.041
634.69,0.041
637.89,0.0417
641.09,0.0411
644.28,0.042
647.48,0.0417
650.67,0.0404
653.87,0.0377
657.07,0.036
660.27,0.0357
663.46,0.0355
666.66,0.0371
669.85,0.0343
673.05,0.0346
676.25,0.0336
679.45,0.0335
682.64,0.0348
685.84,0.0421
689.03,0.0546
692.23,0.0671
695.43,0.0795
698.62,0.092
701.82,0.1044
705.02,0.1169
708.21,0.1294
711.41,0.1418
714.61,0.1543
717.8,0.1667
721.0,0.1792
724.2,0.1917
727.39,0.2041
730.59,0.2166
733.79,0.229
736.98,0.2415
740.18,0.254
743.38,0.2735
746.57,0.3022
749.77,0.3154
752.97,0.3219
756.16,0.3285
759.36,0.3351
762.56,0.3417
765.75,0.3482
768.95,0.3548
772.15,0.3614
775.34,0.367
778.54,0.3746
781.74,0.3705
784.93,0.3732
788.13,0.3826
791.33,0.3832
794.52,0.3838
797.72,0.3843
800.92,0.3849
804.11,0.3855
807.31,0.3861
810.51,0.3866
813.7,0.3872
816.9,0.3878
820.1,0.3883
823.29,0.3889
826.49,0.3895
829.68,0.3901
832.88,0.3906
836.08,0.3912
839.28,0.3918
842.47,0.3923
845.67,0.392
848.86,0.403
852.06,0.4009
855.26,0.4007
858.46,0.38
861.65,0.3826
864.85,0.4103
868.04,0.4019
871.24,0.3852
874.44,0.395
877.63,0.3844
880.83,0.3991
884.03,0.3867
887.22,0.397
890.42,0.3986
893.62,0.4051
896.81,0.4057
900.01,0.4042
903.21,0.4029
906.4,0.401
909.6,0.3994
912.8,0.3978
915.99,0.3959
919.19,0.3937
922.39,0.3913
925.58,0.3891
928.78,0.3869
931.98,0.3847
935.17,0.3812
938.37,0.378
941.57,0.3751
944.76,0.3726
947.96,0.3698
951.16,0.3667
954.35,0.3637
957.55,0.3612
960.75,0.3589
963.94,0.3566
967.14,0.3542
970.1,0.3519
975.54,0.35
980.98,0.3467
986.42,0.3441
991.86,0.3414
997.3,0.3384
1002.74,0.3387
1008.18,0.338
1013.62,0.3467
1019.06,0.3559
1024.5,0.3553
1029.95,0.3538
1035.39,0.3507
1040.83,0.3556
1046.27,0.3628
1051.71,0.37
1057.15,0.3794
1062.59,0.3806
1068.03,0.3788
1073.47,0.371
1078.91,0.3688
1084.35,0.3679
1089.79,0.3603
1095.23,0.3556
1100.67,0.3519
1106.11,0.3475
1111.55,0.3429
1116.99,0.3375
1122.43,0.3313
1127.87,0.3247
1133.32,0.3167
1138.76,0.3061
1144.2,0.2953
1149.64,0.2858
1155.08,0.2778
1160.52,0.2704
1165.96,0.2642
1171.4,0.2589
1176.84,0.2539
1182.28,0.25
1187.72,0.2548
1193.16,0.2596
1198.6,0.2778
1204.04,0.2686
1209.48,0.2755
1214.92,0.2713
1220.36,0.2797
1225.8,0.2861
1231.24,0.2881
1236.69,0.2956
1242.13,0.3014
1247.57,0.3044
1253.01,0.3112
1258.45,0.3191
1263.89,0.3247
1269.33,0.3126
1274.77,0.2932
1280.21,0.3068
1285.65,0.3017
1291.09,0.3046
1296.53,0.3029
1301.97,0.3023
1307.41,0.2913
1312.85,0.2878
1318.29,0.2645
1323.73,0.26
1329.17,0.2984
1334.61,0.2822
1340.06,0.2714
1345.5,0.2607
1350.94,0.2469
1356.38,0.2331
1361.82,0.2201
1367.26,0.2081
1372.7,0.1964
1378.14,0.1817
1383.58,0.1652
1389.02,0.1496
1394.46,0.1346
1399.9,0.1205
1405.34,0.1091
1410.78,0.0989
1416.22,0.0892
1421.66,0.0823
1427.1,0.0761
1432.54,0.0707
1437.98,0.0666
1443.43,0.0625
1448.87,0.0598
1454.31,0.0573
1459.75,0.0546
1465.19,0.0528
1470.63,0.0505
1476.07,0.0473
1481.51,0.0434
1486.95,0.0439
1492.39,0.0443
1497.83,0.0515
1503.27,0.0592
1508.71,0.0613
1514.15,0.0725
1519.59,0.0771
1525.03,0.0837
1530.47,0.0879
1535.91,0.0965
1541.35,0.1012
1546.8,0.1055
1552.24,0.1097
1557.68,0.1144
1563.12,0.1159
1568.56,0.1261
1574.0,0.1254
1579.44,0.1233
1584.88,0.1281
1590.32,0.1317
1595.76,0.1339
1601.2,0.1414
1606.64,0.1431
1612.08,0.1483
1617.52,0.143
1622.96,0.1486
1628.4,0.1537
1633.84,0.1544
1639.28,0.1574
1644.72,0.1567
1650.17,0.1573
1655.61,0.1589
1661.05,0.1587
1666.49,0.1607
1671.93,0.1586
1677.37,0.1634
1682.81,0.1629
1688.25,0.1593
1693.69,0.1562
1699.13,0.1566
1704.57,0.1532
1710.01,0.1517
1715.45,0.1507
1720.89,0.148
1726.33,0.1443
1731.77,0.1393
1737.21,0.1451
1742.65,0.1366
1748.09,0.1374
1753.54,0.131
1758.98,0.1272
1764.42,0.1271
1769.86,0.1108
1775.3,0.1135
1780.74,0.1056
1786.18,0.1025
1791.62,0.0993
1797.06,0.096
1802.5,0.0914
1807.94,0.0749
1813.38,0.0591
1818.82,0.044
1824.26,0.0296
1829.7,0.0264
1835.14,0.0249
1840.58,0.0235
1846.02,0.0221
1851.46,0.0209
1856.91,0.0201
1862.35,0.0193
1867.79,0.0185
1873.23,0.0177
1878.67,0.0169
1884.11,0.016
1889.55,0.0152
1894.99,0.0144
1900.43,0.0137
1905.87,0.0133
1911.31,0.013
1916.75,0.0126
1922.19,0.0123
1927.63,0.0122
1933.07,0.012
1938.51,0.0118
1943.95,0.0115
1949.39,0.0113
1954.83,0.0117
1960.28,0.012
1965.72,0.0121
1971.16,0.0117
1976.6,0.0111
1982.04,0.0107
1987.48,0.0155
1992.92,0.0203
1998.36,0.0182
2003.8,0.0269
2009.24,0.0233
2014.68,0.0276
2020.12,0.0311
2025.56,0.0321
2031.0,0.034
2036.44,0.0326
2041.88,0.0347
2047.32,0.0321
2052.76,0.0377
2058.2,0.037
2063.65,0.0424
2069.09,0.0428
2074.53,0.043
2079.97,0.0431
2085.41,0.0451
2090.85,0.0462
2096.29,0.0474
2101.73,0.0488
2107.17,0.0477
2112.61,0.051
2118.05,0.0536
2123.49,0.0537
2128.93,0.0562
2134.37,0.0563
2139.81,0.0572
2145.25,0.058
2150.69,0.0602
2156.13,0.0604
2161.57,0.0601
2167.02,0.0608
2172.46,0.0602
2177.9,0.0606
2183.34,0.0629
2188.78,0.0608
2194.22,0.0609
2199.66,0.0651
2205.1,0.0654
