wavelength_nm,value
414.13,0.027
417.32,0.0226
420.52,0.0263
423.72,0.0227
426.91,0.022
430.11,0.0272
433.31,0.0243
436.5,0.0252
439.7,0.0285
442.9,0.0281
446.09,0.0299
449.29,0.0276
452.49,0.0299
455.68,0.0265
458.88,0.0275
462.08,0.0288
465.27,0.0263
468.47,0.0271
471.67,0.0274
474.86,0.0292
478.06,0.0278
481.26,0.0299
484.45,0.0313
487.65,0.0283
490.85,0.0273
494.04,0.0295
497.24,0.0313
500.43,0.0336
503.63,0.0314
506.83,0.0354
510.03,0.0346
513.22,0.0399
516.42,0.0429
519.61,0.0437
522.81,0.0446
526.01,0.0542
529.2,0.0563
532.4,0.0598
535.6,0.0627
538.79,0.0662
541.99,0.0669
545.19,0.0677
548.38,0.0701
551.58,0.0719
554.78,0.0711
557.97,0.075
561.17,0.0701
564.37,0.0704
567.56,0.0684
570.76,0.0687
573.96,0.0669
577.15,0.0635
580.35,0.0625
583.55,0.0645
586.74,0.0625
589.94,0.0627
593.14,0.0591
596.33,0.0585
599.53,0.0596
602.73,0.0614
605.92,0.0609
609.12,0.0615
612.32,0.059
615.51,0.0606
618.71,0.0568
621.91,0.0578
625.1,0.0567
628.3,0.0581
631.5,0.0559
634.69,0.0585
637.89,0.0562
641.09,0.0574
644.28,0.059
647.48,0.0577
650.67,0.0544
653.87,0.0526
657.07,0.0516
660.27,0.0499
663.46,0.0505
666.66,0.05
669.85,0.052
673.05,0.0497
676.25,0.0485
679.45,0.0477
682.64,0.05
685.84,0.0528
689.03,0.0667
692.23,0.0805
695.43,0.0943
698.62,0.1082
701.82,0.122
705.02,0.1358
708.21,0.1496
711.41,0.1635
714.61,0.1773
717.8,0.1911
721.0,0.205
724.2,0.2188
727.39,0.2326
730.59,0.2465
733.79,0.2603
736.98,0.2741
740.18,0.288
743.38,0.2981
746.57,0.3182
749.77,0.327
752.97,0.3312
756.16,0.3354
759.36,0.3397
762.56,0.3439
765.75,0.3482
768.95,0.3524
772.15,0.3567
775.34,0.3615
778.54,0.3631
781.74,0.3722
784.93,0.3684
788.13,0.3747
791.33,0.3764
794.52,0.3781
797.72,0.3799
800.92,0.3816
804.11,0.3833
807.31,0.385
810.51,0.3868
813.7,0.3885
816.9,0.3902
820.1,0.392
823.29,0.3937
826.49,0.3954
829.68,0.3971
832.88,0.3989
836.08,0.4006
839.28,0.4023
842.47,0.404
845.67,0.4047
848.86,0.4259
852.06,0.4101
855.26,0.4141
858.46,0.3976
861.65,0.4268
864.85,0.4367
868.04,0.428
871.24,0.4142
874.44,0.4259
877.63,0.425
880.83,0.4413
884.03,0.4286
887.22,0.4359
890.42,0.4273
893.62,0.4501
896.81,0.4505
900.01,0.4524
903.21,0.4544
906.4,0.456
909.6,0.4577
912.8,0.4595
915.99,0.4611
919.19,0.4624
922.39,0.4635
925.58,0.4648
928.78,0.4661
931.98,0.4673
935.17,0.4673
938.37,0.4674
941.57,0.4678
