wavelength_nm,value
414.13,0.0198
417.32,0.0185
420.52,0.0156
423.72,0.0229
426.91,0.0225
430.11,0.0226
433.31,0.0218
436.5,0.0235
439.7,0.0219
442.9,0.0233
446.09,0.023
449.29,0.0226
452.49,0.0229
455.68,0.0231
458.88,0.0246
462.08,0.0226
465.27,0.0231
468.47,0.022
471.67,0.022
474.86,0.0237
478.06,0.0256
481.26,0.0254
484.45,0.0269
487.65,0.0252
490.85,0.0242
494.04,0.0247
497.24,0.026
500.43,0.0283
503.63,0.0274
506.83,0.0304
510.03,0.0317
513.22,0.0341
516.42,0.0415
519.61,0.0417
522.81,0.0449
526.01,0.0525
529.2,0.0523
532.4,0.0579
535.6,0.0595
538.79,0.0637
541.99,0.0639
545.19,0.0674
548.38,0.0665
551.58,0.0679
554.78,0.0689
557.97,0.0711
561.17,0.0672
564.37,0.0641
567.56,0.0625
570.76,0.0608
573.96,0.0577
577.15,0.0573
580.35,0.0546
583.55,0.055
586.74,0.0552
589.94,0.0529
593.14,0.0503
596.33,0.0511
599.53,0.0506
602.73,0.0515
605.92,0.0508
609.12,0.0495
612.32,0.0475
615.51,0.0498
618.71,0.0473
621.91,0.0446
625.1,0.0475
628.3,0.0455
631.5,0.046
634.69,0.0464
637.89,0.0442
641.09,0.0452
644.28,0.0429
647.48,0.0423
650.67,0.0409
653.87,0.0395
657.07,0.0385
660.27,0.0356
663.46,0.0357
666.66,0.0342
669.85,0.0341
673.05,0.0341
676.25,0.0342
679.45,0.0351
682.64,0.0339
685.84,0.0394
689.03,0.0539
692.23,0.0684
695.43,0.0828
698.62,0.0973
701.82,0.1118
705.02,0.1263
708.21,0.1407
711.41,0.1552
714.61,0.1697
717.8,0.1842
721.0,0.1987
724.2,0.2131
727.39,0.2276
730.59,0.2421
733.79,0.2566
736.98,0.271
740.18,0.2855
743.38,0.2958
746.57,0.3061
749.77,0.311
752.97,0.3148
756.16,0.3185
759.36,0.3223
762.56,0.3261
765.75,0.3298
768.95,0.3336
772.15,0.3374
775.34,0.3359
778.54,0.3426
781.74,0.3443
784.93,0.3447
788.13,0.3467
791.33,0.3483
794.52,0.3499
797.72,0.3514
800.92,0.353
804.11,0.3546
807.31,0.3561
810.51,0.3577
813.7,0.3593
816.9,0.3608
820.1,0.3624
823.29,0.364
826.49,0.3655
829.68,0.3671
832.88,0.3687
836.08,0.3702
839.28,0.3718
842.47,0.3734
845.67,0.3768
848.86,0.3732
852.06,0.3694
855.26,0.3792
858.46,0.3712
861.65,0.3751
864.85,0.3844
868.04,0.377
871.24,0.3774
874.44,0.3675
877.63,0.379
880.83,0.3724
884.03,0.3903
887.22,0.3913
890.42,0.3923
893.62,0.393
896.81,0.3936
900.01,0.3934
903.21,0.3935
906.4,0.393
909.6,0.3927
912.8,0.3925
915.99,0.392
919.19,0.3912
922.39,0.3902
925.58,0.3893
928.78,0.3886
931.98,0.3877
935.17,0.3856
938.37,0.3838
941.57,0.3822
944.76,0.3811
947.96,0.3796
951.16,0.3778
954.35,0.3761
957.55,0.375
960.75,0.374
963.94,0.373
967.14,0.372
970.1,0.371
975.54,0.3703
980.98,0.3693
986.42,0.369
991.86,0.3687
997.3,0.368
1002.74,0.3709
1008.18,0.3814
1013.62,0.3848
1019.06,0.3914
1024.5,0.3937
1029.95,0.3934
1035.39,0.389
1040.83,0.3925
1046.27,0.3966
1051.71,0.3983
1057.15,0.4047
1062.59,0.4043
1068.03,0.4052
1073.47,0.4003
1078.91,0.3932
1084.35,0.3947
1089.79,0.3889
1095.23,0.3862
