wavelength_nm,value
1873.23,0.0242
1878.67,0.0231
1884.11,0.0219
1889.55,0.0208
1894.99,0.0197
1900.43,0.0187
1905.87,0.0184
1911.31,0.0182
1916.75,0.0179
1922.19,0.0177
1927.63,0.0179
1933.07,0.0179
1938.51,0.0179
1943.95,0.0178
1949.39,0.0178
1954.83,0.0186
1960.28,0.0193
1965.72,0.0197
1971.16,0.0196
1976.6,0.0191
1982.04,0.0189
1987.48,0.029
1992.92,0.0392
1998.36,0.0412
2003.8,0.0458
2009.24,0.0454
2014.68,0.0587
2020.12,0.0468
2025.56,0.0478
2031.0,0.0535
2036.44,0.0546
2041.88,0.0615
2047.32,0.0593
2052.76,0.0659
2058.2,0.0584
2063.65,0.0691
2069.09,0.0651
2074.53,0.0678
2079.97,0.0689
2085.41,0.071
2090.85,0.0736
2096.29,0.0763
2101.73,0.0745
2107.17,0.0761
2112.61,0.0787
2118.05,0.081
2123.49,0.0842
2128.93,0.0834
2134.37,0.0861
2139.81,0.0874
2145.25,0.0888
2150.69,0.0929
2156.13,0.0922
2161.57,0.094
2167.02,0.0948
2172.46,0.0921
2177.9,0.0942
2183.34,0.0962
2188.78,0.0939
2194.22,0.1018
2199.66,0.0997
2205.1,0.0993
2210.54,0.1025
2215.98,0.0993
2221.42,0.1013
2226.86,0.0983
2232.3,0.1001
2237.74,0.0967
2243.18,0.0974
2248.62,0.0951
2254.06,0.0926
2259.5,0.0915
2264.94,0.0914
2270.39,0.0879
2275.83,0.0819
2281.27,0.0831
2286.71,0.079
2292.15,0.0849
2297.59,0.0774
2303.03,0.079
2308.47,0.0769
2313.91,0.0845
2319.35,0.0719
2324.79,0.0669
2330.23,0.0644
2335.67,0.066
2341.11,0.0732
2346.55,0.0625
2351.99,0.0602
2357.43,0.0585
2362.87,0.0522
2368.32,0.0655
2373.76,0.0551
2379.2,0.0623
2384.64,0.0626
2390.08,0.046
2395.52,0.0425
2400.96,0.0585
2406.4,0.0691
2411.84,0.061
2417.28,0.0415
2422.72,0.0423
2428.16,0.042
2433.6,0.06
2439.04,0.0374
2444.48,0.0647
2449.92,0.1097
2455.36,0.0206
2460.8,0.067
2466.24,0.0627
2471.69,0.1079
2477.13,0.0397
2482.57,0.0
2488.01,0.0926
2493.45,0.8664
2498.89,0.1903
