# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=1512  row=2983
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,281,1
417.32,205,1
420.52,230,1
423.72,238,1
426.91,266,1
430.11,275,1
433.31,234,1
436.5,272,1
439.7,263,1
442.9,251,1
446.09,279,1
449.29,252,1
452.49,270,1
455.68,248,1
458.88,264,1
462.08,269,1
465.27,250,1
468.47,263,1
471.67,245,1
474.86,255,1
478.06,268,1
481.26,279,1
484.45,292,1
487.65,260,1
490.85,267,1
494.04,274,1
497.24,282,1
500.43,312,1
503.63,282,1
506.83,320,1
510.03,335,1
513.22,362,1
516.42,422,1
519.61,429,1
522.81,472,1
526.01,535,1
529.2,551,1
532.4,615,1
535.6,659,1
538.79,718,1
541.99,690,1
545.19,704,1
548.38,712,1
551.58,717,1
554.78,723,1
557.97,719,1
561.17,718,1
564.37,690,1
567.56,664,1
570.76,654,1
573.96,621,1
577.15,580,1
580.35,566,1
583.55,556,1
586.74,547,1
589.94,549,1
593.14,512,1
596.33,508,1
599.53,509,1
602.73,506,1
605.92,503,1
609.12,485,1
612.32,487,1
615.51,482,1
618.71,438,1
621.91,449,1
625.1,455,1
628.3,451,1
631.5,430,1
634.69,423,1
637.89,427,1
641.09,411,1
644.28,397,1
647.48,397,1
650.67,358,1
653.87,340,1
657.07,337,1
660.27,327,1
663.46,332,1
666.66,341,1
669.85,312,1
673.05,317,1
676.25,309,1
679.45,316,1
682.64,322,1
685.84,366,1
689.03,536,1
692.23,706,1
695.43,877,1
698.62,1047,1
701.82,1217,1
705.02,1387,1
708.21,1557,1
711.41,1727,1
714.61,1897,1
717.8,2067,1
721,2237,1
724.2,2407,1
727.39,2577,1
730.59,2747,1
733.79,2917,1
736.98,3088,1
740.18,3258,1
743.38,3467,1
746.57,3655,1
749.77,3812,1
752.97,3867,1
756.16,3922,1
759.36,3977,1
762.56,4032,1
765.75,4087,1
768.95,4142,1
772.15,4197,1
775.34,4325,1
778.54,4282,1
781.74,4337,1
784.93,4338,1
788.13,4421,1
791.33,4436,1
794.52,4452,1
797.72,4468,1
800.92,4484,1
804.11,4500,1
807.31,4516,1
810.51,4532,1
813.7,4548,1
816.9,4564,1
820.1,4580,1
823.29,4595,1
826.49,4611,1
829.68,4627,1
832.88,4643,1
836.08,4659,1
839.28,4675,1
842.47,4691,1
845.67,4605,1
848.86,4835,1
852.06,4798,1
855.26,4774,1
858.46,4736,1
861.65,4893,1
864.85,5013,1
868.04,4887,1
871.24,4745,1
874.44,4766,1
877.63,4773,1
880.83,4843,1
884.03,4923,1
887.22,4949,1
890.42,4881,1
893.62,5127,1
896.81,5136,1
900.01,5121,1
903.21,5111,1
906.4,5090,1
909.6,5074,1
912.8,5058,1
915.99,5038,1
919.19,5012,1
922.39,4983,1
925.58,4957,1
928.78,4933,1
931.98,4906,1
935.17,4863,1
938.37,4823,1
941.57,4787,1
944.76,4759,1
947.96,4723,1
951.16,4683,1
954.35,4646,1
957.55,4617,1
960.75,4591,1
963.94,4564,1
967.14,4538,1
970.1,4513,1
975.54,4493,1
980.98,4459,1
986.42,4435,1
991.86,4411,1
997.3,4379,1
1002.74,4389,1
1008.18,4399,1
1013.62,4528,1
1019.06,4622,1
1024.5,4633,1
1029.95,4616,1
1035.39,4570,1
1040.83,4572,1
1046.27,4676,1
1051.71,4756,1
1057.15,4892,1
1062.59,4926,1
1068.03,4938,1
1073.47,4776,1
1078.91,4782,1
1084.35,4799,1
1089.79,4705,1
1095.23,4657,1
1100.67,4628,1
1106.11,4587,1
1111.55,4543,1
1116.99,4486,1
1122.43,4419,1
1127.87,4349,1
1133.32,4258,1
1138.76,4125,1
1144.2,3987,1
1149.64,3869,1
1155.08,3777,1
1160.52,3695,1
1165.96,3626,1
1171.4,3573,1
1176.84,3525,1
1182.28,3489,1
1187.72,3563,1
1193.16,3636,1
1198.6,3856,1
1204.04,3732,1
1209.48,3831,1
1214.92,3789,1
1220.36,3902,1
1225.8,4015,1
1231.24,3985,1
1236.69,4117,1
1242.13,4178,1
1247.57,4235,1
1253.01,4334,1
1258.45,4438,1
1263.89,4484,1
1269.33,4335,1
1274.77,4097,1
1280.21,4301,1
1285.65,4209,1
1291.09,4261,1
1296.53,4231,1
1301.97,4227,1
1307.41,4080,1
1312.85,4026,1
1318.29,3707,1
1323.73,3655,1
1329.17,4144,1
1334.61,3928,1
1340.06,3777,1
1345.5,3628,1
1350.94,3431,1
1356.38,3234,1
1361.82,3051,1
1367.26,2887,1
1372.7,2727,1
1378.14,2521,1
1383.58,2288,1
1389.02,2066,1
