# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=1959  row=658
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,188,1
417.32,198,1
420.52,233,1
423.72,222,1
426.91,232,1
430.11,246,1
433.31,192,1
436.5,233,1
439.7,251,1
442.9,246,1
446.09,238,1
449.29,215,1
452.49,233,1
455.68,224,1
458.88,237,1
462.08,245,1
465.27,246,1
468.47,221,1
471.67,240,1
474.86,235,1
478.06,250,1
481.26,271,1
484.45,260,1
487.65,260,1
490.85,254,1
494.04,249,1
497.24,273,1
500.43,281,1
503.63,263,1
506.83,282,1
510.03,289,1
513.22,328,1
516.42,367,1
519.61,392,1
522.81,384,1
526.01,431,1
529.2,450,1
532.4,491,1
535.6,530,1
538.79,540,1
541.99,568,1
545.19,551,1
548.38,571,1
551.58,589,1
554.78,606,1
557.97,625,1
561.17,579,1
564.37,582,1
567.56,568,1
570.76,552,1
573.96,521,1
577.15,503,1
580.35,477,1
583.55,498,1
586.74,485,1
589.94,493,1
593.14,447,1
596.33,459,1
599.53,467,1
602.73,471,1
605.92,471,1
609.12,464,1
612.32,456,1
615.51,458,1
618.71,428,1
621.91,428,1
625.1,440,1
628.3,429,1
631.5,435,1
634.69,426,1
637.89,427,1
641.09,445,1
644.28,416,1
647.48,441,1
650.67,407,1
653.87,393,1
657.07,372,1
660.27,374,1
663.46,368,1
666.66,366,1
669.85,358,1
673.05,372,1
676.25,361,1
679.45,362,1
682.64,387,1
685.84,413,1
689.03,554,1
692.23,696,1
695.43,837,1
698.62,979,1
701.82,1121,1
705.02,1262,1
708.21,1404,1
711.41,1545,1
714.61,1687,1
717.8,1828,1
721,1970,1
724.2,2112,1
727.39,2253,1
730.59,2395,1
733.79,2536,1
736.98,2678,1
740.18,2820,1
743.38,2962,1
746.57,3115,1
749.77,3191,1
752.97,3225,1
756.16,3260,1
759.36,3294,1
762.56,3328,1
765.75,3362,1
768.95,3396,1
772.15,3430,1
775.34,3554,1
778.54,3522,1
781.74,3522,1
784.93,3583,1
788.13,3586,1
791.33,3602,1
794.52,3617,1
797.72,3633,1
800.92,3648,1
804.11,3664,1
807.31,3679,1
810.51,3695,1
813.7,3710,1
816.9,3726,1
820.1,3742,1
823.29,3757,1
826.49,3773,1
829.68,3788,1
832.88,3804,1
836.08,3819,1
839.28,3835,1
842.47,3850,1
845.67,3862,1
848.86,3920,1
852.06,3933,1
855.26,3936,1
858.46,3799,1
861.65,3931,1
864.85,4103,1
868.04,4031,1
871.24,3803,1
874.44,3944,1
877.63,3885,1
880.83,3961,1
884.03,3979,1
887.22,4038,1
890.42,4119,1
893.62,4141,1
896.81,4147,1
900.01,4141,1
903.21,4137,1
906.4,4127,1
909.6,4119,1
912.8,4112,1
915.99,4102,1
919.19,4089,1
922.39,4073,1
925.58,4060,1
928.78,4047,1
931.98,4033,1
935.17,4007,1
938.37,3983,1
941.57,3962,1
944.76,3946,1
947.96,3925,1
951.16,3902,1
954.35,3881,1
957.55,3864,1
960.75,3850,1
963.94,3835,1
967.14,3819,1
970.1,3804,1
975.54,3793,1
980.98,3775,1
986.42,3763,1
991.86,3752,1
997.3,3736,1
1002.74,3758,1
1008.18,3776,1
1013.62,3853,1
1019.06,3935,1
1024.5,3927,1
1029.95,3905,1
1035.39,3884,1
1040.83,3901,1
1046.27,3956,1
1051.71,4027,1
1057.15,4142,1
1062.59,4153,1
1068.03,4168,1
1073.47,4028,1
1078.91,4044,1
1084.35,4056,1
1089.79,3996,1
1095.23,3966,1
1100.67,3948,1
1106.11,3923,1
1111.55,3896,1
1116.99,3860,1
1122.43,3814,1
1127.87,3763,1
1133.32,3696,1
1138.76,3599,1
1144.2,3498,1
1149.64,3412,1
1155.08,3341,1
1160.52,3279,1
1165.96,3229,1
1171.4,3191,1
1176.84,3157,1
1182.28,3136,1
1187.72,3228,1
1193.16,3320,1
1198.6,3556,1
