# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=1219  row=3723
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,219,1
417.32,210,1
420.52,225,1
423.72,236,1
426.91,272,1
430.11,272,1
433.31,254,1
436.5,246,1
439.7,246,1
442.9,243,1
446.09,264,1
449.29,266,1
452.49,269,1
455.68,264,1
458.88,265,1
462.08,269,1
465.27,275,1
468.47,257,1
471.67,273,1
474.86,268,1
478.06,286,1
481.26,287,1
484.45,306,1
487.65,306,1
490.85,290,1
494.04,288,1
497.24,297,1
500.43,338,1
503.63,308,1
506.83,339,1
510.03,366,1
513.22,394,1
516.42,425,1
519.61,444,1
522.81,460,1
526.01,521,1
529.2,536,1
532.4,580,1
535.6,594,1
538.79,653,1
541.99,664,1
545.19,671,1
548.38,666,1
551.58,690,1
554.78,705,1
557.97,719,1
561.17,703,1
564.37,689,1
567.56,671,1
570.76,686,1
573.96,643,1
577.15,629,1
580.35,609,1
583.55,605,1
586.74,615,1
589.94,611,1
593.14,587,1
596.33,598,1
599.53,582,1
602.73,595,1
605.92,598,1
609.12,596,1
612.32,566,1
615.51,567,1
618.71,542,1
621.91,539,1
625.1,550,1
628.3,547,1
631.5,544,1
634.69,540,1
637.89,547,1
641.09,524,1
644.28,538,1
647.48,527,1
650.67,484,1
653.87,485,1
657.07,485,1
660.27,447,1
663.46,454,1
666.66,465,1
669.85,447,1
673.05,441,1
676.25,434,1
679.45,441,1
682.64,449,1
685.84,502,1
689.03,628,1
692.23,753,1
695.43,879,1
698.62,1005,1
701.82,1131,1
705.02,1257,1
708.21,1382,1
711.41,1508,1
714.61,1634,1
717.8,1760,1
721,1886,1
724.2,2011,1
727.39,2137,1
730.59,2263,1
733.79,2389,1
736.98,2515,1
740.18,2640,1
743.38,2748,1
746.57,2804,1
749.77,2934,1
752.97,2954,1
756.16,2974,1
759.36,2994,1
762.56,3014,1
765.75,3034,1
768.95,3054,1
772.15,3074,1
775.34,3137,1
778.54,3190,1
781.74,3112,1
784.93,3209,1
788.13,3256,1
791.33,3274,1
794.52,3292,1
797.72,3311,1
800.92,3329,1
804.11,3347,1
807.31,3366,1
810.51,3384,1
813.7,3402,1
816.9,3421,1
820.1,3439,1
823.29,3457,1
826.49,3476,1
829.68,3494,1
832.88,3512,1
836.08,3531,1
839.28,3549,1
842.47,3567,1
845.67,3513,1
848.86,3558,1
852.06,3547,1
855.26,3644,1
858.46,3501,1
861.65,3540,1
864.85,3729,1
868.04,3689,1
871.24,3473,1
874.44,3626,1
877.63,3690,1
880.83,3672,1
884.03,3737,1
887.22,3802,1
890.42,3783,1
893.62,3760,1
896.81,3763,1
900.01,3768,1
903.21,3774,1
906.4,3776,1
909.6,3780,1
912.8,3784,1
915.99,3787,1
919.19,3787,1
922.39,3786,1
925.58,3786,1
928.78,3786,1
931.98,3786,1
935.17,3775,1
938.37,3766,1
941.57,3759,1
944.76,3756,1
947.96,3751,1
951.16,3744,1
954.35,3737,1
957.55,3734,1
960.75,3732,1
963.94,3729,1
967.14,3726,1
970.1,3722,1
975.54,3721,1
980.98,3722,1
986.42,3727,1
991.86,3732,1
997.3,3737,1
1002.74,3780,1
1008.18,3919,1
1013.62,3985,1
1019.06,4044,1
1024.5,4087,1
1029.95,4060,1
1035.39,4075,1
1040.83,4092,1
1046.27,4148,1
1051.71,4216,1
1057.15,4248,1
1062.59,4254,1
1068.03,4280,1
1073.47,4190,1
1078.91,4101,1
1084.35,4104,1
1089.79,4055,1
1095.23,4028,1
1100.67,4009,1
1106.11,3985,1
1111.55,3960,1
1116.99,3928,1
1122.43,3886,1
1127.87,3834,1
1133.32,3769,1
1138.76,3680,1
1144.2,3590,1
1149.64,3510,1
1155.08,3440,1
1160.52,3377,1
1165.96,3328,1
1171.4,3290,1
1176.84,3255,1
1182.28,3235,1
1187.72,3347,1
1193.16,3458,1
1198.6,3431,1
1204.04,3550,1
1209.48,3610,1
1214.92,3683,1
1220.36,3681,1
1225.8,3791,1
1231.24,3847,1
1236.69,3836,1
1242.13,3848,1
1247.57,3860,1
1253.01,3867,1
1258.45,3791,1
1263.89,3836,1
1269.33,4104,1
1274.77,3992,1
1280.21,3917,1
1285.65,3890,1
1291.09,3781,1
1296.53,3669,1
1301.97,3558,1
1307.41,3428,1
1312.85,3347,1
1318.29,3185,1
1323.73,2952,1
1329.17,2733,1
1334.61,2602,1
1340.06,2529,1
1345.5,2457,1
1350.94,2357,1
1356.38,2256,1
1361.82,2159,1
1367.26,2066,1
1372.7,1975,1
1378.14,1857,1
1383.58,1720,1
1389.02,1588,1
1394.46,1461,1
1399.9,1338,1
1405.34,1241,1
1410.78,1152,1
1416.22,1066,1
1421.66,1011,1
1427.1,962,1
1432.54,919,1
1437.98,892,1
1443.43,864,1
1448.87,856,1
1454.31,854,1
1459.75,853,1
1465.19,867,1
1470.63,877,1
1476.07,877,1
1481.51,870,1
1486.95,985,1
1492.39,1099,1
1497.83,1158,1
1503.27,1194,1
1508.71,1250,1
1514.15,1384,1
1519.59,1434,1
1525.03,1495,1
1530.47,1533,1
1535.91,1625,1
1541.35,1681,1
1546.8,1728,1
1552.24,1776,1
1557.68,1843,1
1563.12,1826,1
1568.56,1954,1
1574,1934,1
1579.44,1951,1
1584.88,1979,1
1590.32,1998,1
1595.76,2007,1
1601.2,2125,1
1606.64,2170,1
1612.08,2243,1
1617.52,2159,1
1622.96,2206,1
1628.4,2241,1
1633.84,2270,1
1639.28,2309,1
1644.72,2296,1
