# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=531  row=1236
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,205,1
417.32,197,1
420.52,213,1
423.72,223,1
426.91,213,1
430.11,249,1
433.31,203,1
436.5,238,1
439.7,244,1
442.9,265,1
446.09,260,1
449.29,239,1
452.49,259,1
455.68,261,1
458.88,271,1
462.08,272,1
465.27,273,1
468.47,249,1
471.67,275,1
474.86,270,1
478.06,275,1
481.26,292,1
484.45,315,1
487.65,294,1
490.85,283,1
494.04,291,1
497.24,316,1
500.43,335,1
503.63,312,1
506.83,329,1
510.03,352,1
513.22,375,1
516.42,413,1
519.61,418,1
522.81,438,1
526.01,497,1
529.2,497,1
532.4,527,1
535.6,547,1
538.79,591,1
541.99,602,1
545.19,613,1
548.38,612,1
551.58,632,1
554.78,640,1
557.97,652,1
561.17,635,1
564.37,628,1
567.56,618,1
570.76,612,1
573.96,594,1
577.15,581,1
580.35,569,1
583.55,567,1
586.74,589,1
589.94,583,1
593.14,568,1
596.33,556,1
599.53,585,1
602.73,576,1
605.92,580,1
609.12,572,1
612.32,552,1
615.51,560,1
618.71,550,1
621.91,551,1
625.1,563,1
628.3,574,1
631.5,539,1
634.69,559,1
637.89,557,1
641.09,563,1
644.28,563,1
647.48,562,1
650.67,514,1
653.87,522,1
657.07,520,1
660.27,475,1
663.46,492,1
666.66,486,1
669.85,504,1
673.05,480,1
676.25,477,1
679.45,490,1
682.64,497,1
685.84,564,1
689.03,664,1
692.23,763,1
695.43,863,1
698.62,962,1
701.82,1062,1
705.02,1161,1
708.21,1261,1
711.41,1360,1
714.61,1460,1
717.8,1559,1
721,1659,1
724.2,1758,1
727.39,1858,1
730.59,1957,1
733.79,2057,1
736.98,2156,1
740.18,2256,1
743.38,2363,1
746.57,2428,1
749.77,2485,1
752.97,2511,1
756.16,2537,1
759.36,2563,1
762.56,2589,1
765.75,2615,1
768.95,2641,1
772.15,2668,1
775.34,2758,1
778.54,2834,1
781.74,2703,1
784.93,2821,1
788.13,2846,1
791.33,2862,1
794.52,2878,1
797.72,2893,1
800.92,2909,1
804.11,2924,1
807.31,2940,1
810.51,2956,1
813.7,2971,1
816.9,2987,1
820.1,3003,1
823.29,3018,1
826.49,3034,1
829.68,3050,1
832.88,3065,1
836.08,3081,1
839.28,3096,1
842.47,3112,1
845.67,3109,1
848.86,3147,1
852.06,3157,1
855.26,3043,1
858.46,3148,1
861.65,3181,1
864.85,3254,1
868.04,3214,1
871.24,3130,1
874.44,3191,1
877.63,3150,1
880.83,3236,1
884.03,3190,1
887.22,3309,1
890.42,3345,1
893.62,3470,1
896.81,3472,1
900.01,3467,1
903.21,3464,1
906.4,3458,1
909.6,3454,1
912.8,3449,1
915.99,3443,1
919.19,3437,1
922.39,3429,1
925.58,3422,1
928.78,3416,1
931.98,3409,1
935.17,3395,1
938.37,3381,1
941.57,3369,1
944.76,3360,1
947.96,3350,1
951.16,3339,1
954.35,3329,1
957.55,3319,1
960.75,3310,1
963.94,3301,1
967.14,3291,1
970.1,3280,1
975.54,3272,1
980.98,3259,1
986.42,3248,1
991.86,3237,1
997.3,3228,1
1002.74,3250,1
1008.18,3267,1
1013.62,3353,1
1019.06,3441,1
1024.5,3443,1
1029.95,3419,1
1035.39,3390,1
1040.83,3397,1
1046.27,3453,1
1051.71,3519,1
1057.15,3636,1
1062.59,3669,1
1068.03,3658,1
1073.47,3564,1
1078.91,3544,1
1084.35,3536,1
1089.79,3503,1
1095.23,3480,1
1100.67,3461,1
1106.11,3440,1
1111.55,3418,1
1116.99,3393,1
1122.43,3358,1
1127.87,3314,1
1133.32,3261,1
1138.76,3195,1
1144.2,3129,1
1149.64,3069,1
1155.08,3011,1
1160.52,2958,1
1165.96,2918,1
1171.4,2884,1
1176.84,2853,1
1182.28,2835,1
1187.72,2932,1
1193.16,3029,1
1198.6,3274,1
1204.04,3119,1
1209.48,3200,1
1214.92,3170,1
1220.36,3262,1
1225.8,3368,1
1231.24,3369,1
1236.69,3467,1
1242.13,3507,1
1247.57,3561,1
1253.01,3620,1
1258.45,3761,1
1263.89,3826,1
1269.33,3664,1
1274.77,3471,1
1280.21,3637,1
1285.65,3622,1
1291.09,3686,1
1296.53,3733,1
1301.97,3756,1
1307.41,3675,1
1312.85,3666,1
1318.29,3394,1
1323.73,3419,1
1329.17,4023,1
1334.61,3800,1
1340.06,3673,1
1345.5,3548,1
1350.94,3387,1
1356.38,3226,1
1361.82,3068,1
1367.26,2913,1
1372.7,2761,1
1378.14,2576,1
1383.58,2371,1
1389.02,2174,1
1394.46,1985,1
1399.9,1805,1
1405.34,1658,1
1410.78,1524,1
1416.22,1395,1
1421.66,1304,1
1427.1,1221,1
1432.54,1147,1
1437.98,1087,1
1443.43,1028,1
1448.87,992,1
1454.31,963,1
1459.75,932,1
1465.19,912,1
1470.63,885,1
1476.07,844,1
1481.51,791,1
1486.95,833,1
1492.39,875,1
1497.83,971,1
1503.27,1156,1
1508.71,1131,1
1514.15,1317,1
1519.59,1369,1
1525.03,1450,1
1530.47,1513,1
1535.91,1633,1
1541.35,1714,1
1546.8,1765,1
1552.24,1817,1
1557.68,1858,1
1563.12,1878,1
1568.56,2002,1
1574,1968,1
1579.44,1962,1
1584.88,1992,1
1590.32,2045,1
1595.76,2059,1
1601.2,2169,1
1606.64,2165,1
1612.08,2232,1
1617.52,2179,1
1622.96,2228,1
1628.4,2309,1
1633.84,2313,1
1639.28,2370,1
1644.72,2341,1
1650.17,2341,1
1655.61,2339,1
1661.05,2404,1
1666.49,2359,1
1671.93,2381,1
1677.37,2392,1
1682.81,2411,1
1688.25,2341,1
1693.69,2334,1
1699.13,2291,1
1704.57,2278,1
1710.01,2230,1
1715.45,2231,1
1720.89,2206,1
1726.33,2119,1
1731.77,2102,1
1737.21,2149,1
1742.65,2104,1
1748.09,2093,1
1753.54,2100,1
1758.98,2010,1
1764.42,1983,1
1769.86,1825,1
1775.3,1850,1
1780.74,1722,1
1786.18,1687,1
1791.62,1648,1
1797.06,1602,1
1802.5,1535,1
1807.94,1263,1
1813.38,1000,1
1818.82,746,1
1824.26,501,1
1829.7,454,1
1835.14,437,1
1840.58,420,1
1846.02,404,1
1851.46,389,1
1856.91,379,1
1862.35,369,1
1867.79,359,1
1873.23,349,1
1878.67,338,1
1884.11,328,1
1889.55,317,1
1894.99,307,1
1900.43,297,1
1905.87,290,1
1911.31,283,1
1916.75,276,1
1922.19,271,1
1927.63,267,1
1933.07,263,1
1938.51,259,1
1943.95,254,1
1949.39,251,1
1954.83,270,1
1960.28,287,1
1965.72,302,1
1971.16,300,1
1976.6,293,1
1982.04,290,1
1987.48,441,1
1992.92,592,1
1998.36,541,1
2003.8,756,1
2009.24,687,1
2014.68,699,1
2020.12,815,1
2025.56,827,1
2031,828,1
2036.44,818,1
2041.88,836,1
2047.32,789,1
2052.76,836,1
2058.2,858,1
2063.65,866,1
2069.09,895,1
2074.53,918,1
2079.97,895,1
2085.41,911,1
2090.85,932,1
2096.29,925,1
2101.73,951,1
2107.17,944,1
2112.61,964,1
2118.05,972,1
2123.49,991,1
2128.93,1027,1
2134.37,1027,1
2139.81,1051,1
2145.25,1049,1
2150.69,1064,1
2156.13,1075,1
2161.57,1068,1
2167.02,1109,1
2172.46,1104,1
2177.9,1098,1
2183.34,1072,1
2188.78,1133,1
2194.22,1128,1
2199.66,1161,1
2205.1,1173,1
2210.54,1155,1
2215.98,1186,1
2221.42,1165,1
2226.86,1150,1
2232.3,1144,1
2237.74,1115,1
2243.18,1082,1
2248.62,1048,1
2254.06,1001,1
2259.5,1008,1
2264.94,913,1
2270.39,959,1
2275.83,930,1
2281.27,889,1
2286.71,890,1
2292.15,887,1
2297.59,868,1
2303.03,845,1
2308.47,803,1
2313.91,732,1
2319.35,849,1
2324.79,821,1
2330.23,769,1
2335.67,700,1
2341.11,707,1
2346.55,682,1
2351.99,721,1
2357.43,695,1
2362.87,639,1
2368.32,608,1
2373.76,609,1
2379.2,594,1
2384.64,746,1
2390.08,648,1
2395.52,663,1
2400.96,584,1
2406.4,523,1
2411.84,486,1
2417.28,599,1
2422.72,597,1
2428.16,477,1
2433.6,574,1
2439.04,425,1
2444.48,212,1
2449.92,886,1
2455.36,558,1
2460.8,514,1
2466.24,404,1
2471.69,268,1
2477.13,35,1
2482.57,632,1
2488.01,1432,1
2493.45,0,1
2498.89,12,1
