# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=77  row=434
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,222,1
417.32,295,1
420.52,297,1
423.72,288,1
426.91,289,1
430.11,338,1
433.31,273,1
436.5,312,1
439.7,329,1
442.9,313,1
446.09,303,1
449.29,299,1
452.49,311,1
455.68,342,1
458.88,333,1
462.08,324,1
465.27,316,1
468.47,320,1
471.67,324,1
474.86,309,1
478.06,348,1
481.26,345,1
484.45,342,1
487.65,347,1
490.85,346,1
494.04,348,1
497.24,373,1
500.43,379,1
503.63,386,1
506.83,393,1
510.03,419,1
513.22,452,1
516.42,477,1
519.61,505,1
522.81,517,1
526.01,570,1
529.2,605,1
532.4,655,1
535.6,680,1
538.79,700,1
541.99,717,1
545.19,734,1
548.38,718,1
551.58,732,1
554.78,754,1
557.97,778,1
561.17,746,1
564.37,740,1
567.56,716,1
570.76,719,1
573.96,676,1
577.15,677,1
580.35,635,1
583.55,651,1
586.74,634,1
589.94,649,1
593.14,626,1
596.33,629,1
599.53,611,1
602.73,612,1
605.92,630,1
609.12,632,1
612.32,618,1
615.51,604,1
618.71,590,1
621.91,594,1
625.1,602,1
628.3,607,1
631.5,591,1
634.69,598,1
637.89,594,1
641.09,588,1
644.28,595,1
647.48,583,1
650.67,568,1
653.87,553,1
657.07,548,1
660.27,529,1
663.46,515,1
666.66,524,1
669.85,531,1
673.05,523,1
676.25,536,1
679.45,520,1
682.64,534,1
685.84,600,1
689.03,717,1
692.23,833,1
695.43,949,1
698.62,1065,1
701.82,1182,1
705.02,1298,1
708.21,1414,1
711.41,1530,1
714.61,1646,1
717.8,1762,1
721,1879,1
724.2,1995,1
727.39,2111,1
730.59,2227,1
733.79,2343,1
736.98,2460,1
740.18,2576,1
743.38,2653,1
746.57,2771,1
749.77,2835,1
752.97,2863,1
756.16,2891,1
759.36,2919,1
762.56,2947,1
765.75,2975,1
768.95,3003,1
772.15,3031,1
775.34,2991,1
778.54,3132,1
781.74,3071,1
784.93,3100,1
788.13,3106,1
791.33,3124,1
794.52,3141,1
797.72,3159,1
800.92,3177,1
804.11,3194,1
807.31,3212,1
810.51,3229,1
813.7,3247,1
816.9,3264,1
820.1,3282,1
823.29,3299,1
826.49,3317,1
829.68,3334,1
832.88,3352,1
836.08,3370,1
839.28,3387,1
842.47,3405,1
845.67,3362,1
848.86,3391,1
852.06,3349,1
855.26,3353,1
858.46,3296,1
861.65,3338,1
864.85,3491,1
868.04,3463,1
871.24,3294,1
874.44,3377,1
877.63,3273,1
880.83,3381,1
884.03,3458,1
887.22,3456,1
890.42,3459,1
893.62,3521,1
896.81,3523,1
900.01,3519,1
903.21,3515,1
906.4,3510,1
909.6,3506,1
912.8,3502,1
915.99,3497,1
919.19,3492,1
922.39,3486,1
925.58,3481,1
928.78,3476,1
931.98,3470,1
935.17,3458,1
938.37,3446,1
941.57,3436,1
944.76,3428,1
947.96,3420,1
951.16,3412,1
954.35,3403,1
957.55,3395,1
960.75,3387,1
963.94,3379,1
967.14,3370,1
970.1,3360,1
975.54,3352,1
980.98,3340,1
986.42,3328,1
991.86,3317,1
997.3,3309,1
1002.74,3333,1
1008.18,3445,1
1013.62,3478,1
1019.06,3489,1
1024.5,3498,1
1029.95,3507,1
1035.39,3497,1
1040.83,3499,1
1046.27,3571,1
1051.71,3604,1
1057.15,3634,1
1062.59,3650,1
1068.03,3656,1
1073.47,3579,1
1078.91,3487,1
1084.35,3481,1
1089.79,3459,1
1095.23,3444,1
1100.67,3432,1
1106.11,3418,1
1111.55,3403,1
1116.99,3386,1
1122.43,3360,1
1127.87,3323,1
1133.32,3278,1
1138.76,3224,1
1144.2,3170,1
1149.64,3120,1
1155.08,3070,1
1160.52,3023,1
1165.96,2989,1
1171.4,2962,1
1176.84,2936,1
1182.28,2924,1
1187.72,3037,1
1193.16,3150,1
1198.6,3163,1
1204.04,3244,1
1209.48,3308,1
1214.92,3379,1
1220.36,3398,1
1225.8,3480,1
1231.24,3527,1
1236.69,3526,1
1242.13,3535,1
1247.57,3575,1
1253.01,3576,1
1258.45,3492,1
1263.89,3550,1
1269.33,3811,1
1274.77,3699,1
1280.21,3663,1
1285.65,3618,1
1291.09,3552,1
1296.53,3433,1
1301.97,3351,1
1307.41,3252,1
1312.85,3183,1
1318.29,3030,1
1323.73,2832,1
1329.17,2630,1
1334.61,2500,1
1340.06,2438,1
1345.5,2377,1
1350.94,2293,1
1356.38,2208,1
1361.82,2123,1
1367.26,2036,1
1372.7,1952,1
1378.14,1844,1
1383.58,1722,1
1389.02,1603,1
1394.46,1488,1
1399.9,1377,1
1405.34,1288,1
1410.78,1205,1
1416.22,1126,1
1421.66,1074,1
1427.1,1028,1
1432.54,987,1
1437.98,957,1
1443.43,927,1
1448.87,919,1
1454.31,919,1
1459.75,920,1
1465.19,933,1
1470.63,942,1
1476.07,938,1
1481.51,923,1
1486.95,1040,1
1492.39,1156,1
1497.83,1194,1
1503.27,1242,1
1508.71,1309,1
1514.15,1424,1
1519.59,1486,1
1525.03,1547,1
1530.47,1607,1
1535.91,1685,1
1541.35,1747,1
1546.8,1812,1
1552.24,1840,1
1557.68,1905,1
1563.12,1904,1
1568.56,2020,1
1574,2018,1
1579.44,2037,1
1584.88,2042,1
1590.32,2108,1
1595.76,2101,1
1601.2,2238,1
1606.64,2267,1
1612.08,2349,1
1617.52,2284,1
1622.96,2330,1
1628.4,2398,1
1633.84,2383,1
1639.28,2447,1
1644.72,2431,1
1650.17,2463,1
1655.61,2459,1
1661.05,2461,1
1666.49,2478,1
1671.93,2492,1
1677.37,2518,1
1682.81,2489,1
1688.25,2462,1
1693.69,2425,1
1699.13,2395,1
