# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=2551  row=858
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,202,1
417.32,191,1
420.52,247,1
423.72,274,1
426.91,272,1
430.11,330,1
433.31,241,1
436.5,304,1
439.7,264,1
442.9,293,1
446.09,294,1
449.29,283,1
452.49,269,1
455.68,283,1
458.88,281,1
462.08,287,1
465.27,299,1
468.47,262,1
471.67,281,1
474.86,290,1
478.06,295,1
481.26,314,1
484.45,320,1
487.65,307,1
490.85,305,1
494.04,309,1
497.24,306,1
500.43,345,1
503.63,341,1
506.83,355,1
510.03,377,1
513.22,444,1
516.42,503,1
519.61,499,1
522.81,549,1
526.01,581,1
529.2,580,1
532.4,638,1
535.6,676,1
538.79,714,1
541.99,740,1
545.19,737,1
548.38,751,1
551.58,773,1
554.78,776,1
557.97,795,1
561.17,767,1
564.37,735,1
567.56,719,1
570.76,709,1
573.96,677,1
577.15,637,1
580.35,637,1
583.55,608,1
586.74,617,1
589.94,611,1
593.14,596,1
596.33,589,1
599.53,573,1
602.73,609,1
605.92,597,1
609.12,575,1
612.32,563,1
615.51,578,1
618.71,571,1
621.91,541,1
625.1,554,1
628.3,540,1
631.5,542,1
634.69,539,1
637.89,540,1
641.09,515,1
644.28,532,1
647.48,518,1
650.67,480,1
653.87,486,1
657.07,485,1
660.27,450,1
663.46,445,1
666.66,413,1
669.85,452,1
673.05,430,1
676.25,403,1
679.45,441,1
682.64,422,1
685.84,461,1
689.03,617,1
692.23,773,1
695.43,929,1
698.62,1085,1
701.82,1241,1
705.02,1396,1
708.21,1552,1
711.41,1708,1
714.61,1864,1
717.8,2020,1
721,2176,1
724.2,2332,1
727.39,2488,1
730.59,2644,1
733.79,2800,1
736.98,2956,1
740.18,3111,1
743.38,3190,1
746.57,3384,1
749.77,3420,1
752.97,3455,1
756.16,3491,1
759.36,3527,1
762.56,3562,1
765.75,3598,1
768.95,3634,1
772.15,3669,1
775.34,3746,1
778.54,3710,1
781.74,3795,1
784.93,3758,1
788.13,3884,1
791.33,3891,1
794.52,3899,1
797.72,3906,1
800.92,3914,1
804.11,3921,1
807.31,3929,1
810.51,3936,1
813.7,3944,1
816.9,3951,1
820.1,3959,1
823.29,3967,1
826.49,3974,1
829.68,3982,1
832.88,3989,1
836.08,3997,1
839.28,4004,1
842.47,4012,1
845.67,4008,1
848.86,4043,1
852.06,4162,1
855.26,4043,1
858.46,3918,1
861.65,4105,1
864.85,4197,1
868.04,3991,1
871.24,3956,1
874.44,4153,1
877.63,4092,1
880.83,4078,1
884.03,4189,1
887.22,4245,1
