# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=490  row=1852
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,160,1
417.32,144,1
420.52,185,1
423.72,158,1
426.91,189,1
430.11,204,1
433.31,187,1
436.5,157,1
439.7,188,1
442.9,184,1
446.09,205,1
449.29,183,1
452.49,199,1
455.68,189,1
458.88,202,1
462.08,190,1
465.27,190,1
468.47,180,1
471.67,191,1
474.86,185,1
478.06,197,1
481.26,218,1
484.45,209,1
487.65,211,1
490.85,214,1
494.04,214,1
497.24,230,1
500.43,267,1
503.63,271,1
506.83,295,1
510.03,352,1
513.22,426,1
516.42,479,1
519.61,540,1
522.81,615,1
526.01,731,1
529.2,765,1
532.4,845,1
535.6,912,1
538.79,1003,1
541.99,1068,1
545.19,1070,1
548.38,1125,1
551.58,1109,1
554.78,1153,1
557.97,1211,1
561.17,1172,1
564.37,1127,1
567.56,1143,1
570.76,1155,1
573.96,1102,1
577.15,1077,1
580.35,1032,1
583.55,1051,1
586.74,1069,1
589.94,1054,1
593.14,1012,1
596.33,1025,1
599.53,1022,1
602.73,1044,1
605.92,1034,1
609.12,1040,1
612.32,1006,1
615.51,983,1
618.71,956,1
621.91,946,1
625.1,965,1
628.3,952,1
631.5,928,1
634.69,951,1
637.89,935,1
641.09,898,1
644.28,905,1
647.48,879,1
650.67,845,1
653.87,792,1
657.07,784,1
660.27,712,1
663.46,711,1
666.66,692,1
669.85,669,1
673.05,648,1
676.25,617,1
679.45,601,1
682.64,629,1
685.84,730,1
689.03,897,1
692.23,1064,1
695.43,1232,1
698.62,1399,1
701.82,1566,1
705.02,1733,1
708.21,1900,1
711.41,2068,1
714.61,2235,1
717.8,2402,1
721,2570,1
724.2,2737,1
727.39,2904,1
730.59,3071,1
733.79,3238,1
736.98,3406,1
740.18,3573,1
743.38,3700,1
746.57,3820,1
749.77,3931,1
752.97,3946,1
756.16,3961,1
759.36,3976,1
762.56,3991,1
765.75,4006,1
768.95,4021,1
772.15,4036,1
775.34,4117,1
778.54,4106,1
781.74,4147,1
784.93,4143,1
788.13,4137,1
791.33,4149,1
794.52,4161,1
797.72,4173,1
800.92,4185,1
804.11,4197,1
807.31,4209,1
810.51,4221,1
813.7,4233,1
816.9,4245,1
820.1,4257,1
823.29,4269,1
826.49,4280,1
829.68,4292,1
832.88,4304,1
836.08,4316,1
839.28,4328,1
842.47,4340,1
845.67,4419,1
848.86,4521,1
852.06,4470,1
855.26,4484,1
858.46,4315,1
861.65,4330,1
864.85,4651,1
868.04,4561,1
871.24,4335,1
874.44,4419,1
877.63,4327,1
880.83,4513,1
884.03,4447,1
887.22,4521,1
890.42,4507,1
893.62,4542,1
896.81,4544,1
900.01,4512,1
903.21,4481,1
906.4,4447,1
909.6,4415,1
912.8,4383,1
915.99,4350,1
919.19,4315,1
922.39,4280,1
925.58,4246,1
928.78,4212,1
931.98,4177,1
935.17,4135,1
938.37,4094,1
941.57,4054,1
944.76,4017,1
947.96,3979,1
951.16,3942,1
954.35,3904,1
957.55,3868,1
960.75,3831,1
963.94,3794,1
967.14,3756,1
970.1,3718,1
975.54,3684,1
980.98,3624,1
986.42,3565,1
991.86,3507,1
997.3,3452,1
1002.74,3428,1
1008.18,3493,1
1013.62,3547,1
1019.06,3550,1
1024.5,3581,1
1029.95,3566,1
1035.39,3577,1
1040.83,3611,1
1046.27,3658,1
1051.71,3714,1
1057.15,3740,1
1062.59,3743,1
1068.03,3736,1
1073.47,3689,1
1078.91,3603,1
1084.35,3577,1
1089.79,3533,1
1095.23,3496,1
1100.67,3463,1
1106.11,3427,1
1111.55,3392,1
1116.99,3353,1
1122.43,3306,1
1127.87,3248,1
1133.32,3184,1
1138.76,3110,1
1144.2,3036,1
1149.64,2967,1
1155.08,2899,1
1160.52,2835,1
1165.96,2783,1
1171.4,2737,1
1176.84,2693,1
1182.28,2662,1
1187.72,2738,1
1193.16,2813,1
1198.6,2810,1
1204.04,2907,1
1209.48,2963,1
1214.92,3032,1
1220.36,3069,1
1225.8,3142,1
1231.24,3143,1
1236.69,3198,1
1242.13,3218,1
1247.57,3229,1
1253.01,3193,1
1258.45,3180,1
1263.89,3192,1
1269.33,3420,1
1274.77,3354,1
1280.21,3305,1
1285.65,3249,1
1291.09,3183,1
1296.53,3074,1
1301.97,2985,1
1307.41,2822,1
1312.85,2777,1
1318.29,2638,1
1323.73,2422,1
1329.17,2215,1
1334.61,2101,1
1340.06,2043,1
1345.5,1985,1
1350.94,1908,1
1356.38,1830,1
1361.82,1753,1
1367.26,1676,1
1372.7,1601,1
1378.14,1506,1
1383.58,1399,1
1389.02,1297,1
1394.46,1197,1
1399.9,1102,1
1405.34,1024,1
1410.78,953,1
1416.22,884,1
1421.66,839,1
1427.1,797,1
1432.54,760,1
1437.98,732,1
1443.43,705,1
1448.87,694,1
1454.31,688,1
1459.75,682,1
1465.19,685,1
1470.63,686,1
1476.07,675,1
1481.51,657,1
1486.95,730,1
1492.39,802,1
1497.83,833,1
1503.27,868,1
1508.71,898,1
1514.15,976,1
1519.59,1018,1
1525.03,1057,1
1530.47,1102,1
1535.91,1174,1
1541.35,1223,1
1546.8,1263,1
1552.24,1294,1
1557.68,1341,1
1563.12,1325,1
1568.56,1417,1
1574,1413,1
1579.44,1427,1
1584.88,1463,1
1590.32,1500,1
1595.76,1491,1
1601.2,1602,1
1606.64,1615,1
1612.08,1674,1
1617.52,1618,1
1622.96,1656,1
1628.4,1708,1
1633.84,1690,1
1639.28,1746,1
1644.72,1740,1
1650.17,1742,1
1655.61,1732,1
1661.05,1768,1
1666.49,1745,1
1671.93,1757,1
1677.37,1789,1
1682.81,1781,1
1688.25,1743,1
1693.69,1704,1
1699.13,1685,1
1704.57,1660,1
1710.01,1616,1
1715.45,1614,1
1720.89,1562,1
1726.33,1554,1
1731.77,1493,1
1737.21,1552,1
1742.65,1497,1
1748.09,1496,1
1753.54,1447,1
1758.98,1399,1
1764.42,1359,1
1769.86,1273,1
1775.3,1230,1
1780.74,1143,1
1786.18,1119,1
1791.62,1093,1
1797.06,1062,1
1802.5,1016,1
1807.94,834,1
1813.38,659,1
1818.82,491,1
1824.26,329,1
1829.7,298,1
1835.14,287,1
1840.58,276,1
1846.02,266,1
1851.46,256,1
1856.91,249,1
1862.35,242,1
1867.79,235,1
1873.23,228,1
1878.67,221,1
1884.11,214,1
1889.55,207,1
1894.99,200,1
1900.43,193,1
1905.87,187,1
1911.31,182,1
1916.75,177,1
1922.19,172,1
1927.63,168,1
1933.07,164,1
1938.51,160,1
1943.95,156,1
1949.39,152,1
1954.83,163,1
1960.28,172,1
1965.72,180,1
1971.16,177,1
1976.6,171,1
1982.04,167,1
1987.48,248,1
1992.92,329,1
1998.36,410,1
2003.8,678,1
2009.24,453,1
2014.68,501,1
2020.12,390,1
2025.56,445,1
2031,451,1
2036.44,493,1
2041.88,501,1
2047.32,524,1
2052.76,559,1
2058.2,522,1
2063.65,538,1
2069.09,523,1
2074.53,557,1
2079.97,571,1
2085.41,565,1
2090.85,588,1
2096.29,586,1
2101.73,627,1
2107.17,636,1
2112.61,636,1
2118.05,633,1
2123.49,622,1
2128.93,654,1
2134.37,680,1
2139.81,698,1
2145.25,708,1
2150.69,737,1
2156.13,735,1
2161.57,755,1
2167.02,771,1
2172.46,725,1
2177.9,754,1
2183.34,744,1
2188.78,732,1
2194.22,788,1
2199.66,827,1
2205.1,791,1
2210.54,787,1
2215.98,797,1
2221.42,808,1
2226.86,830,1
2232.3,792,1
2237.74,792,1
2243.18,774,1
2248.62,745,1
2254.06,686,1
2259.5,714,1
2264.94,742,1
2270.39,666,1
2275.83,667,1
2281.27,653,1
2286.71,603,1
2292.15,669,1
2297.59,629,1
2303.03,604,1
2308.47,567,1
2313.91,561,1
2319.35,571,1
2324.79,546,1
2330.23,480,1
2335.67,523,1
2341.11,533,1
2346.55,563,1
2351.99,521,1
2357.43,389,1
2362.87,478,1
2368.32,633,1
2373.76,538,1
2379.2,528,1
2384.64,469,1
2390.08,266,1
2395.52,422,1
2400.96,443,1
2406.4,401,1
2411.84,476,1
2417.28,726,1
2422.72,373,1
2428.16,323,1
2433.6,799,1
2439.04,419,1
2444.48,940,1
2449.92,749,1
2455.36,386,1
2460.8,670,1
2466.24,690,1
2471.69,827,1
2477.13,486,1
2482.57,1685,1
2488.01,4038,1
2493.45,10241,1
2498.89,2493,1
