# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=1558  row=1389
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,235,1
417.32,211,1
420.52,228,1
423.72,228,1
426.91,239,1
430.11,262,1
433.31,222,1
436.5,243,1
439.7,271,1
442.9,240,1
446.09,253,1
449.29,226,1
452.49,241,1
455.68,253,1
458.88,251,1
462.08,245,1
465.27,255,1
468.47,242,1
471.67,264,1
474.86,282,1
478.06,292,1
481.26,288,1
484.45,305,1
487.65,269,1
490.85,287,1
494.04,289,1
497.24,295,1
500.43,321,1
503.63,292,1
506.83,314,1
510.03,340,1
513.22,353,1
516.42,391,1
519.61,402,1
522.81,394,1
526.01,434,1
529.2,466,1
532.4,494,1
535.6,514,1
538.79,544,1
541.99,552,1
545.19,545,1
548.38,550,1
551.58,559,1
554.78,583,1
557.97,598,1
561.17,591,1
564.37,569,1
567.56,558,1
570.76,546,1
573.96,537,1
577.15,524,1
580.35,512,1
583.55,512,1
586.74,520,1
589.94,520,1
593.14,510,1
596.33,514,1
599.53,507,1
602.73,506,1
605.92,510,1
609.12,513,1
612.32,506,1
615.51,508,1
618.71,506,1
621.91,490,1
625.1,507,1
628.3,509,1
631.5,496,1
634.69,503,1
637.89,478,1
641.09,498,1
644.28,477,1
647.48,501,1
650.67,465,1
653.87,470,1
657.07,479,1
660.27,441,1
663.46,451,1
666.66,454,1
669.85,456,1
673.05,457,1
676.25,468,1
679.45,476,1
682.64,474,1
685.84,535,1
689.03,626,1
692.23,717,1
695.43,808,1
698.62,899,1
701.82,990,1
705.02,1081,1
708.21,1172,1
711.41,1263,1
714.61,1353,1
717.8,1444,1
721,1535,1
724.2,1626,1
727.39,1717,1
730.59,1808,1
733.79,1899,1
736.98,1990,1
740.18,2081,1
743.38,2148,1
746.57,2248,1
749.77,2285,1
752.97,2300,1
756.16,2315,1
759.36,2330,1
762.56,2345,1
765.75,2360,1
768.95,2375,1
772.15,2390,1
775.34,2437,1
778.54,2528,1
781.74,2487,1
784.93,2443,1
788.13,2504,1
791.33,2515,1
794.52,2526,1
797.72,2537,1
800.92,2548,1
804.11,2559,1
807.31,2570,1
810.51,2581,1
813.7,2592,1
816.9,2603,1
820.1,2614,1
823.29,2625,1
826.49,2636,1
829.68,2647,1
832.88,2658,1
836.08,2669,1
839.28,2680,1
842.47,2691,1
845.67,2760,1
848.86,2722,1
852.06,2744,1
855.26,2781,1
858.46,2711,1
861.65,2762,1
864.85,2853,1
868.04,2859,1
871.24,2697,1
874.44,2747,1
877.63,2838,1
880.83,2850,1
884.03,2787,1
887.22,2889,1
890.42,2820,1
893.62,2882,1
896.81,2883,1
900.01,2898,1
903.21,2913,1
906.4,2928,1
909.6,2942,1
912.8,2957,1
915.99,2971,1
919.19,2984,1
922.39,2998,1
925.58,3011,1
928.78,3025,1
931.98,3038,1
935.17,3045,1
938.37,3053,1
941.57,3062,1
944.76,3073,1
947.96,3084,1
951.16,3095,1
954.35,3105,1
957.55,3116,1
960.75,3127,1
963.94,3137,1
967.14,3147,1
970.1,3156,1
975.54,3166,1
980.98,3186,1
986.42,3206,1
991.86,3227,1
997.3,3251,1
1002.74,3305,1
1008.18,3446,1
1013.62,3482,1
1019.06,3503,1
1024.5,3545,1
1029.95,3516,1
1035.39,3500,1
1040.83,3534,1
1046.27,3590,1
1051.71,3615,1
1057.15,3662,1
1062.59,3664,1
1068.03,3678,1
1073.47,3578,1
1078.91,3524,1
1084.35,3514,1
1089.79,3487,1
1095.23,3467,1
1100.67,3449,1
1106.11,3430,1
1111.55,3411,1
1116.99,3389,1
1122.43,3357,1
1127.87,3316,1
1133.32,3267,1
1138.76,3208,1
1144.2,3150,1
1149.64,3095,1
1155.08,3042,1
1160.52,2991,1
1165.96,2954,1
1171.4,2922,1
1176.84,2892,1
1182.28,2876,1
1187.72,2977,1
1193.16,3079,1
1198.6,3082,1
1204.04,3157,1
1209.48,3215,1
1214.92,3277,1
1220.36,3295,1
1225.8,3357,1
1231.24,3409,1
1236.69,3414,1
1242.13,3416,1
1247.57,3409,1
1253.01,3406,1
1258.45,3323,1
1263.89,3379,1
1269.33,3668,1
1274.77,3545,1
1280.21,3501,1
1285.65,3443,1
1291.09,3343,1
1296.53,3277,1
1301.97,3158,1
1307.41,3026,1
1312.85,2966,1
