wavelength_nm,value
1873.23,0.0179
1878.67,0.0169
1884.11,0.0158
1889.55,0.0148
1894.99,0.0138
1900.43,0.0129
1905.87,0.0127
1911.31,0.0125
1916.75,0.0123
1922.19,0.0121
1927.63,0.0122
1933.07,0.0122
1938.51,0.0121
1943.95,0.012
1949.39,0.0118
1954.83,0.012
1960.28,0.0121
1965.72,0.0121
1971.16,0.0117
1976.6,0.0111
1982.04,0.0106
1987.48,0.0155
1992.92,0.0203
1998.36,0.0159
2003.8,0.0343
2009.24,0.0228
2014.68,0.0361
2020.12,0.0361
2025.56,0.0298
2031.0,0.0302
2036.44,0.0303
2041.88,0.0312
2047.32,0.0341
2052.76,0.0357
2058.2,0.0346
2063.65,0.0419
2069.09,0.0392
2074.53,0.0422
2079.97,0.0407
2085.41,0.0413
2090.85,0.0432
2096.29,0.0432
2101.73,0.0463
2107.17,0.0458
2112.61,0.0482
2118.05,0.0506
2123.49,0.0487
2128.93,0.051
2134.37,0.0535
2139.81,0.0534
2145.25,0.0524
2150.69,0.0533
2156.13,0.058
2161.57,0.0573
2167.02,0.0592
2172.46,0.058
2177.9,0.0577
2183.34,0.0612
2188.78,0.0608
2194.22,0.0601
2199.66,0.0659
2205.1,0.0648
2210.54,0.0631
2215.98,0.0672
2221.42,0.0628
2226.86,0.0658
2232.3,0.0654
2237.74,0.0604
2243.18,0.0622
2248.62,0.0588
2254.06,0.0521
2259.5,0.0545
2264.94,0.0533
2270.39,0.0505
2275.83,0.0522
2281.27,0.0497
2286.71,0.0455
2292.15,0.0486
2297.59,0.0414
2303.03,0.0442
2308.47,0.0387
2313.91,0.0381
2319.35,0.0412
2324.79,0.0411
2330.23,0.0393
2335.67,0.0327
2341.11,0.0315
2346.55,0.0275
2351.99,0.0278
2357.43,0.0334
2362.87,0.0314
2368.32,0.0321
2373.76,0.0331
2379.2,0.0284
2384.64,0.0309
2390.08,0.0284
2395.52,0.0276
2400.96,0.0228
2406.4,0.0271
2411.84,0.0232
2417.28,0.0388
2422.72,0.0353
2428.16,0.0273
2433.6,0.039
2439.04,0.0184
2444.48,0.0201
2449.92,0.032
2455.36,0.0453
2460.8,0.0445
2466.24,0.0511
2471.69,0.0427
2477.13,0.0137
2482.57,0.1177
2488.01,0.2322
2493.45,0.7708
2498.89,0.2286
