wavelength_nm,value
414.13,0.0143
417.32,0.0159
420.52,0.014
423.72,0.0114
426.91,0.0143
430.11,0.0187
433.31,0.0112
436.5,0.0151
439.7,0.0125
442.9,0.0147
446.09,0.0133
449.29,0.0125
452.49,0.0148
455.68,0.0135
458.88,0.0142
462.08,0.0138
465.27,0.0137
468.47,0.0137
471.67,0.0137
474.86,0.0138
478.06,0.0152
481.26,0.0151
484.45,0.0153
487.65,0.0158
490.85,0.0142
494.04,0.0137
497.24,0.0151
500.43,0.0165
503.63,0.0149
506.83,0.016
510.03,0.0173
513.22,0.0171
516.42,0.02
519.61,0.0169
522.81,0.0178
526.01,0.0197
529.2,0.0194
532.4,0.0204
535.6,0.0214
538.79,0.0215
541.99,0.0234
545.19,0.0219
548.38,0.0228
551.58,0.0226
554.78,0.0227
557.97,0.0244
561.17,0.024
564.37,0.025
567.56,0.0251
570.76,0.0263
573.96,0.0246
577.15,0.0234
580.35,0.0247
583.55,0.024
586.74,0.0241
589.94,0.0235
593.14,0.023
596.33,0.0237
599.53,0.0225
602.73,0.0215
605.92,0.023
609.12,0.0222
612.32,0.0221
615.51,0.0203
618.71,0.0199
621.91,0.0203
625.1,0.0205
628.3,0.0207
631.5,0.0201
634.69,0.0196
637.89,0.019
641.09,0.0202
644.28,0.0215
647.48,0.0207
650.67,0.0193
653.87,0.0188
657.07,0.0187
660.27,0.0167
663.46,0.0171
666.66,0.0161
669.85,0.0153
673.05,0.0158
676.25,0.0169
679.45,0.0164
682.64,0.0175
685.84,0.0197
689.03,0.0195
692.23,0.0192
695.43,0.0189
698.62,0.0187
701.82,0.0184
705.02,0.0181
708.21,0.0179
711.41,0.0176
714.61,0.0173
717.8,0.0171
721.0,0.0168
724.2,0.0165
727.39,0.0163
730.59,0.016
733.79,0.0157
736.98,0.0154
740.18,0.0152
743.38,0.0159
746.57,0.0178
749.77,0.0164
752.97,0.0162
756.16,0.016
759.36,0.0158
762.56,0.0156
765.75,0.0155
768.95,0.0153
772.15,0.0151
775.34,0.0171
778.54,0.0173
781.74,0.0158
784.93,0.0162
788.13,0.0159
791.33,0.0159
794.52,0.0159
797.72,0.0159
800.92,0.0158
804.11,0.0158
807.31,0.0158
810.51,0.0158
813.7,0.0157
816.9,0.0157
820.1,0.0157
823.29,0.0157
826.49,0.0156
829.68,0.0156
832.88,0.0156
836.08,0.0156
839.28,0.0155
842.47,0.0155
845.67,0.0148
848.86,0.0148
852.06,0.0132
855.26,0.0132
858.46,0.0157
861.65,0.0128
864.85,0.0132
868.04,0.0134
871.24,0.0144
874.44,0.0143
877.63,0.013
880.83,0.0147
884.03,0.0137
887.22,0.0153
890.42,0.0135
893.62,0.0146
896.81,0.0146
900.01,0.0145
903.21,0.0143
906.4,0.0142
909.6,0.014
912.8,0.0139
915.99,0.0138
919.19,0.0136
922.39,0.0135
925.58,0.0133
928.78,0.0132
931.98,0.013
935.17,0.0129
938.37,0.0127
941.57,0.0126
944.76,0.0124
947.96,0.0123
951.16,0.0121
954.35,0.012
957.55,0.0118
960.75,0.0117
963.94,0.0115
967.14,0.0114
970.1,0.0112
975.54,0.0111
980.98,0.0108
986.42,0.0106
991.86,0.0103
997.3,0.0101
1002.74,0.0098
1008.18,0.0112
1013.62,0.0118
1019.06,0.0112
1024.5,0.0115
1029.95,0.0119
1035.39,0.0108
1040.83,0.0108
1046.27,0.011
1051.71,0.011
1057.15,0.0104
1062.59,0.0113
1068.03,0.0118
1073.47,0.0118
1078.91,0.0106
1084.35,0.0104
1089.79,0.0103
1095.23,0.0102
1100.67,0.01
1106.11,0.0099
1111.55,0.0097
1116.99,0.0096
1122.43,0.0095
1127.87,0.0093
1133.32,0.0092
1138.76,0.009
1144.2,0.0089
1149.64,0.0088
1155.08,0.0086
1160.52,0.0085
1165.96,0.0083
1171.4,0.0082
1176.84,0.0081
1182.28,0.0079
1187.72,0.0078
1193.16,0.0076
1198.6,0.0076
1204.04,0.0076
1209.48,0.0091
1214.92,0.0087
1220.36,0.0094
1225.8,0.0092
1231.24,0.0079
1236.69,0.0084
1242.13,0.0116
1247.57,0.0096
1253.01,0.0096
1258.45,0.0079
1263.89,0.0092
1269.33,0.0099
1274.77,0.0094
1280.21,0.0086
1285.65,0.0088
1291.09,0.0091
1296.53,0.0097
1301.97,0.0084
1307.41,0.0086
1312.85,0.0072
1318.29,0.0089
1323.73,0.0094
1329.17,0.0073
1334.61,0.0073
1340.06,0.0072
1345.5,0.0071
1350.94,0.007
1356.38,0.0069
1361.82,0.0068
1367.26,0.0067
1372.7,0.0066
1378.14,0.0065
1383.58,0.0064
1389.02,0.0063
1394.46,0.0062
1399.9,0.0061
1405.34,0.006
1410.78,0.0059
1416.22,0.0058
1421.66,0.0057
1427.1,0.0057
1432.54,0.0056
1437.98,0.0055
1443.43,0.0054
1448.87,0.0053
1454.31,0.0052
1459.75,0.0051
1465.19,0.0051
1470.63,0.005
1476.07,0.0049
1481.51,0.0048
1486.95,0.0047
1492.39,0.0046
