wavelength_nm,value
414.13,0.0188
417.32,0.0183
420.52,0.018
423.72,0.0149
426.91,0.0204
430.11,0.0216
433.31,0.0194
436.5,0.0207
439.7,0.0216
442.9,0.0205
446.09,0.0214
449.29,0.0208
452.49,0.0223
455.68,0.0198
458.88,0.0208
462.08,0.0221
465.27,0.0248
468.47,0.022
471.67,0.0215
474.86,0.0224
478.06,0.0235
481.26,0.0248
484.45,0.0265
487.65,0.0234
490.85,0.0247
494.04,0.0249
497.24,0.026
500.43,0.0271
503.63,0.0271
506.83,0.0272
510.03,0.0311
513.22,0.0348
516.42,0.037
519.61,0.0395
522.81,0.0426
526.01,0.0497
529.2,0.0503
532.4,0.0552
535.6,0.0573
538.79,0.0592
541.99,0.0621
545.19,0.0601
548.38,0.0654
551.58,0.0655
554.78,0.0655
557.97,0.0704
561.17,0.0673
564.37,0.065
567.56,0.0637
570.76,0.0622
573.96,0.062
577.15,0.0596
580.35,0.058
583.55,0.0576
586.74,0.0571
589.94,0.0574
593.14,0.0535
596.33,0.0541
599.53,0.0547
602.73,0.0568
605.92,0.056
609.12,0.0546
612.32,0.0536
615.51,0.0525
618.71,0.0503
621.91,0.0515
625.1,0.0506
628.3,0.0508
631.5,0.0506
634.69,0.0512
637.89,0.0484
641.09,0.0498
644.28,0.0498
647.48,0.0466
650.67,0.0421
653.87,0.0416
657.07,0.0397
660.27,0.0369
663.46,0.0381
666.66,0.0381
669.85,0.0367
673.05,0.0352
676.25,0.0343
679.45,0.035
682.64,0.0346
685.84,0.0418
689.03,0.0556
692.23,0.0693
695.43,0.083
698.62,0.0967
701.82,0.1105
705.02,0.1242
708.21,0.138
711.41,0.1517
714.61,0.1654
717.8,0.1792
721.0,0.1929
724.2,0.2066
727.39,0.2204
730.59,0.2341
733.79,0.2478
736.98,0.2616
740.18,0.2753
743.38,0.2814
746.57,0.2943
749.77,0.2972
752.97,0.3018
756.16,0.3065
759.36,0.3111
762.56,0.3158
765.75,0.3204
768.95,0.3251
772.15,0.3297
775.34,0.3334
778.54,0.3299
781.74,0.333
784.93,0.3392
788.13,0.337
791.33,0.3391
794.52,0.3413
797.72,0.3435
800.92,0.3456
804.11,0.3478
807.31,0.35
810.51,0.3521
813.7,0.3543
816.9,0.3565
820.1,0.3586
823.29,0.3608
826.49,0.363
829.68,0.3651
832.88,0.3673
836.08,0.3695
839.28,0.3716
842.47,0.3738
845.67,0.3639
848.86,0.3857
852.06,0.385
855.26,0.3866
858.46,0.3748
861.65,0.3787
864.85,0.3894
868.04,0.3868
871.24,0.3723
874.44,0.3853
877.63,0.3932
880.83,0.3833
884.03,0.379
887.22,0.3884
890.42,0.3842
893.62,0.4184
896.81,0.419
900.01,0.4161
903.21,0.4135
906.4,0.4103
909.6,0.4073
912.8,0.4044
915.99,0.4012
919.19,0.3977
922.39,0.3939
925.58,0.3904
928.78,0.3869
931.98,0.3833
935.17,0.3786
938.37,0.3741
941.57,0.3698
944.76,0.3661
947.96,0.362
951.16,0.3576
954.35,0.3534
957.55,0.3496
960.75,0.3461
963.94,0.3425
967.14,0.3388
970.1,0.3352
975.54,0.3321
980.98,0.3267
986.42,0.3217
991.86,0.3168
997.3,0.3116
1002.74,0.3093
1008.18,0.3051
1013.62,0.3123
1019.06,0.3224
1024.5,0.3251
1029.95,0.3216
1035.39,0.3212
1040.83,0.3181
1046.27,0.3235
1051.71,0.3333
1057.15,0.3416
1062.59,0.3419
1068.03,0.3452
1073.47,0.3353
1078.91,0.3333
1084.35,0.3339
1089.79,0.3286
1095.23,0.3258
1100.67,0.324
1106.11,0.3215
1111.55,0.319
1116.99,0.3157
1122.43,0.3115
1127.87,0.307
1133.32,0.3011
1138.76,0.2929
1144.2,0.2843
1149.64,0.277
1155.08,0.2709
1160.52,0.2654
1165.96,0.261
1171.4,0.2576
1176.84,0.2545
1182.28,0.2524
1187.72,0.2594
1193.16,0.2664
1198.6,0.2861
1204.04,0.2731
1209.48,0.2813
1214.92,0.2799
1220.36,0.2881
1225.8,0.2951
1231.24,0.2978
1236.69,0.3061
1242.13,0.3108
1247.57,0.3156
1253.01,0.3198
1258.45,0.3297
1263.89,0.3352
1269.33,0.3261
1274.77,0.3099
1280.21,0.3203
1285.65,0.3159
1291.09,0.3215
1296.53,0.3245
1301.97,0.3229
1307.41,0.3118
1312.85,0.3114
1318.29,0.2894
1323.73,0.284
1329.17,0.3291
1334.61,0.3113
1340.06,0.2996
1345.5,0.288
1350.94,0.273
1356.38,0.258
1361.82,0.2438
1367.26,0.2306
1372.7,0.2178
1378.14,0.2017
1383.58,0.1837
1389.02,0.1665
1394.46,0.1501
1399.9,0.1345
1405.34,0.1221
1410.78,0.1108
1416.22,0.1001
1421.66,0.0926
1427.1,0.0858
1432.54,0.0798
1437.98,0.0754
1443.43,0.0709
1448.87,0.068
1454.31,0.0654
1459.75,0.0626
1465.19,0.0608
1470.63,0.0584
1476.07,0.0551
1481.51,0.051
1486.95,0.0523
1492.39,0.0535
1497.83,0.0614
1503.27,0.0733
1508.71,0.0737
1514.15,0.0871
1519.59,0.0916
1525.03,0.0997
1530.47,0.1046
1535.91,0.112
1541.35,0.1172
1546.8,0.122
1552.24,0.1268
1557.68,0.1314
1563.12,0.1318
1568.56,0.1417
1574.0,0.1401
1579.44,0.1395
1584.88,0.1423
1590.32,0.1451
1595.76,0.1478
1601.2,0.1557
1606.64,0.158
1612.08,0.1621
1617.52,0.1583
1622.96,0.1634
1628.4,0.1685
1633.84,0.1701
1639.28,0.1744
1644.72,0.1712
1650.17,0.1721
1655.61,0.1726
1661.05,0.1737
1666.49,0.1747
1671.93,0.1739
1677.37,0.177
1682.81,0.1763
1688.25,0.1723
1693.69,0.169
1699.13,0.1687
1704.57,0.1649
1710.01,0.1619
1715.45,0.1616
1720.89,0.1591
1726.33,0.1553
1731.77,0.1507
1737.21,0.1539
1742.65,0.1483
1748.09,0.1481
1753.54,0.1468
1758.98,0.1399
1764.42,0.1404
1769.86,0.1239
1775.3,0.1279
1780.74,0.1191
1786.18,0.1156
1791.62,0.1122
1797.06,0.1084
1802.5,0.1033
1807.94,0.0848
1813.38,0.0669
1818.82,0.0498
1824.26,0.0335
1829.7,0.0299
1835.14,0.0283
1840.58,0.0267
1846.02,0.0252
1851.46,0.0238
1856.91,0.0229
1862.35,0.022
1867.79,0.0212
1873.23,0.0203
1878.67,0.0194
1884.11,0.0185
1889.55,0.0175
1894.99,0.0167
1900.43,0.0158
1905.87,0.0155
1911.31,0.0151
1916.75,0.0147
1922.19,0.0144
1927.63,0.0142
1933.07,0.014
1938.51,0.0138
1943.95,0.0135
1949.39,0.0133
1954.83,0.0138
1960.28,0.0142
1965.72,0.0145
1971.16,0.0141
1976.6,0.0135
1982.04,0.013
1987.48,0.0191
1992.92,0.0251
1998.36,0.022
2003.8,0.0125
2009.24,0.0356
2014.68,0.0321
2020.12,0.0321
2025.56,0.0424
2031.0,0.0421
2036.44,0.0421
2041.88,0.0433
2047.32,0.0398
2052.76,0.0431
2058.2,0.0452
2063.65,0.0451
2069.09,0.0482
2074.53,0.053
2079.97,0.0507
2085.41,0.0518
2090.85,0.0545
2096.29,0.0547
2101.73,0.0555
2107.17,0.0569
2112.61,0.058
2118.05,0.0579
2123.49,0.0582
2128.93,0.0613
2134.37,0.0622
2139.81,0.0639
2145.25,0.0628
2150.69,0.0648
2156.13,0.0657
2161.57,0.0647
2167.02,0.0675
2172.46,0.0666
2177.9,0.0682
2183.34,0.0673
2188.78,0.0718
2194.22,0.0657
2199.66,0.0706
2205.1,0.0732
2210.54,0.0707
2215.98,0.0734
2221.42,0.0696
2226.86,0.0699
2232.3,0.068
2237.74,0.0726
2243.18,0.0679
2248.62,0.0657
2254.06,0.0596
2259.5,0.0583
2264.94,0.0567
2270.39,0.0561
2275.83,0.0558
2281.27,0.0503
2286.71,0.0498
2292.15,0.047
2297.59,0.0497
2303.03,0.0495
2308.47,0.0484
2313.91,0.0417
2319.35,0.0431
2324.79,0.0427
2330.23,0.0411
2335.67,0.0381
2341.11,0.0359
2346.55,0.0304
2351.99,0.0358
2357.43,0.0351
2362.87,0.031
2368.32,0.0312
2373.76,0.0335
2379.2,0.0156
2384.64,0.027
2390.08,0.0245
2395.52,0.0233
2400.96,0.0178
2406.4,0.0099
2411.84,0.008
2417.28,0.0191
2422.72,0.0209
2428.16,0.0218
2433.6,0.0133
2439.04,0.0079
2444.48,0.0396
2449.92,0.0013
2455.36,0.0046
2460.8,0.0465
2466.24,0.0027
2471.69,0.082
2477.13,0.0708
2482.57,0.2676
2488.01,0.4099
2493.45,0.729
2498.89,0.2187
