wavelength_nm,value
414.13,0.0163
417.32,0.0176
420.52,0.0179
423.72,0.0203
426.91,0.0205
430.11,0.0187
433.31,0.0192
436.5,0.0203
439.7,0.0188
442.9,0.0192
446.09,0.0216
449.29,0.0186
452.49,0.0202
455.68,0.0203
458.88,0.0195
462.08,0.0191
465.27,0.0208
468.47,0.0205
471.67,0.0215
474.86,0.0201
478.06,0.0218
481.26,0.0219
484.45,0.0216
487.65,0.0211
490.85,0.0218
494.04,0.0205
497.24,0.0248
500.43,0.025
503.63,0.0227
506.83,0.0228
510.03,0.0248
513.22,0.0277
516.42,0.0271
519.61,0.0292
522.81,0.0298
526.01,0.0316
529.2,0.0355
532.4,0.0379
535.6,0.0413
538.79,0.0427
541.99,0.0433
545.19,0.0432
548.38,0.0448
551.58,0.0448
554.78,0.0455
557.97,0.0469
561.17,0.0453
564.37,0.0434
567.56,0.0416
570.76,0.041
573.96,0.0399
577.15,0.0387
580.35,0.0395
583.55,0.0361
586.74,0.0378
589.94,0.0376
593.14,0.0366
596.33,0.0366
599.53,0.035
602.73,0.0385
605.92,0.0352
609.12,0.0356
612.32,0.0341
615.51,0.0349
618.71,0.0353
621.91,0.0341
625.1,0.0328
628.3,0.0342
631.5,0.0339
634.69,0.0345
637.89,0.0329
641.09,0.0341
644.28,0.0339
647.48,0.0329
650.67,0.032
653.87,0.0315
657.07,0.0306
660.27,0.0284
663.46,0.0281
666.66,0.0293
669.85,0.0276
673.05,0.0281
676.25,0.0292
679.45,0.0289
682.64,0.0292
685.84,0.0317
689.03,0.0448
692.23,0.0578
695.43,0.0708
698.62,0.0839
701.82,0.0969
705.02,0.11
708.21,0.123
711.41,0.136
714.61,0.1491
717.8,0.1621
721.0,0.1752
724.2,0.1882
727.39,0.2012
730.59,0.2143
733.79,0.2273
736.98,0.2404
740.18,0.2534
743.38,0.2759
746.57,0.2939
749.77,0.2973
752.97,0.3033
756.16,0.3091
759.36,0.3151
762.56,0.3209
765.75,0.3268
768.95,0.3328
772.15,0.3386
775.34,0.3421
778.54,0.3483
781.74,0.3462
784.93,0.3466
788.13,0.3508
791.33,0.3526
794.52,0.3543
797.72,0.3561
800.92,0.3579
804.11,0.3596
807.31,0.3614
810.51,0.3632
813.7,0.365
816.9,0.3667
820.1,0.3685
823.29,0.3703
826.49,0.372
829.68,0.3738
832.88,0.3756
836.08,0.3773
839.28,0.3791
842.47,0.3809
845.67,0.3788
848.86,0.3841
852.06,0.3862
855.26,0.3858
858.46,0.3881
861.65,0.3868
864.85,0.3986
868.04,0.3965
871.24,0.3787
874.44,0.3955
877.63,0.3963
880.83,0.3901
884.03,0.3944
887.22,0.3879
890.42,0.4031
893.62,0.4158
896.81,0.4166
900.01,0.416
903.21,0.4158
906.4,0.4148
909.6,0.414
912.8,0.4134
915.99,0.4124
919.19,0.411
922.39,0.4093
925.58,0.4079
928.78,0.4065
931.98,0.4051
935.17,0.4022
938.37,0.3997
941.57,0.3974
944.76,0.3957
947.96,0.3935
951.16,0.3909
954.35,0.3885
957.55,0.3867
960.75,0.3853
963.94,0.3838
967.14,0.3823
970.1,0.3808
975.54,0.3797
980.98,0.378
986.42,0.3772
991.86,0.3763
997.3,0.3748
1002.74,0.3769
1008.18,0.3838
1013.62,0.3914
1019.06,0.3956
1024.5,0.397
1029.95,0.3981
1035.39,0.3967
1040.83,0.3977
1046.27,0.4029
1051.71,0.41
1057.15,0.4164
1062.59,0.4178
1068.03,0.4191
1073.47,0.4109
1078.91,0.4064
1084.35,0.4092
1089.79,0.4028
1095.23,0.4002
1100.67,0.3992
1106.11,0.3972
1111.55,0.395
1116.99,0.3917
1122.43,0.3874
1127.87,0.3829
1133.32,0.3766
1138.76,0.3665
1144.2,0.356
1149.64,0.3472
1155.08,0.3405
1160.52,0.3348
1165.96,0.3302
1171.4,0.3269
1176.84,0.3242
1182.28,0.3226
1187.72,0.3315
1193.16,0.3404
1198.6,0.3389
1204.04,0.3531
1209.48,0.3584
1214.92,0.3662
1220.36,0.37
1225.8,0.3798
1231.24,0.3841
1236.69,0.3877
1242.13,0.3872
1247.57,0.3906
1253.01,0.3887
1258.45,0.3837
1263.89,0.3883
1269.33,0.4116
1274.77,0.4012
1280.21,0.399
1285.65,0.3947
1291.09,0.3869
1296.53,0.3784
1301.97,0.3712
1307.41,0.3561
1312.85,0.3536
1318.29,0.3366
1323.73,0.3173
1329.17,0.3015
1334.61,0.2874
1340.06,0.2781
1345.5,0.269
1350.94,0.2563
1356.38,0.2435
1361.82,0.2316
1367.26,0.221
1372.7,0.2106
1378.14,0.1966
1383.58,0.1803
1389.02,0.1647
1394.46,0.1496
1399.9,0.1352
1405.34,0.1239
1410.78,0.1138
1416.22,0.1041
1421.66,0.0978
1427.1,0.0922
1432.54,0.0875
1437.98,0.0849
1443.43,0.0822
1448.87,0.0812
1454.31,0.0808
1459.75,0.0804
1465.19,0.0819
1470.63,0.0828
1476.07,0.0831
1481.51,0.083
1486.95,0.0941
1492.39,0.1052
1497.83,0.1112
1503.27,0.1176
1508.71,0.1226
1514.15,0.1335
1519.59,0.1393
1525.03,0.1452
1530.47,0.1499
1535.91,0.1551
1541.35,0.1615
1546.8,0.1674
1552.24,0.1707
1557.68,0.1758
1563.12,0.1764
1568.56,0.1875
1574.0,0.1876
1579.44,0.1876
1584.88,0.1926
1590.32,0.1955
1595.76,0.1933
1601.2,0.2059
1606.64,0.2114
1612.08,0.2166
1617.52,0.2108
1622.96,0.2134
1628.4,0.2186
1633.84,0.2174
1639.28,0.2244
1644.72,0.2237
1650.17,0.2215
1655.61,0.2218
1661.05,0.2218
1666.49,0.22
1671.93,0.2244
1677.37,0.2258
1682.81,0.2221
1688.25,0.2186
1693.69,0.2139
1699.13,0.213
1704.57,0.2081
1710.01,0.2047
1715.45,0.1995
1720.89,0.1976
1726.33,0.1936
1731.77,0.1895
1737.21,0.1964
1742.65,0.1901
1748.09,0.1904
1753.54,0.1871
1758.98,0.1834
1764.42,0.1795
1769.86,0.1665
1775.3,0.1678
1780.74,0.1565
1786.18,0.1518
1791.62,0.1471
1797.06,0.1422
1802.5,0.1355
1807.94,0.1113
1813.38,0.0881
1818.82,0.0657
1824.26,0.0443
1829.7,0.0394
1835.14,0.0371
1840.58,0.0349
1846.02,0.0327
1851.46,0.0308
1856.91,0.0296
1862.35,0.0284
1867.79,0.0272
1873.23,0.0261
1878.67,0.0248
1884.11,0.0236
1889.55,0.0224
1894.99,0.0211
1900.43,0.02
1905.87,0.0197
1911.31,0.0194
1916.75,0.019
1922.19,0.0188
1927.63,0.0188
1933.07,0.0188
1938.51,0.0187
1943.95,0.0186
1949.39,0.0184
1954.83,0.0192
1960.28,0.0198
1965.72,0.0202
1971.16,0.0199
1976.6,0.0193
1982.04,0.0189
1987.48,0.0286
1992.92,0.0383
1998.36,0.0482
2003.8,0.0511
2009.24,0.0392
2014.68,0.0671
2020.12,0.0419
2025.56,0.0485
2031.0,0.0546
2036.44,0.0568
2041.88,0.0608
2047.32,0.0684
2052.76,0.0725
2058.2,0.0577
2063.65,0.0744
2069.09,0.0665
2074.53,0.0712
2079.97,0.0677
2085.41,0.0715
2090.85,0.0753
2096.29,0.0746
2101.73,0.0783
2107.17,0.0788
2112.61,0.0808
2118.05,0.0808
2123.49,0.078
2128.93,0.0856
2134.37,0.0821
2139.81,0.0829
2145.25,0.0845
2150.69,0.0871
2156.13,0.0871
2161.57,0.0912
2167.02,0.0881
2172.46,0.0906
2177.9,0.0893
2183.34,0.0908
2188.78,0.0911
2194.22,0.0948
2199.66,0.0997
2205.1,0.0944
2210.54,0.0955
2215.98,0.1016
2221.42,0.1057
2226.86,0.0974
2232.3,0.0938
2237.74,0.0988
2243.18,0.0901
2248.62,0.0881
2254.06,0.0947
2259.5,0.0779
2264.94,0.0855
2270.39,0.082
2275.83,0.0765
2281.27,0.0697
2286.71,0.0722
2292.15,0.0723
2297.59,0.0657
2303.03,0.0682
2308.47,0.0627
2313.91,0.072
2319.35,0.0696
2324.79,0.0622
2330.23,0.058
2335.67,0.0726
2341.11,0.062
2346.55,0.0608
2351.99,0.0514
2357.43,0.0444
2362.87,0.0524
2368.32,0.073
2373.76,0.0505
2379.2,0.0478
2384.64,0.061
2390.08,0.0398
2395.52,0.0403
2400.96,0.0386
2406.4,0.0322
2411.84,0.0427
2417.28,0.0503
2422.72,0.0232
2428.16,0.0343
2433.6,0.0695
2439.04,0.0249
2444.48,0.0502
2449.92,0.0214
2455.36,0.0225
2460.8,0.0425
2466.24,0.0093
2471.69,0.0996
2477.13,0.0239
2482.57,0.2065
2488.01,0.0507
2493.45,0.4774
2498.89,0.017
