# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=3511  row=132
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,147,1
417.32,169,1
420.52,155,1
423.72,160,1
426.91,176,1
430.11,207,1
433.31,154,1
436.5,161,1
439.7,162,1
442.9,161,1
446.09,185,1
449.29,169,1
452.49,191,1
455.68,173,1
458.88,175,1
462.08,176,1
465.27,172,1
468.47,154,1
471.67,170,1
474.86,183,1
478.06,177,1
481.26,180,1
484.45,184,1
487.65,195,1
490.85,174,1
494.04,178,1
497.24,191,1
500.43,207,1
503.63,195,1
506.83,195,1
510.03,195,1
513.22,213,1
516.42,236,1
519.61,220,1
522.81,228,1
526.01,277,1
529.2,275,1
532.4,313,1
535.6,325,1
538.79,335,1
541.99,333,1
545.19,342,1
548.38,336,1
551.58,360,1
554.78,345,1
557.97,353,1
561.17,348,1
564.37,334,1
567.56,327,1
570.76,306,1
573.96,302,1
577.15,270,1
580.35,282,1
583.55,269,1
586.74,269,1
589.94,266,1
593.14,266,1
596.33,258,1
599.53,253,1
602.73,259,1
605.92,265,1
609.12,258,1
612.32,244,1
615.51,250,1
618.71,240,1
621.91,246,1
625.1,251,1
628.3,250,1
631.5,244,1
634.69,246,1
637.89,248,1
641.09,238,1
644.28,242,1
647.48,237,1
650.67,225,1
653.87,231,1
657.07,223,1
660.27,211,1
663.46,223,1
666.66,211,1
669.85,215,1
673.05,209,1
676.25,217,1
679.45,224,1
682.64,226,1
685.84,246,1
689.03,360,1
692.23,473,1
695.43,586,1
698.62,699,1
701.82,813,1
705.02,926,1
708.21,1039,1
711.41,1152,1
714.61,1265,1
717.8,1379,1
721,1492,1
724.2,1605,1
727.39,1718,1
730.59,1831,1
733.79,1945,1
736.98,2058,1
740.18,2171,1
743.38,2313,1
746.57,2461,1
749.77,2608,1
752.97,2649,1
756.16,2689,1
759.36,2729,1
762.56,2769,1
765.75,2809,1
768.95,2849,1
772.15,2890,1
775.34,3000,1
778.54,2968,1
781.74,2968,1
784.93,2937,1
788.13,2992,1
791.33,3010,1
794.52,3029,1
797.72,3047,1
800.92,3065,1
804.11,3084,1
807.31,3102,1
810.51,3121,1
813.7,3139,1
816.9,3158,1
820.1,3176,1
823.29,3195,1
826.49,3213,1
829.68,3232,1
832.88,3250,1
836.08,3269,1
839.28,3287,1
842.47,3306,1
845.67,3214,1
848.86,3465,1
852.06,3297,1
855.26,3269,1
858.46,3256,1
861.65,3332,1
864.85,3405,1
868.04,3224,1
871.24,3202,1
874.44,3221,1
877.63,3297,1
880.83,3387,1
884.03,3276,1
887.22,3463,1
890.42,3337,1
893.62,3415,1
896.81,3421,1
900.01,3404,1
903.21,3390,1
906.4,3369,1
909.6,3351,1
912.8,3333,1
915.99,3312,1
919.19,3287,1
922.39,3260,1
925.58,3236,1
928.78,3212,1
931.98,3187,1
935.17,3151,1
938.37,3117,1
941.57,3086,1
944.76,3060,1
947.96,3029,1
951.16,2995,1
954.35,2963,1
957.55,2936,1
960.75,2912,1
963.94,2887,1
967.14,2863,1
970.1,2839,1
975.54,2819,1
980.98,2785,1
986.42,2757,1
991.86,2729,1
997.3,2695,1
1002.74,2686,1
1008.18,2652,1
1013.62,2750,1
1019.06,2775,1
1024.5,2781,1
1029.95,2798,1
1035.39,2760,1
1040.83,2767,1
1046.27,2815,1
1051.71,2889,1
1057.15,2932,1
1062.59,2963,1
1068.03,2994,1
1073.47,2904,1
1078.91,2894,1
1084.35,2912,1
1089.79,2859,1
1095.23,2836,1
1100.67,2825,1
1106.11,2806,1
1111.55,2786,1
1116.99,2757,1
1122.43,2722,1
1127.87,2686,1
1133.32,2636,1
1138.76,2559,1
1144.2,2478,1
1149.64,2411,1
1155.08,2360,1
1160.52,2315,1
1165.96,2279,1
1171.4,2252,1
1176.84,2229,1
1182.28,2213,1
1187.72,2265,1
1193.16,2317,1
1198.6,2484,1
1204.04,2381,1
1209.48,2453,1
1214.92,2438,1
1220.36,2515,1
1225.8,2578,1
1231.24,2605,1
1236.69,2672,1
1242.13,2720,1
1247.57,2735,1
1253.01,2795,1
1258.45,2886,1
1263.89,2938,1
1269.33,2815,1
1274.77,2698,1
1280.21,2838,1
1285.65,2779,1
1291.09,2822,1
1296.53,2824,1
1301.97,2843,1
1307.41,2765,1
1312.85,2729,1
1318.29,2535,1
1323.73,2491,1
1329.17,2898,1
1334.61,2749,1
1340.06,2644,1
1345.5,2540,1
1350.94,2403,1
1356.38,2265,1
1361.82,2137,1
1367.26,2024,1
1372.7,1913,1
1378.14,1769,1
1383.58,1606,1
1389.02,1450,1
1394.46,1301,1
1399.9,1160,1
1405.34,1050,1
1410.78,950,1
1416.22,855,1
1421.66,791,1
1427.1,733,1
1432.54,683,1
1437.98,650,1
1443.43,617,1
1448.87,596,1
1454.31,577,1
1459.75,558,1
1465.19,550,1
1470.63,537,1
1476.07,517,1
1481.51,491,1
1486.95,520,1
1492.39,548,1
1497.83,618,1
1503.27,721,1
1508.71,713,1
1514.15,829,1
1519.59,876,1
1525.03,933,1
1530.47,976,1
1535.91,1055,1
1541.35,1093,1
1546.8,1136,1
1552.24,1163,1
1557.68,1229,1
1563.12,1224,1
1568.56,1318,1
1574,1328,1
1579.44,1283,1
1584.88,1327,1
1590.32,1352,1
1595.76,1359,1
1601.2,1434,1
1606.64,1455,1
1612.08,1482,1
1617.52,1456,1
1622.96,1487,1
1628.4,1525,1
1633.84,1554,1
1639.28,1575,1
1644.72,1554,1
1650.17,1558,1
1655.61,1574,1
1661.05,1566,1
1666.49,1578,1
1671.93,1571,1
1677.37,1586,1
1682.81,1581,1
1688.25,1553,1
1693.69,1526,1
1699.13,1512,1
1704.57,1479,1
1710.01,1463,1
1715.45,1428,1
1720.89,1430,1
1726.33,1390,1
1731.77,1366,1
1737.21,1416,1
1742.65,1346,1
1748.09,1336,1
1753.54,1328,1
1758.98,1274,1
1764.42,1279,1
1769.86,1153,1
1775.3,1188,1
1780.74,1108,1
1786.18,1074,1
1791.62,1040,1
1797.06,1005,1
1802.5,958,1
