# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=1548  row=3634
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,103,1
417.32,92,1
420.52,137,1
423.72,101,1
426.91,126,1
430.11,178,1
433.31,93,1
436.5,111,1
439.7,111,1
442.9,132,1
446.09,114,1
449.29,108,1
452.49,112,1
455.68,123,1
458.88,117,1
462.08,108,1
465.27,124,1
468.47,110,1
471.67,125,1
474.86,129,1
478.06,123,1
481.26,126,1
484.45,129,1
487.65,120,1
490.85,121,1
494.04,115,1
497.24,125,1
500.43,142,1
503.63,135,1
506.83,123,1
510.03,149,1
513.22,138,1
516.42,146,1
519.61,133,1
522.81,160,1
526.01,165,1
529.2,169,1
532.4,180,1
535.6,194,1
538.79,191,1
541.99,186,1
545.19,198,1
548.38,196,1
551.58,203,1
554.78,201,1
557.97,189,1
561.17,207,1
564.37,202,1
567.56,191,1
570.76,185,1
573.96,176,1
577.15,178,1
580.35,170,1
583.55,172,1
586.74,161,1
589.94,166,1
593.14,169,1
596.33,149,1
599.53,161,1
602.73,165,1
605.92,178,1
609.12,162,1
612.32,164,1
615.51,155,1
618.71,162,1
621.91,161,1
625.1,159,1
628.3,163,1
631.5,157,1
634.69,162,1
637.89,156,1
641.09,146,1
644.28,152,1
647.48,156,1
650.67,141,1
653.87,150,1
657.07,139,1
660.27,141,1
663.46,141,1
666.66,142,1
669.85,148,1
673.05,142,1
676.25,136,1
679.45,141,1
682.64,145,1
685.84,159,1
689.03,235,1
692.23,312,1
695.43,389,1
698.62,466,1
701.82,543,1
705.02,620,1
708.21,697,1
711.41,774,1
714.61,851,1
717.8,927,1
721,1004,1
724.2,1081,1
727.39,1158,1
730.59,1235,1
733.79,1312,1
736.98,1389,1
740.18,1466,1
743.38,1601,1
746.57,1742,1
749.77,1824,1
752.97,1862,1
756.16,1899,1
759.36,1936,1
762.56,1974,1
765.75,2011,1
768.95,2048,1
772.15,2086,1
775.34,2181,1
778.54,2238,1
781.74,2211,1
784.93,2224,1
788.13,2248,1
791.33,2262,1
794.52,2275,1
797.72,2288,1
800.92,2302,1
804.11,2315,1
807.31,2328,1
810.51,2342,1
813.7,2355,1
816.9,2368,1
820.1,2382,1
823.29,2395,1
826.49,2408,1
829.68,2422,1
832.88,2435,1
836.08,2448,1
839.28,2462,1
842.47,2475,1
845.67,2520,1
848.86,2584,1
852.06,2548,1
855.26,2486,1
858.46,2537,1
861.65,2448,1
864.85,2599,1
868.04,2600,1
871.24,2562,1
874.44,2506,1
877.63,2532,1
880.83,2502,1
884.03,2673,1
887.22,2592,1
890.42,2587,1
893.62,2668,1
896.81,2673,1
900.01,2671,1
903.21,2672,1
906.4,2667,1
909.6,2664,1
912.8,2662,1
915.99,2658,1
919.19,2650,1
922.39,2640,1
925.58,2632,1
928.78,2625,1
931.98,2617,1
935.17,2599,1
938.37,2583,1
941.57,2570,1
944.76,2560,1
947.96,2546,1
951.16,2530,1
954.35,2515,1
957.55,2505,1
960.75,2497,1
963.94,2489,1
967.14,2481,1
970.1,2473,1
975.54,2468,1
980.98,2460,1
986.42,2459,1
991.86,2458,1
997.3,2451,1
1002.74,2467,1
1008.18,2456,1
1013.62,2523,1
1019.06,2586,1
1024.5,2630,1
1029.95,2604,1
1035.39,2589,1
1040.83,2626,1
1046.27,2639,1
1051.71,2689,1
1057.15,2789,1
1062.59,2810,1
1068.03,2821,1
1073.47,2744,1
1078.91,2748,1
1084.35,2754,1
1089.79,2692,1
1095.23,2658,1
1100.67,2636,1
