# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=1536  row=2861
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,168,1
417.32,152,1
420.52,174,1
423.72,160,1
426.91,216,1
430.11,258,1
433.31,204,1
436.5,194,1
439.7,224,1
442.9,202,1
446.09,212,1
449.29,182,1
452.49,204,1
455.68,212,1
458.88,200,1
462.08,207,1
465.27,214,1
468.47,215,1
471.67,189,1
474.86,214,1
478.06,229,1
481.26,203,1
484.45,232,1
487.65,233,1
490.85,203,1
494.04,220,1
497.24,222,1
500.43,243,1
503.63,227,1
506.83,213,1
510.03,230,1
513.22,245,1
516.42,280,1
519.61,274,1
522.81,286,1
526.01,321,1
529.2,335,1
532.4,362,1
535.6,370,1
538.79,412,1
541.99,415,1
545.19,393,1
548.38,411,1
551.58,409,1
554.78,406,1
557.97,437,1
561.17,415,1
564.37,405,1
567.56,388,1
570.76,391,1
573.96,362,1
577.15,329,1
580.35,323,1
583.55,329,1
586.74,336,1
589.94,314,1
593.14,318,1
596.33,316,1
599.53,301,1
602.73,313,1
605.92,311,1
609.12,307,1
612.32,296,1
615.51,284,1
618.71,275,1
621.91,282,1
625.1,285,1
628.3,269,1
631.5,279,1
634.69,265,1
637.89,270,1
641.09,273,1
644.28,271,1
647.48,264,1
650.67,254,1
653.87,259,1
657.07,256,1
660.27,227,1
663.46,233,1
666.66,241,1
669.85,224,1
673.05,239,1
676.25,242,1
679.45,226,1
682.64,239,1
685.84,267,1
689.03,420,1
692.23,572,1
695.43,724,1
698.62,877,1
701.82,1029,1
705.02,1182,1
708.21,1334,1
711.41,1487,1
714.61,1639,1
717.8,1791,1
721,1944,1
724.2,2096,1
727.39,2249,1
730.59,2401,1
733.79,2553,1
736.98,2706,1
740.18,2858,1
743.38,3082,1
746.57,3318,1
749.77,3518,1
752.97,3595,1
756.16,3673,1
759.36,3750,1
762.56,3827,1
765.75,3905,1
768.95,3982,1
772.15,4060,1
775.34,4212,1
778.54,4262,1
781.74,4189,1
784.93,4266,1
788.13,4337,1
791.33,4350,1
794.52,4363,1
797.72,4377,1
800.92,4390,1
804.11,4403,1
807.31,4417,1
810.51,4430,1
813.7,4443,1
816.9,4457,1
820.1,4470,1
823.29,4483,1
826.49,4497,1
829.68,4510,1
832.88,4524,1
836.08,4537,1
839.28,4550,1
842.47,4564,1
845.67,4635,1
848.86,4842,1
852.06,4822,1
855.26,4827,1
858.46,4602,1
861.65,4780,1
864.85,4987,1
868.04,4791,1
871.24,4774,1
874.44,4740,1
877.63,4817,1
880.83,4765,1
884.03,4721,1
887.22,5013,1
890.42,4940,1
893.62,5129,1
896.81,5140,1
900.01,5135,1
903.21,5135,1
906.4,5124,1
909.6,5116,1
912.8,5111,1
915.99,5100,1
919.19,5082,1
922.39,5061,1
925.58,5043,1
928.78,5027,1
931.98,5009,1
935.17,4972,1
938.37,4939,1
941.57,4910,1
944.76,4890,1
947.96,4861,1
951.16,4827,1
954.35,4796,1
957.55,4773,1
960.75,4756,1
963.94,4738,1
967.14,4721,1
970.1,4705,1
975.54,4693,1
980.98,4676,1
986.42,4671,1
991.86,4666,1
997.3,4649,1
1002.74,4677,1
1008.18,4711,1
1013.62,4812,1
1019.06,4958,1
1024.5,4962,1
1029.95,4895,1
1035.39,4880,1
1040.83,4892,1
1046.27,5010,1
1051.71,5106,1
1057.15,5241,1
1062.59,5247,1
1068.03,5242,1
1073.47,5127,1
1078.91,5144,1
1084.35,5166,1
1089.79,5051,1
1095.23,4993,1
1100.67,4958,1
1106.11,4908,1
1111.55,4856,1
1116.99,4787,1
1122.43,4708,1
1127.87,4628,1
1133.32,4524,1
1138.76,4370,1
1144.2,4209,1
1149.64,4073,1
1155.08,3969,1
1160.52,3878,1
1165.96,3799,1
1171.4,3737,1
1176.84,3682,1
1182.28,3638,1
1187.72,3696,1
1193.16,3755,1
1198.6,3975,1
1204.04,3832,1
1209.48,3923,1
1214.92,3915,1
1220.36,4027,1
1225.8,4148,1
1231.24,4186,1
1236.69,4281,1
1242.13,4376,1
1247.57,4423,1
1253.01,4518,1
1258.45,4631,1
1263.89,4705,1
1269.33,4563,1
1274.77,4334,1
1280.21,4505,1
1285.65,4425,1
1291.09,4477,1
1296.53,4511,1
1301.97,4426,1
1307.41,4341,1
1312.85,4252,1
1318.29,3931,1
1323.73,3899,1
1329.17,4397,1
1334.61,4169,1
1340.06,4000,1
1345.5,3835,1
1350.94,3616,1
1356.38,3398,1
1361.82,3196,1
1367.26,3019,1
1372.7,2847,1
1378.14,2624,1
1383.58,2370,1
1389.02,2129,1
1394.46,1900,1
1399.9,1683,1
1405.34,1514,1
1410.78,1362,1
1416.22,1218,1
1421.66,1119,1
1427.1,1030,1
1432.54,953,1
1437.98,903,1
1443.43,851,1
1448.87,815,1
1454.31,783,1
1459.75,749,1
1465.19,730,1
1470.63,701,1
1476.07,664,1
1481.51,618,1
1486.95,630,1
1492.39,642,1
1497.83,689,1
1503.27,792,1
1508.71,806,1
1514.15,947,1
1519.59,1012,1
1525.03,1090,1
1530.47,1147,1
1535.91,1252,1
1541.35,1313,1
1546.8,1382,1
1552.24,1421,1
1557.68,1495,1
1563.12,1515,1
1568.56,1646,1
1574,1612,1
1579.44,1613,1
1584.88,1663,1
1590.32,1715,1
1595.76,1746,1
1601.2,1831,1
1606.64,1853,1
1612.08,1928,1
1617.52,1872,1
1622.96,1931,1
1628.4,1973,1
1633.84,1998,1
1639.28,2045,1
1644.72,2036,1
1650.17,2025,1
1655.61,2048,1
1661.05,2014,1
1666.49,2056,1
1671.93,2031,1
1677.37,2071,1
1682.81,2061,1
1688.25,2013,1
1693.69,1973,1
1699.13,1956,1
1704.57,1914,1
1710.01,1873,1
1715.45,1827,1
1720.89,1806,1
1726.33,1767,1
1731.77,1704,1
1737.21,1759,1
1742.65,1681,1
1748.09,1710,1
1753.54,1665,1
1758.98,1582,1
1764.42,1603,1
1769.86,1437,1
1775.3,1486,1
1780.74,1385,1
1786.18,1338,1
1791.62,1291,1
1797.06,1244,1
1802.5,1182,1
1807.94,969,1
1813.38,765,1
1818.82,570,1
1824.26,384,1
1829.7,339,1
1835.14,317,1
1840.58,295,1
1846.02,273,1
1851.46,255,1
1856.91,243,1
1862.35,232,1
1867.79,221,1
1873.23,210,1
1878.67,198,1
1884.11,186,1
1889.55,174,1
1894.99,163,1
1900.43,153,1
1905.87,150,1
1911.31,147,1
1916.75,144,1
1922.19,142,1
1927.63,143,1
1933.07,142,1
1938.51,141,1
1943.95,139,1
1949.39,137,1
1954.83,140,1
1960.28,141,1
1965.72,140,1
1971.16,135,1
1976.6,129,1
1982.04,122,1
1987.48,177,1
1992.92,232,1
1998.36,221,1
2003.8,611,1
2009.24,359,1
2014.68,452,1
2020.12,456,1
2025.56,396,1
2031,406,1
2036.44,398,1
2041.88,411,1
2047.32,383,1
2052.76,458,1
2058.2,459,1
2063.65,454,1
2069.09,478,1
2074.53,517,1
2079.97,509,1
2085.41,553,1
2090.85,542,1
2096.29,551,1
2101.73,572,1
2107.17,572,1
2112.61,590,1
2118.05,593,1
2123.49,608,1
2128.93,630,1
2134.37,629,1
2139.81,641,1
2145.25,625,1
2150.69,661,1
2156.13,665,1
2161.57,675,1
2167.02,707,1
2172.46,680,1
2177.9,671,1
2183.34,706,1
2188.78,729,1
2194.22,715,1
2199.66,765,1
2205.1,756,1
2210.54,742,1
2215.98,748,1
2221.42,770,1
2226.86,763,1
2232.3,759,1
2237.74,740,1
2243.18,750,1
2248.62,703,1
2254.06,670,1
2259.5,634,1
2264.94,639,1
2270.39,624,1
2275.83,590,1
2281.27,589,1
2286.71,555,1
2292.15,542,1
2297.59,565,1
2303.03,545,1
2308.47,529,1
2313.91,424,1
2319.35,529,1
2324.79,479,1
2330.23,461,1
2335.67,406,1
2341.11,454,1
2346.55,366,1
2351.99,438,1
2357.43,465,1
2362.87,305,1
2368.32,439,1
2373.76,390,1
2379.2,372,1
2384.64,335,1
2390.08,462,1
2395.52,310,1
2400.96,334,1
2406.4,302,1
2411.84,335,1
2417.28,426,1
2422.72,339,1
2428.16,222,1
2433.6,283,1
2439.04,289,1
2444.48,335,1
2449.92,598,1
2455.36,289,1
2460.8,386,1
2466.24,469,1
2471.69,556,1
2477.13,427,1
2482.57,851,1
2488.01,2417,1
2493.45,8391,1
2498.89,839,1
