# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=2029  row=1222
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
2025.56,278,1
2031,271,1
2036.44,259,1
2041.88,296,1
2047.32,289,1
2052.76,232,1
2058.2,285,1
2063.65,305,1
2069.09,342,1
2074.53,345,1
2079.97,376,1
2085.41,365,1
2090.85,392,1
2096.29,387,1
2101.73,404,1
2107.17,407,1
2112.61,417,1
2118.05,410,1
2123.49,415,1
2128.93,431,1
2134.37,465,1
2139.81,439,1
2145.25,449,1
2150.69,459,1
2156.13,464,1
2161.57,458,1
2167.02,462,1
2172.46,445,1
2177.9,455,1
2183.34,475,1
2188.78,482,1
2194.22,481,1
2199.66,510,1
2205.1,497,1
2210.54,502,1
2215.98,544,1
2221.42,527,1
2226.86,514,1
2232.3,470,1
2237.74,502,1
2243.18,466,1
2248.62,449,1
2254.06,457,1
2259.5,418,1
2264.94,420,1
2270.39,417,1
2275.83,367,1
2281.27,346,1
2286.71,329,1
2292.15,335,1
2297.59,328,1
2303.03,344,1
2308.47,319,1
2313.91,318,1
2319.35,277,1
2324.79,327,1
2330.23,257,1
2335.67,256,1
2341.11,235,1
2346.55,347,1
2351.99,289,1
2357.43,257,1
2362.87,184,1
2368.32,215,1
2373.76,214,1
2379.2,183,1
2384.64,151,1
2390.08,127,1
2395.52,192,1
2400.96,185,1
2406.4,56,1
2411.84,2,1
2417.28,171,1
2422.72,144,1
2428.16,132,1
2433.6,571,1
2439.04,42,1
2444.48,393,1
2449.92,791,1
2455.36,0,1
2460.8,60,1
2466.24,167,1
2471.69,39,1
2477.13,364,1
2482.57,2688,1
2488.01,4041,1
2493.45,7113,1
2498.89,2158,1
