# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=955  row=1191
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,150,1
417.32,168,1
420.52,156,1
423.72,168,1
426.91,212,1
430.11,210,1
433.31,151,1
436.5,188,1
439.7,183,1
442.9,167,1
446.09,192,1
449.29,163,1
452.49,205,1
455.68,175,1
458.88,186,1
462.08,189,1
465.27,170,1
468.47,179,1
471.67,173,1
474.86,163,1
478.06,190,1
481.26,186,1
484.45,188,1
487.65,186,1
490.85,186,1
494.04,180,1
497.24,186,1
500.43,201,1
503.63,194,1
506.83,195,1
510.03,199,1
513.22,202,1
516.42,241,1
519.61,239,1
522.81,259,1
526.01,304,1
529.2,284,1
532.4,322,1
535.6,337,1
538.79,355,1
541.99,360,1
545.19,368,1
548.38,368,1
551.58,367,1
554.78,365,1
557.97,365,1
561.17,361,1
564.37,348,1
567.56,331,1
570.76,319,1
573.96,306,1
577.15,301,1
580.35,292,1
583.55,274,1
586.74,283,1
589.94,274,1
593.14,260,1
596.33,262,1
599.53,261,1
602.73,256,1
605.92,262,1
609.12,243,1
612.32,248,1
615.51,240,1
618.71,223,1
621.91,221,1
625.1,229,1
628.3,224,1
631.5,232,1
634.69,221,1
637.89,230,1
641.09,225,1
644.28,230,1
647.48,217,1
650.67,214,1
653.87,205,1
657.07,208,1
660.27,193,1
663.46,188,1
666.66,185,1
669.85,182,1
673.05,196,1
676.25,187,1
679.45,190,1
682.64,189,1
685.84,214,1
689.03,379,1
692.23,543,1
695.43,707,1
698.62,871,1
701.82,1036,1
705.02,1200,1
708.21,1364,1
711.41,1529,1
714.61,1693,1
717.8,1857,1
721,2022,1
724.2,2186,1
727.39,2350,1
730.59,2515,1
733.79,2679,1
736.98,2843,1
740.18,3007,1
743.38,3350,1
746.57,3699,1
749.77,3958,1
752.97,4046,1
756.16,4134,1
759.36,4223,1
762.56,4311,1
765.75,4399,1
768.95,4487,1
772.15,4575,1
775.34,4733,1
778.54,4824,1
781.74,4747,1
784.93,4824,1
788.13,4939,1
791.33,4954,1
794.52,4970,1
797.72,4986,1
800.92,5002,1
804.11,5018,1
807.31,5033,1
810.51,5049,1
813.7,5065,1
816.9,5081,1
820.1,5097,1
823.29,5113,1
826.49,5128,1
829.68,5144,1
832.88,5160,1
836.08,5176,1
839.28,5192,1
842.47,5208,1
845.67,5292,1
848.86,5371,1
852.06,5425,1
855.26,5425,1
858.46,5207,1
861.65,5260,1
864.85,5498,1
868.04,5483,1
871.24,5242,1
874.44,5424,1
877.63,5401,1
880.83,5314,1
884.03,5430,1
887.22,5589,1
890.42,5459,1
893.62,5504,1
896.81,5516,1
900.01,5524,1
903.21,5537,1
906.4,5538,1
909.6,5543,1
912.8,5549,1
915.99,5550,1
919.19,5542,1
922.39,5531,1
925.58,5523,1
928.78,5518,1
931.98,5510,1
935.17,5480,1
938.37,5455,1
941.57,5435,1
944.76,5425,1
947.96,5403,1
951.16,5375,1
954.35,5351,1
957.55,5338,1
960.75,5331,1
963.94,5323,1
967.14,5317,1
970.1,5311,1
975.54,5310,1
980.98,5313,1
