# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=534  row=149
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,117,1
417.32,144,1
420.52,159,1
423.72,168,1
426.91,153,1
430.11,199,1
433.31,160,1
436.5,142,1
439.7,185,1
442.9,181,1
446.09,137,1
449.29,149,1
452.49,157,1
455.68,184,1
458.88,175,1
462.08,156,1
465.27,146,1
468.47,137,1
471.67,148,1
474.86,152,1
478.06,160,1
481.26,165,1
484.45,172,1
487.65,165,1
490.85,147,1
494.04,168,1
497.24,181,1
500.43,186,1
503.63,165,1
506.83,166,1
510.03,182,1
513.22,177,1
516.42,199,1
519.61,195,1
522.81,210,1
526.01,207,1
529.2,230,1
532.4,247,1
535.6,265,1
538.79,277,1
541.99,270,1
545.19,261,1
548.38,276,1
551.58,278,1
554.78,274,1
557.97,285,1
561.17,272,1
564.37,281,1
567.56,259,1
570.76,258,1
573.96,242,1
577.15,220,1
580.35,226,1
583.55,214,1
586.74,228,1
589.94,235,1
593.14,216,1
596.33,214,1
599.53,227,1
602.73,221,1
605.92,219,1
609.12,203,1
612.32,204,1
615.51,203,1
618.71,193,1
621.91,198,1
625.1,206,1
628.3,195,1
631.5,199,1
634.69,199,1
637.89,196,1
641.09,188,1
644.28,193,1
647.48,202,1
650.67,185,1
653.87,184,1
657.07,194,1
660.27,168,1
663.46,175,1
666.66,181,1
669.85,167,1
673.05,172,1
676.25,178,1
679.45,175,1
682.64,173,1
685.84,200,1
689.03,288,1
692.23,376,1
695.43,464,1
698.62,552,1
701.82,640,1
705.02,728,1
708.21,817,1
711.41,905,1
714.61,993,1
717.8,1081,1
721,1169,1
724.2,1257,1
727.39,1345,1
730.59,1434,1
733.79,1522,1
736.98,1610,1
740.18,1698,1
743.38,1848,1
746.57,1966,1
749.77,2138,1
752.97,2179,1
756.16,2220,1
759.36,2261,1
762.56,2302,1
765.75,2343,1
768.95,2384,1
772.15,2425,1
775.34,2563,1
778.54,2579,1
781.74,2536,1
784.93,2538,1
788.13,2563,1
791.33,2573,1
794.52,2584,1
797.72,2594,1
800.92,2605,1
804.11,2615,1
807.31,2625,1
810.51,2636,1
813.7,2646,1
816.9,2657,1
820.1,2667,1
823.29,2678,1
826.49,2688,1
829.68,2698,1
832.88,2709,1
836.08,2719,1
839.28,2730,1
842.47,2740,1
845.67,2789,1
848.86,2846,1
852.06,2759,1
855.26,2846,1
858.46,2653,1
861.65,2806,1
864.85,2920,1
868.04,2803,1
871.24,2779,1
874.44,2831,1
877.63,2813,1
880.83,2823,1
884.03,2813,1
887.22,2982,1
890.42,2825,1
893.62,2849,1
896.81,2854,1
900.01,2838,1
903.21,2824,1
906.4,2804,1
909.6,2787,1
912.8,2770,1
915.99,2750,1
919.19,2727,1
922.39,2703,1
925.58,2680,1
928.78,2658,1
931.98,2635,1
935.17,2603,1
938.37,2573,1
941.57,2545,1
944.76,2521,1
947.96,2493,1
951.16,2463,1
954.35,2435,1
957.55,2410,1
960.75,2388,1
963.94,2366,1
967.14,2343,1
970.1,2321,1
975.54,2303,1
980.98,2270,1
986.42,2243,1
991.86,2216,1
997.3,2184,1
1002.74,2173,1
1008.18,2157,1
1013.62,2243,1
1019.06,2291,1
1024.5,2297,1
1029.95,2296,1
1035.39,2252,1
1040.83,2266,1
1046.27,2303,1
1051.71,2361,1
1057.15,2418,1
1062.59,2448,1
1068.03,2467,1
1073.47,2416,1
1078.91,2414,1
1084.35,2419,1
1089.79,2367,1
1095.23,2339,1
1100.67,2320,1
1106.11,2295,1
1111.55,2269,1
1116.99,2236,1
1122.43,2197,1
1127.87,2158,1
1133.32,2108,1
1138.76,2037,1
1144.2,1964,1
1149.64,1900,1
1155.08,1851,1
1160.52,1806,1
1165.96,1768,1
1171.4,1737,1
1176.84,1709,1
1182.28,1687,1
1187.72,1716,1
1193.16,1745,1
1198.6,1888,1
1204.04,1793,1
1209.48,1853,1
1214.92,1854,1
1220.36,1887,1
1225.8,1945,1
1231.24,1970,1
1236.69,2047,1
1242.13,2083,1
1247.57,2107,1
1253.01,2153,1
1258.45,2206,1
1263.89,2253,1
1269.33,2165,1
1274.77,2048,1
1280.21,2141,1
1285.65,2123,1
1291.09,2142,1
1296.53,2169,1
1301.97,2154,1
1307.41,2113,1
1312.85,2092,1
1318.29,1905,1
1323.73,1903,1
1329.17,2272,1
1334.61,2151,1
1340.06,2064,1
1345.5,1979,1
1350.94,1868,1
1356.38,1756,1
1361.82,1653,1
1367.26,1561,1
1372.7,1471,1
1378.14,1356,1
1383.58,1226,1
1389.02,1103,1
1394.46,986,1
1399.9,875,1
1405.34,788,1
1410.78,710,1
1416.22,635,1
1421.66,583,1
1427.1,537,1
1432.54,496,1
1437.98,468,1
1443.43,439,1
1448.87,418,1
1454.31,399,1
1459.75,380,1
1465.19,367,1
1470.63,349,1
1476.07,326,1
1481.51,298,1
1486.95,297,1
1492.39,295,1
1497.83,304,1
1503.27,382,1
1508.71,377,1
1514.15,440,1
1519.59,467,1
1525.03,498,1
1530.47,528,1
1535.91,577,1
1541.35,596,1
1546.8,617,1
1552.24,655,1
1557.68,695,1
1563.12,692,1
1568.56,753,1
1574,733,1
1579.44,733,1
1584.88,757,1
1590.32,788,1
1595.76,807,1
1601.2,842,1
1606.64,862,1
1612.08,879,1
1617.52,861,1
1622.96,881,1
1628.4,928,1
1633.84,939,1
1639.28,937,1
1644.72,936,1
1650.17,945,1
1655.61,959,1
1661.05,923,1
1666.49,933,1
1671.93,938,1
1677.37,979,1
1682.81,946,1
1688.25,938,1
1693.69,913,1
1699.13,890,1
1704.57,891,1
1710.01,868,1
1715.45,850,1
1720.89,833,1
1726.33,824,1
1731.77,811,1
1737.21,810,1
1742.65,807,1
1748.09,790,1
1753.54,790,1
1758.98,764,1
1764.42,765,1
1769.86,681,1
1775.3,732,1
1780.74,683,1
1786.18,662,1
1791.62,641,1
1797.06,619,1
1802.5,590,1
1807.94,484,1
1813.38,383,1
1818.82,286,1
1824.26,193,1
1829.7,171,1
1835.14,161,1
1840.58,151,1
1846.02,141,1
1851.46,132,1
1856.91,127,1
1862.35,122,1
1867.79,116,1
1873.23,111,1
1878.67,106,1
1884.11,100,1
1889.55,95,1
1894.99,89,1
1900.43,84,1
1905.87,83,1
1911.31,82,1
1916.75,80,1
1922.19,80,1
1927.63,80,1
1933.07,80,1
1938.51,80,1
1943.95,79,1
1949.39,78,1
1954.83,81,1
1960.28,84,1
1965.72,85,1
1971.16,84,1
1976.6,81,1
1982.04,79,1
1987.48,120,1
1992.92,160,1
1998.36,25,1
2003.8,441,1
2009.24,248,1
2014.68,310,1
2020.12,263,1
2025.56,191,1
2031,209,1
2036.44,210,1
2041.88,215,1
2047.32,216,1
2052.76,229,1
2058.2,230,1
2063.65,251,1
2069.09,245,1
2074.53,280,1
2079.97,277,1
2085.41,282,1
2090.85,277,1
2096.29,281,1
2101.73,275,1
2107.17,287,1
2112.61,283,1
2118.05,299,1
2123.49,314,1
2128.93,312,1
2134.37,313,1
2139.81,319,1
2145.25,321,1
2150.69,328,1
2156.13,352,1
2161.57,324,1
2167.02,339,1
2172.46,353,1
2177.9,338,1
2183.34,363,1
2188.78,360,1
2194.22,364,1
2199.66,394,1
2205.1,405,1
