# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=1319  row=2031
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,177,1
417.32,186,1
420.52,168,1
423.72,176,1
426.91,190,1
430.11,160,1
433.31,194,1
436.5,228,1
439.7,197,1
442.9,215,1
446.09,225,1
449.29,225,1
452.49,221,1
455.68,204,1
458.88,205,1
462.08,206,1
465.27,206,1
468.47,192,1
471.67,201,1
474.86,204,1
478.06,207,1
481.26,217,1
484.45,244,1
487.65,236,1
490.85,218,1
494.04,207,1
497.24,240,1
500.43,244,1
503.63,220,1
506.83,246,1
510.03,255,1
513.22,254,1
516.42,283,1
519.61,271,1
522.81,285,1
526.01,335,1
529.2,333,1
532.4,369,1
535.6,389,1
538.79,401,1
541.99,418,1
545.19,418,1
548.38,413,1
551.58,425,1
554.78,432,1
557.97,455,1
561.17,436,1
564.37,415,1
567.56,415,1
570.76,414,1
573.96,351,1
577.15,358,1
580.35,332,1
583.55,335,1
586.74,345,1
589.94,338,1
593.14,306,1
596.33,327,1
599.53,320,1
602.73,316,1
605.92,320,1
609.12,325,1
612.32,299,1
615.51,309,1
618.71,283,1
621.91,300,1
625.1,289,1
628.3,296,1
631.5,288,1
634.69,290,1
637.89,286,1
641.09,285,1
644.28,285,1
647.48,286,1
650.67,284,1
653.87,281,1
657.07,263,1
660.27,253,1
663.46,260,1
666.66,248,1
669.85,244,1
673.05,251,1
676.25,244,1
679.45,254,1
682.64,241,1
685.84,290,1
689.03,443,1
692.23,596,1
695.43,749,1
698.62,902,1
701.82,1056,1
705.02,1209,1
708.21,1362,1
711.41,1515,1
714.61,1668,1
717.8,1821,1
721,1975,1
724.2,2128,1
727.39,2281,1
730.59,2434,1
733.79,2587,1
736.98,2740,1
740.18,2894,1
743.38,3023,1
746.57,3288,1
749.77,3501,1
752.97,3583,1
756.16,3665,1
759.36,3747,1
762.56,3828,1
765.75,3910,1
768.95,3992,1
772.15,4073,1
775.34,4094,1
778.54,4131,1
781.74,4146,1
784.93,4212,1
788.13,4190,1
791.33,4205,1
794.52,4220,1
797.72,4235,1
800.92,4250,1
804.11,4264,1
807.31,4279,1
810.51,4294,1
813.7,4309,1
816.9,4324,1
820.1,4339,1
823.29,4354,1
826.49,4368,1
829.68,4383,1
832.88,4398,1
836.08,4413,1
839.28,4428,1
842.47,4443,1
845.67,4429,1
848.86,4457,1
852.06,4530,1
855.26,4435,1
858.46,4480,1
861.65,4380,1
864.85,4659,1
868.04,4542,1
871.24,4440,1
874.44,4386,1
877.63,4514,1
880.83,4559,1
884.03,4510,1
887.22,4599,1
890.42,4548,1
893.62,4796,1
896.81,4805,1
900.01,4748,1
903.21,4695,1
906.4,4632,1
909.6,4573,1
912.8,4515,1
915.99,4452,1
919.19,4384,1
922.39,4313,1
925.58,4245,1
928.78,4178,1
931.98,4110,1
935.17,4028,1
938.37,3949,1
941.57,3873,1
944.76,3804,1
947.96,3729,1
951.16,3651,1
954.35,3576,1
957.55,3506,1
960.75,3441,1
963.94,3375,1
967.14,3309,1
970.1,3245,1
975.54,3187,1
980.98,3083,1
986.42,2987,1
991.86,2891,1
997.3,2787,1
1002.74,2709,1
1008.18,2594,1
1013.62,2676,1
1019.06,2755,1
1024.5,2759,1
1029.95,2733,1
1035.39,2731,1
1040.83,2748,1
1046.27,2790,1
1051.71,2876,1
1057.15,2953,1
1062.59,2939,1
1068.03,2964,1
1073.47,2855,1
1078.91,2868,1
1084.35,2876,1
1089.79,2812,1
1095.23,2779,1
1100.67,2757,1
1106.11,2727,1
1111.55,2696,1
1116.99,2657,1
1122.43,2611,1
1127.87,2565,1
1133.32,2506,1
1138.76,2420,1
1144.2,2331,1
1149.64,2256,1
1155.08,2196,1
1160.52,2144,1
1165.96,2098,1
1171.4,2062,1
1176.84,2029,1
1182.28,2003,1
1187.72,2036,1
1193.16,2069,1
1198.6,2220,1
1204.04,2123,1
1209.48,2197,1
1214.92,2181,1
1220.36,2214,1
1225.8,2298,1
1231.24,2310,1
1236.69,2387,1
1242.13,2418,1
1247.57,2464,1
1253.01,2501,1
1258.45,2572,1
1263.89,2632,1
1269.33,2548,1
1274.77,2389,1
1280.21,2494,1
1285.65,2472,1
1291.09,2494,1
1296.53,2482,1
1301.97,2486,1
1307.41,2410,1
1312.85,2387,1
