# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=1790  row=689
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,219,1
417.32,276,1
420.52,238,1
423.72,248,1
426.91,245,1
430.11,246,1
433.31,227,1
436.5,248,1
439.7,272,1
442.9,269,1
446.09,269,1
449.29,237,1
452.49,236,1
455.68,245,1
458.88,253,1
462.08,266,1
465.27,243,1
468.47,230,1
471.67,247,1
474.86,244,1
478.06,255,1
481.26,270,1
484.45,269,1
487.65,251,1
490.85,251,1
494.04,240,1
497.24,269,1
500.43,282,1
503.63,252,1
506.83,283,1
510.03,275,1
513.22,309,1
516.42,350,1
519.61,317,1
522.81,349,1
526.01,367,1
529.2,363,1
532.4,397,1
535.6,394,1
538.79,418,1
541.99,371,1
545.19,415,1
548.38,423,1
551.58,424,1
554.78,430,1
557.97,457,1
561.17,437,1
564.37,425,1
567.56,417,1
570.76,402,1
573.96,395,1
577.15,369,1
580.35,361,1
583.55,356,1
586.74,357,1
589.94,358,1
593.14,353,1
596.33,344,1
599.53,337,1
602.73,351,1
605.92,353,1
609.12,341,1
612.32,336,1
615.51,336,1
618.71,318,1
621.91,324,1
625.1,335,1
628.3,322,1
631.5,324,1
634.69,313,1
637.89,303,1
641.09,311,1
644.28,306,1
647.48,332,1
650.67,296,1
653.87,278,1
657.07,300,1
660.27,260,1
663.46,273,1
666.66,262,1
669.85,269,1
673.05,274,1
676.25,267,1
679.45,263,1
682.64,263,1
685.84,303,1
689.03,405,1
692.23,507,1
695.43,609,1
698.62,711,1
701.82,813,1
705.02,915,1
708.21,1018,1
711.41,1120,1
714.61,1222,1
717.8,1324,1
721,1426,1
724.2,1528,1
727.39,1630,1
730.59,1732,1
733.79,1834,1
736.98,1937,1
740.18,2039,1
743.38,2173,1
746.57,2290,1
749.77,2398,1
752.97,2441,1
756.16,2484,1
759.36,2526,1
762.56,2569,1
765.75,2612,1
768.95,2655,1
772.15,2697,1
775.34,2704,1
778.54,2802,1
781.74,2780,1
784.93,2768,1
788.13,2725,1
791.33,2741,1
794.52,2756,1
797.72,2772,1
800.92,2787,1
804.11,2803,1
807.31,2819,1
810.51,2834,1
813.7,2850,1
816.9,2865,1
820.1,2881,1
823.29,2897,1
826.49,2912,1
829.68,2928,1
832.88,2943,1
836.08,2959,1
839.28,2974,1
842.47,2990,1
845.67,2987,1
848.86,2923,1
852.06,3027,1
855.26,2955,1
858.46,2965,1
861.65,2977,1
864.85,3167,1
868.04,3071,1
871.24,2925,1
874.44,3022,1
877.63,3058,1
880.83,3049,1
884.03,3164,1
887.22,3035,1
890.42,3058,1
893.62,3110,1
896.81,3115,1
900.01,3099,1
903.21,3085,1
906.4,3066,1
909.6,3049,1
912.8,3033,1
915.99,3014,1
919.19,2992,1
922.39,2969,1
925.58,2948,1
928.78,2927,1
931.98,2905,1
935.17,2873,1
938.37,2844,1
941.57,2817,1
944.76,2794,1
947.96,2767,1
951.16,2739,1
954.35,2711,1
957.55,2688,1
960.75,2666,1
963.94,2644,1
967.14,2622,1
970.1,2600,1
975.54,2582,1
980.98,2550,1
986.42,2523,1
991.86,2496,1
997.3,2465,1
1002.74,2458,1
1008.18,2474,1
1013.62,2540,1
1019.06,2622,1
1024.5,2618,1
1029.95,2636,1
1035.39,2611,1
1040.83,2636,1
1046.27,2707,1
1051.71,2753,1
1057.15,2836,1
1062.59,2849,1
1068.03,2855,1
1073.47,2787,1
1078.91,2786,1
1084.35,2775,1
1089.79,2708,1
1095.23,2664,1
1100.67,2630,1
1106.11,2589,1
1111.55,2547,1
1116.99,2498,1
1122.43,2444,1
1127.87,2386,1
1133.32,2319,1
1138.76,2232,1
1144.2,2143,1
1149.64,2064,1
1155.08,1998,1
1160.52,1936,1
1165.96,1883,1
1171.4,1836,1
1176.84,1792,1
1182.28,1756,1
1187.72,1777,1
1193.16,1798,1
1198.6,1918,1
1204.04,1839,1
1209.48,1902,1
1214.92,1891,1
1220.36,1963,1
1225.8,2019,1
1231.24,2040,1
1236.69,2124,1
1242.13,2178,1
1247.57,2214,1
1253.01,2255,1
1258.45,2314,1
1263.89,2386,1
1269.33,2290,1
1274.77,2185,1
1280.21,2261,1
1285.65,2245,1
1291.09,2268,1
1296.53,2242,1
1301.97,2245,1
1307.41,2145,1
1312.85,2113,1
1318.29,1922,1
1323.73,1871,1
1329.17,2118,1
1334.61,2004,1
1340.06,1927,1
1345.5,1851,1
1350.94,1751,1
1356.38,1653,1
1361.82,1559,1
1367.26,1474,1
1372.7,1391,1
1378.14,1286,1
1383.58,1169,1
1389.02,1057,1
1394.46,950,1
1399.9,848,1
1405.34,768,1
1410.78,695,1
1416.22,626,1
1421.66,578,1
1427.1,534,1
1432.54,496,1
1437.98,468,1
1443.43,440,1
1448.87,421,1
1454.31,403,1
1459.75,385,1
1465.19,374,1
1470.63,358,1
1476.07,336,1
1481.51,310,1
1486.95,315,1
1492.39,319,1
1497.83,338,1
1503.27,382,1
1508.71,387,1
1514.15,449,1
1519.59,473,1
1525.03,500,1
1530.47,513,1
1535.91,553,1
1541.35,582,1
1546.8,602,1
1552.24,625,1
1557.68,642,1
1563.12,656,1
1568.56,710,1
1574,705,1
1579.44,701,1
1584.88,716,1
1590.32,743,1
1595.76,761,1
1601.2,798,1
1606.64,796,1
1612.08,841,1
1617.52,816,1
1622.96,853,1
