# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=975  row=1148
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,196,1
417.32,186,1
420.52,193,1
423.72,215,1
426.91,208,1
430.11,236,1
433.31,187,1
436.5,219,1
439.7,248,1
442.9,248,1
446.09,223,1
449.29,210,1
452.49,237,1
455.68,224,1
458.88,259,1
462.08,240,1
465.27,238,1
468.47,245,1
471.67,221,1
474.86,221,1
478.06,256,1
481.26,248,1
484.45,235,1
487.65,241,1
490.85,235,1
494.04,238,1
497.24,255,1
500.43,274,1
503.63,256,1
506.83,264,1
510.03,304,1
513.22,327,1
516.42,357,1
519.61,354,1
522.81,388,1
526.01,432,1
529.2,434,1
532.4,480,1
535.6,505,1
538.79,540,1
541.99,547,1
545.19,575,1
548.38,570,1
551.58,579,1
554.78,593,1
557.97,607,1
561.17,571,1
564.37,559,1
567.56,545,1
570.76,517,1
573.96,496,1
577.15,457,1
580.35,451,1
583.55,443,1
586.74,451,1
589.94,426,1
593.14,442,1
596.33,431,1
599.53,414,1
602.73,427,1
605.92,414,1
609.12,420,1
612.32,394,1
615.51,400,1
618.71,373,1
621.91,364,1
625.1,389,1
628.3,366,1
631.5,365,1
634.69,377,1
637.89,362,1
641.09,349,1
644.28,342,1
647.48,364,1
650.67,337,1
653.87,321,1
657.07,315,1
660.27,285,1
663.46,298,1
666.66,298,1
669.85,298,1
673.05,287,1
676.25,281,1
679.45,287,1
682.64,284,1
685.84,330,1
689.03,534,1
692.23,739,1
695.43,943,1
698.62,1147,1
701.82,1352,1
705.02,1556,1
708.21,1760,1
711.41,1965,1
714.61,2169,1
717.8,2373,1
721,2578,1
724.2,2782,1
727.39,2986,1
730.59,3191,1
733.79,3395,1
736.98,3600,1
740.18,3804,1
743.38,4079,1
746.57,4362,1
749.77,4522,1
752.97,4615,1
756.16,4709,1
759.36,4802,1
762.56,4896,1
765.75,4989,1
768.95,5083,1
772.15,5176,1
775.34,5294,1
778.54,5287,1
781.74,5287,1
784.93,5354,1
788.13,5403,1
791.33,5425,1
794.52,5448,1
797.72,5470,1
800.92,5493,1
804.11,5515,1
807.31,5538,1
810.51,5560,1
813.7,5582,1
816.9,5605,1
820.1,5627,1
823.29,5650,1
826.49,5672,1
829.68,5695,1
832.88,5717,1
836.08,5740,1
839.28,5762,1
842.47,5785,1
845.67,5816,1
848.86,5687,1
852.06,5683,1
855.26,5809,1
858.46,5641,1
861.65,5687,1
864.85,5997,1
868.04,5812,1
871.24,5680,1
874.44,5752,1
877.63,5767,1
880.83,5877,1
884.03,5991,1
887.22,5980,1
890.42,5838,1
893.62,6078,1
896.81,6091,1
900.01,6056,1
903.21,6026,1
906.4,5983,1
909.6,5944,1
912.8,5908,1
915.99,5865,1
919.19,5814,1
922.39,5759,1
925.58,5709,1
928.78,5660,1
931.98,5610,1
935.17,5537,1
938.37,5471,1
941.57,5409,1
944.76,5356,1
947.96,5294,1
951.16,5226,1
954.35,5163,1
957.55,5109,1
960.75,5060,1
963.94,5011,1
967.14,4962,1
970.1,4915,1
975.54,4875,1
980.98,4805,1
986.42,4748,1
991.86,4690,1
997.3,4620,1
1002.74,4593,1
1008.18,4555,1
1013.62,4640,1
1019.06,4788,1
1024.5,4813,1
1029.95,4774,1
1035.39,4699,1
1040.83,4688,1
1046.27,4769,1
1051.71,4886,1
1057.15,5005,1
1062.59,5052,1
1068.03,5062,1
1073.47,4933,1
1078.91,4927,1
1084.35,4958,1
1089.79,4856,1
1095.23,4810,1
1100.67,4786,1
1106.11,4747,1
1111.55,4706,1
1116.99,4649,1
1122.43,4582,1
1127.87,4514,1
1133.32,4423,1
1138.76,4282,1
1144.2,4134,1
1149.64,4010,1
1155.08,3918,1
1160.52,3838,1
1165.96,3770,1
1171.4,3719,1
1176.84,3675,1
1182.28,3642,1
1187.72,3712,1
1193.16,3782,1
1198.6,4091,1
1204.04,3907,1
1209.48,3980,1
1214.92,3953,1
1220.36,4028,1
1225.8,4148,1
1231.24,4164,1
1236.69,4307,1
1242.13,4381,1
1247.57,4429,1
1253.01,4520,1
1258.45,4638,1
1263.89,4730,1
1269.33,4523,1
1274.77,4235,1
1280.21,4464,1
1285.65,4447,1
1291.09,4492,1
1296.53,4554,1
1301.97,4568,1
1307.41,4452,1
1312.85,4449,1
1318.29,4070,1
1323.73,4076,1
1329.17,4920,1
1334.61,4666,1
1340.06,4479,1
1345.5,4296,1
1350.94,4052,1
1356.38,3809,1
1361.82,3585,1
1367.26,3388,1
1372.7,3197,1
1378.14,2948,1
1383.58,2664,1
1389.02,2395,1
1394.46,2138,1
1399.9,1896,1
1405.34,1706,1
1410.78,1536,1
1416.22,1375,1
1421.66,1265,1
1427.1,1165,1
1432.54,1081,1
1437.98,1025,1
1443.43,968,1
1448.87,930,1
1454.31,895,1
1459.75,859,1
1465.19,841,1
1470.63,812,1
1476.07,773,1
1481.51,725,1
1486.95,748,1
1492.39,771,1
1497.83,849,1
1503.27,1026,1
1508.71,1014,1
1514.15,1199,1
1519.59,1237,1
1525.03,1339,1
1530.47,1395,1
1535.91,1497,1
1541.35,1580,1
1546.8,1632,1
1552.24,1689,1
1557.68,1762,1
1563.12,1783,1
1568.56,1943,1
1574,1913,1
1579.44,1885,1
1584.88,1944,1
1590.32,2003,1
1595.76,2016,1
1601.2,2134,1
1606.64,2146,1
1612.08,2191,1
1617.52,2135,1
1622.96,2193,1
1628.4,2264,1
1633.84,2286,1
1639.28,2328,1
1644.72,2300,1
1650.17,2308,1
1655.61,2307,1
1661.05,2327,1
1666.49,2322,1
1671.93,2322,1
1677.37,2375,1
1682.81,2341,1
1688.25,2308,1
1693.69,2266,1
1699.13,2223,1
1704.57,2199,1
1710.01,2140,1
1715.45,2126,1
1720.89,2099,1
1726.33,2011,1
1731.77,2026,1
1737.21,2062,1
1742.65,1979,1
1748.09,1979,1
1753.54,1973,1
1758.98,1907,1
1764.42,1920,1
