# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=2752  row=979
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,91,1
417.32,112,1
420.52,100,1
423.72,95,1
426.91,88,1
430.11,124,1
433.31,98,1
436.5,110,1
439.7,101,1
442.9,120,1
446.09,95,1
449.29,93,1
452.49,98,1
455.68,96,1
458.88,123,1
462.08,103,1
465.27,94,1
468.47,95,1
471.67,97,1
474.86,98,1
478.06,115,1
481.26,110,1
484.45,110,1
487.65,100,1
490.85,91,1
494.04,99,1
497.24,113,1
500.43,117,1
503.63,103,1
506.83,111,1
510.03,118,1
513.22,116,1
516.42,135,1
519.61,124,1
522.81,125,1
526.01,142,1
529.2,151,1
532.4,163,1
535.6,169,1
538.79,175,1
541.99,183,1
545.19,177,1
548.38,176,1
551.58,180,1
554.78,184,1
557.97,186,1
561.17,182,1
564.37,170,1
567.56,168,1
570.76,169,1
573.96,161,1
577.15,149,1
580.35,146,1
583.55,144,1
586.74,156,1
589.94,149,1
593.14,152,1
596.33,139,1
599.53,143,1
602.73,146,1
605.92,141,1
609.12,144,1
612.32,130,1
615.51,133,1
618.71,133,1
621.91,135,1
625.1,138,1
628.3,129,1
631.5,127,1
634.69,125,1
637.89,132,1
641.09,123,1
644.28,127,1
647.48,132,1
650.67,120,1
653.87,117,1
657.07,121,1
660.27,103,1
663.46,113,1
666.66,106,1
669.85,113,1
673.05,115,1
676.25,104,1
679.45,113,1
682.64,123,1
685.84,128,1
689.03,175,1
692.23,223,1
695.43,270,1
698.62,318,1
701.82,366,1
705.02,413,1
708.21,461,1
711.41,509,1
714.61,556,1
717.8,604,1
721,651,1
724.2,699,1
727.39,747,1
730.59,794,1
733.79,842,1
736.98,889,1
740.18,937,1
743.38,994,1
746.57,1050,1
749.77,1083,1
752.97,1104,1
756.16,1125,1
759.36,1145,1
762.56,1166,1
765.75,1187,1
768.95,1208,1
772.15,1229,1
775.34,1271,1
778.54,1259,1
781.74,1246,1
784.93,1292,1
788.13,1259,1
791.33,1269,1
794.52,1279,1
797.72,1288,1
800.92,1298,1
804.11,1308,1
807.31,1318,1
810.51,1327,1
813.7,1337,1
816.9,1347,1
820.1,1356,1
823.29,1366,1
826.49,1376,1
829.68,1385,1
832.88,1395,1
836.08,1405,1
839.28,1414,1
842.47,1424,1
845.67,1382,1
848.86,1436,1
852.06,1480,1
855.26,1495,1
858.46,1384,1
861.65,1496,1
864.85,1585,1
868.04,1491,1
871.24,1485,1
874.44,1451,1
877.63,1493,1
880.83,1446,1
884.03,1514,1
887.22,1516,1
890.42,1506,1
893.62,1532,1
896.81,1535,1
900.01,1537,1
903.21,1541,1
906.4,1541,1
909.6,1543,1
912.8,1545,1
915.99,1546,1
919.19,1545,1
922.39,1543,1
925.58,1542,1
928.78,1541,1
931.98,1540,1
935.17,1533,1
938.37,1528,1
941.57,1523,1
944.76,1521,1
947.96,1517,1
951.16,1511,1
954.35,1506,1
957.55,1504,1
960.75,1503,1
963.94,1501,1
967.14,1499,1
970.1,1498,1
975.54,1498,1
980.98,1499,1
986.42,1503,1
991.86,1508,1
997.3,1509,1
1002.74,1525,1
1008.18,1595,1
1013.62,1638,1
1019.06,1657,1
1024.5,1669,1
1029.95,1647,1
1035.39,1662,1
1040.83,1689,1
1046.27,1708,1
1051.71,1733,1
1057.15,1761,1
1062.59,1772,1
1068.03,1786,1
1073.47,1751,1
1078.91,1721,1
1084.35,1730,1
1089.79,1700,1
1095.23,1686,1
1100.67,1679,1
1106.11,1667,1
1111.55,1655,1
1116.99,1638,1
1122.43,1617,1
1127.87,1595,1
1133.32,1565,1
1138.76,1520,1
1144.2,1473,1
1149.64,1434,1
1155.08,1403,1
1160.52,1376,1
1165.96,1354,1
1171.4,1338,1
1176.84,1324,1
1182.28,1314,1
1187.72,1346,1
1193.16,1379,1
1198.6,1395,1
1204.04,1423,1
1209.48,1448,1
1214.92,1489,1
1220.36,1518,1
1225.8,1547,1
1231.24,1596,1
1236.69,1591,1
1242.13,1609,1
1247.57,1616,1
1253.01,1630,1
1258.45,1607,1
1263.89,1619,1
1269.33,1738,1
1274.77,1692,1
1280.21,1677,1
1285.65,1667,1
1291.09,1620,1
1296.53,1578,1
1301.97,1524,1
1307.41,1482,1
1312.85,1419,1
1318.29,1352,1
1323.73,1258,1
1329.17,1174,1
1334.61,1117,1
1340.06,1078,1
1345.5,1040,1
1350.94,988,1
1356.38,935,1
1361.82,887,1
1367.26,843,1
1372.7,801,1
1378.14,745,1
1383.58,680,1
1389.02,619,1
1394.46,559,1
1399.9,503,1
1405.34,459,1
1410.78,419,1
1416.22,381,1
1421.66,355,1
1427.1,333,1
1432.54,314,1
1437.98,302,1
1443.43,290,1
1448.87,284,1
1454.31,280,1
1459.75,275,1
1465.19,277,1
1470.63,276,1
1476.07,273,1
1481.51,268,1
1486.95,298,1
1492.39,327,1
1497.83,350,1
1503.27,371,1
1508.71,375,1
1514.15,418,1
1519.59,423,1
1525.03,449,1
1530.47,475,1
1535.91,500,1
1541.35,521,1
1546.8,546,1
1552.24,546,1
1557.68,577,1
1563.12,575,1
1568.56,606,1
1574,617,1
1579.44,625,1
1584.88,626,1
1590.32,650,1
1595.76,644,1
1601.2,693,1
1606.64,706,1
1612.08,724,1
1617.52,700,1
1622.96,721,1
1628.4,744,1
1633.84,757,1
1639.28,768,1
1644.72,763,1
1650.17,764,1
1655.61,771,1
1661.05,762,1
1666.49,758,1
1671.93,770,1
1677.37,772,1
1682.81,784,1
1688.25,776,1
1693.69,748,1
1699.13,736,1
1704.57,714,1
1710.01,715,1
1715.45,699,1
1720.89,690,1
1726.33,649,1
1731.77,641,1
1737.21,670,1
1742.65,646,1
1748.09,647,1
1753.54,616,1
1758.98,615,1
1764.42,589,1
1769.86,556,1
1775.3,513,1
1780.74,478,1
1786.18,464,1
1791.62,449,1
1797.06,434,1
1802.5,414,1
1807.94,340,1
1813.38,269,1
1818.82,201,1
1824.26,135,1
1829.7,120,1
1835.14,113,1
1840.58,106,1
1846.02,100,1
1851.46,94,1
1856.91,90,1
1862.35,86,1
1867.79,83,1
1873.23,79,1
1878.67,76,1
1884.11,72,1
1889.55,68,1
1894.99,64,1
1900.43,61,1
1905.87,60,1
1911.31,59,1
1916.75,58,1
1922.19,57,1
1927.63,57,1
1933.07,57,1
1938.51,57,1
1943.95,57,1
1949.39,56,1
1954.83,58,1
1960.28,60,1
1965.72,61,1
1971.16,60,1
1976.6,59,1
1982.04,57,1
1987.48,87,1
1992.92,117,1
1998.36,172,1
2003.8,241,1
2009.24,258,1
2014.68,85,1
2020.12,205,1
2025.56,145,1
2031,155,1
2036.44,170,1
2041.88,202,1
2047.32,227,1
2052.76,206,1
2058.2,186,1
2063.65,210,1
2069.09,205,1
2074.53,222,1
2079.97,222,1
2085.41,228,1
2090.85,215,1
2096.29,228,1
2101.73,218,1
2107.17,236,1
2112.61,219,1
2118.05,216,1
2123.49,241,1
2128.93,261,1
2134.37,237,1
2139.81,237,1
2145.25,228,1
