# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=631  row=2038
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,126,1
417.32,131,1
420.52,166,1
423.72,188,1
426.91,176,1
430.11,211,1
433.31,145,1
436.5,185,1
439.7,178,1
442.9,200,1
446.09,153,1
449.29,176,1
452.49,167,1
455.68,179,1
458.88,187,1
462.08,188,1
465.27,171,1
468.47,160,1
471.67,161,1
474.86,181,1
478.06,176,1
481.26,171,1
484.45,191,1
487.65,167,1
490.85,171,1
494.04,182,1
497.24,182,1
500.43,191,1
503.63,177,1
506.83,200,1
510.03,201,1
513.22,202,1
516.42,234,1
519.61,223,1
522.81,214,1
526.01,249,1
529.2,238,1
532.4,272,1
535.6,273,1
538.79,290,1
541.99,281,1
545.19,295,1
548.38,284,1
551.58,300,1
554.78,297,1
557.97,301,1
561.17,277,1
564.37,298,1
567.56,275,1
570.76,268,1
573.96,268,1
577.15,255,1
580.35,247,1
583.55,249,1
586.74,250,1
589.94,259,1
593.14,245,1
596.33,257,1
599.53,238,1
602.73,254,1
605.92,248,1
609.12,241,1
612.32,233,1
615.51,243,1
618.71,236,1
621.91,234,1
625.1,228,1
628.3,220,1
631.5,225,1
634.69,228,1
637.89,225,1
641.09,229,1
644.28,223,1
647.48,223,1
650.67,224,1
653.87,214,1
657.07,219,1
660.27,198,1
663.46,212,1
666.66,205,1
669.85,203,1
673.05,212,1
676.25,193,1
679.45,213,1
682.64,202,1
685.84,237,1
689.03,304,1
692.23,371,1
695.43,438,1
698.62,504,1
701.82,571,1
705.02,638,1
708.21,705,1
711.41,772,1
714.61,839,1
717.8,906,1
721,973,1
724.2,1039,1
727.39,1106,1
730.59,1173,1
733.79,1240,1
736.98,1307,1
740.18,1374,1
743.38,1447,1
746.57,1609,1
749.77,1624,1
752.97,1653,1
756.16,1681,1
759.36,1710,1
762.56,1739,1
765.75,1767,1
768.95,1796,1
772.15,1824,1
775.34,1885,1
778.54,1832,1
781.74,1877,1
784.93,1929,1
788.13,1935,1
791.33,1947,1
794.52,1959,1
797.72,1971,1
800.92,1984,1
804.11,1996,1
807.31,2008,1
810.51,2020,1
813.7,2033,1
816.9,2045,1
820.1,2057,1
823.29,2069,1
826.49,2081,1
829.68,2094,1
832.88,2106,1
836.08,2118,1
839.28,2130,1
842.47,2143,1
845.67,2073,1
848.86,2096,1
852.06,2060,1
855.26,2023,1
858.46,1960,1
861.65,2106,1
864.85,2090,1
868.04,2059,1
871.24,1917,1
874.44,2039,1
877.63,2019,1
880.83,2057,1
884.03,2003,1
887.22,2120,1
890.42,2165,1
893.62,2191,1
896.81,2194,1
900.01,2192,1
903.21,2193,1
906.4,2189,1
909.6,2187,1
912.8,2186,1
915.99,2183,1
919.19,2177,1
922.39,2171,1
925.58,2166,1
928.78,2161,1
931.98,2156,1
935.17,2144,1
938.37,2133,1
941.57,2123,1
944.76,2117,1
947.96,2108,1
951.16,2097,1
954.35,2088,1
957.55,2081,1
960.75,2075,1
963.94,2069,1
967.14,2063,1
970.1,2057,1
975.54,2053,1
980.98,2047,1
986.42,2044,1
991.86,2042,1
997.3,2037,1
1002.74,2052,1
1008.18,2062,1
1013.62,2114,1
1019.06,2174,1
1024.5,2181,1
1029.95,2188,1
1035.39,2159,1
1040.83,2176,1
1046.27,2213,1
1051.71,2274,1
1057.15,2341,1
1062.59,2361,1
1068.03,2377,1
1073.47,2320,1
1078.91,2337,1
1084.35,2332,1
1089.79,2284,1
1095.23,2253,1
1100.67,2230,1
1106.11,2202,1
1111.55,2173,1
1116.99,2139,1
1122.43,2100,1
1127.87,2057,1
1133.32,2007,1
1138.76,1939,1
1144.2,1871,1
1149.64,1810,1
1155.08,1759,1
1160.52,1712,1
1165.96,1673,1
1171.4,1639,1
1176.84,1608,1
1182.28,1583,1
1187.72,1613,1
1193.16,1643,1
1198.6,1730,1
1204.04,1668,1
1209.48,1705,1
1214.92,1701,1
1220.36,1775,1
1225.8,1811,1
1231.24,1858,1
1236.69,1909,1
1242.13,1954,1
1247.57,1810,1
1253.01,2003,1
1258.45,2087,1
1263.89,2094,1
1269.33,2060,1
1274.77,1952,1
1280.21,2042,1
1285.65,2016,1
1291.09,2038,1
1296.53,2047,1
1301.97,2031,1
1307.41,1969,1
1312.85,1934,1
1318.29,1792,1
1323.73,1784,1
1329.17,1970,1
1334.61,1864,1
1340.06,1794,1
1345.5,1725,1
1350.94,1635,1
1356.38,1545,1
1361.82,1460,1
1367.26,1382,1
1372.7,1306,1
1378.14,1210,1
1383.58,1101,1
1389.02,998,1
1394.46,900,1
1399.9,806,1
1405.34,732,1
1410.78,664,1
1416.22,600,1
1421.66,555,1
1427.1,515,1
1432.54,480,1
1437.98,454,1
1443.43,428,1
1448.87,411,1
1454.31,396,1
1459.75,381,1
1465.19,372,1
1470.63,358,1
1476.07,340,1
1481.51,317,1
1486.95,328,1
1492.39,340,1
1497.83,354,1
1503.27,414,1
