# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=713  row=1491
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,174,1
417.32,154,1
420.52,165,1
423.72,183,1
426.91,162,1
430.11,191,1
433.31,164,1
436.5,174,1
439.7,163,1
442.9,169,1
446.09,168,1
449.29,143,1
452.49,169,1
455.68,158,1
458.88,163,1
462.08,178,1
465.27,150,1
468.47,160,1
471.67,160,1
474.86,168,1
478.06,176,1
481.26,176,1
484.45,189,1
487.65,183,1
490.85,172,1
494.04,167,1
497.24,182,1
500.43,190,1
503.63,181,1
506.83,206,1
510.03,186,1
513.22,213,1
516.42,229,1
519.61,221,1
522.81,205,1
526.01,226,1
529.2,226,1
532.4,238,1
535.6,243,1
538.79,266,1
541.99,252,1
545.19,258,1
548.38,275,1
551.58,274,1
554.78,283,1
557.97,301,1
561.17,292,1
564.37,299,1
567.56,301,1
570.76,311,1
573.96,310,1
577.15,296,1
580.35,304,1
583.55,297,1
586.74,315,1
589.94,306,1
593.14,291,1
596.33,286,1
599.53,289,1
602.73,284,1
605.92,286,1
609.12,279,1
612.32,262,1
615.51,269,1
618.71,261,1
621.91,267,1
625.1,267,1
628.3,254,1
631.5,244,1
634.69,243,1
637.89,250,1
641.09,256,1
644.28,247,1
647.48,252,1
650.67,257,1
653.87,247,1
657.07,230,1
660.27,209,1
663.46,201,1
666.66,188,1
669.85,185,1
673.05,187,1
676.25,197,1
679.45,197,1
682.64,204,1
685.84,229,1
689.03,227,1
692.23,226,1
695.43,225,1
698.62,223,1
701.82,222,1
705.02,221,1
708.21,219,1
711.41,218,1
714.61,217,1
717.8,215,1
721,214,1
724.2,213,1
727.39,211,1
730.59,210,1
733.79,209,1
736.98,208,1
740.18,206,1
743.38,216,1
746.57,227,1
749.77,215,1
752.97,216,1
756.16,216,1
759.36,217,1
762.56,218,1
765.75,218,1
768.95,219,1
772.15,220,1
775.34,224,1
778.54,220,1
781.74,225,1
784.93,226,1
788.13,242,1
791.33,240,1
794.52,238,1
797.72,237,1
800.92,235,1
804.11,234,1
807.31,232,1
810.51,230,1
813.7,229,1
816.9,227,1
820.1,225,1
823.29,224,1
826.49,222,1
829.68,220,1
832.88,219,1
836.08,217,1
839.28,215,1
842.47,214,1
845.67,236,1
848.86,203,1
852.06,198,1
855.26,212,1
858.46,215,1
861.65,228,1
864.85,213,1
868.04,196,1
871.24,199,1
874.44,199,1
877.63,187,1
880.83,196,1
884.03,209,1
887.22,210,1
890.42,185,1
893.62,189,1
896.81,189,1
900.01,187,1
903.21,185,1
906.4,183,1
909.6,181,1
912.8,179,1
915.99,177,1
919.19,175,1
922.39,173,1
925.58,171,1
928.78,169,1
931.98,167,1
935.17,165,1
938.37,163,1
941.57,161,1
944.76,159,1
947.96,157,1
951.16,155,1
954.35,153,1
957.55,151,1
960.75,149,1
963.94,147,1
967.14,145,1
970.1,143,1
975.54,141,1
980.98,138,1
986.42,135,1
991.86,131,1
997.3,128,1
1002.74,125,1
1008.18,129,1
1013.62,129,1
1019.06,123,1
1024.5,132,1
1029.95,130,1
1035.39,122,1
1040.83,124,1
1046.27,126,1
1051.71,127,1
1057.15,127,1
1062.59,129,1
1068.03,140,1
1073.47,131,1
1078.91,118,1
1084.35,118,1
1089.79,117,1
