# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=1397  row=1987
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,103,1
417.32,122,1
420.52,114,1
423.72,134,1
426.91,135,1
430.11,161,1
433.31,113,1
436.5,168,1
439.7,149,1
442.9,143,1
446.09,145,1
449.29,141,1
452.49,137,1
455.68,151,1
458.88,137,1
462.08,129,1
465.27,139,1
468.47,124,1
471.67,136,1
474.86,146,1
478.06,159,1
481.26,148,1
484.45,160,1
487.65,151,1
490.85,148,1
494.04,147,1
497.24,157,1
500.43,161,1
503.63,152,1
506.83,166,1
510.03,167,1
513.22,177,1
516.42,174,1
519.61,175,1
522.81,192,1
526.01,192,1
529.2,188,1
532.4,203,1
535.6,212,1
538.79,215,1
541.99,218,1
545.19,220,1
548.38,230,1
551.58,232,1
554.78,240,1
557.97,245,1
561.17,236,1
564.37,239,1
567.56,252,1
570.76,253,1
573.96,244,1
577.15,243,1
580.35,235,1
583.55,250,1
586.74,244,1
589.94,243,1
593.14,236,1
596.33,229,1
599.53,227,1
602.73,226,1
605.92,221,1
609.12,224,1
612.32,219,1
615.51,208,1
618.71,207,1
621.91,206,1
625.1,208,1
628.3,204,1
631.5,197,1
634.69,199,1
637.89,197,1
641.09,200,1
644.28,208,1
647.48,205,1
650.67,200,1
653.87,202,1
657.07,196,1
660.27,169,1
663.46,178,1
666.66,172,1
669.85,148,1
673.05,151,1
676.25,157,1
679.45,169,1
682.64,169,1
685.84,200,1
689.03,197,1
692.23,195,1
695.43,192,1
698.62,189,1
701.82,186,1
705.02,184,1
708.21,181,1
711.41,178,1
714.61,175,1
717.8,173,1
721,170,1
724.2,167,1
727.39,164,1
730.59,162,1
733.79,159,1
736.98,156,1
740.18,153,1
743.38,164,1
746.57,163,1
749.77,161,1
752.97,162,1
756.16,163,1
759.36,164,1
762.56,164,1
765.75,165,1
768.95,166,1
772.15,166,1
775.34,167,1
778.54,163,1
781.74,163,1
784.93,170,1
788.13,173,1
791.33,172,1
794.52,171,1
797.72,170,1
800.92,169,1
804.11,168,1
807.31,167,1
810.51,166,1
813.7,165,1
816.9,164,1
820.1,163,1
823.29,162,1
826.49,160,1
829.68,159,1
832.88,158,1
836.08,157,1
839.28,156,1
842.47,155,1
845.67,147,1
848.86,151,1
852.06,143,1
855.26,150,1
858.46,151,1
861.65,123,1
864.85,144,1
868.04,118,1
871.24,127,1
874.44,141,1
877.63,141,1
880.83,130,1
884.03,129,1
887.22,157,1
890.42,144,1
893.62,132,1
896.81,132,1
900.01,131,1
903.21,131,1
906.4,130,1
909.6,130,1
912.8,129,1
915.99,129,1
919.19,129,1
922.39,128,1
925.58,128,1
928.78,127,1
931.98,127,1
935.17,126,1
938.37,126,1
941.57,125,1
944.76,125,1
947.96,124,1
951.16,124,1
954.35,123,1
957.55,123,1
960.75,122,1
963.94,122,1
967.14,121,1
970.1,121,1
975.54,120,1
980.98,119,1
986.42,119,1
991.86,118,1
997.3,117,1
1002.74,116,1
1008.18,122,1
1013.62,119,1
1019.06,115,1
1024.5,116,1
1029.95,113,1
1035.39,114,1
1040.83,112,1
1046.27,111,1
1051.71,125,1
1057.15,131,1
1062.59,117,1
1068.03,131,1
1073.47,115,1
1078.91,124,1
1084.35,122,1
1089.79,120,1
1095.23,119,1
1100.67,117,1
1106.11,115,1
1111.55,114,1
1116.99,112,1
1122.43,111,1
1127.87,109,1
1133.32,107,1
1138.76,106,1
1144.2,104,1
1149.64,102,1
1155.08,101,1
1160.52,99,1
1165.96,98,1
1171.4,96,1
