# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=704  row=2085
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,319,1
417.32,278,1
420.52,319,1
423.72,293,1
426.91,302,1
430.11,350,1
433.31,351,1
436.5,363,1
439.7,329,1
442.9,354,1
446.09,380,1
449.29,345,1
452.49,364,1
455.68,365,1
458.88,381,1
462.08,379,1
465.27,390,1
468.47,382,1
471.67,394,1
474.86,416,1
478.06,461,1
481.26,442,1
484.45,484,1
487.65,496,1
490.85,460,1
494.04,484,1
497.24,527,1
500.43,543,1
503.63,511,1
506.83,527,1
510.03,550,1
513.22,572,1
516.42,624,1
519.61,598,1
522.81,586,1
526.01,621,1
529.2,607,1
532.4,625,1
535.6,677,1
538.79,699,1
541.99,686,1
545.19,702,1
548.38,708,1
551.58,722,1
554.78,749,1
557.97,757,1
561.17,754,1
564.37,768,1
567.56,784,1
570.76,790,1
573.96,797,1
577.15,810,1
580.35,795,1
583.55,816,1
586.74,839,1
589.94,866,1
593.14,838,1
596.33,844,1
599.53,858,1
602.73,862,1
605.92,858,1
609.12,878,1
612.32,850,1
615.51,867,1
618.71,850,1
621.91,856,1
625.1,886,1
628.3,894,1
631.5,870,1
634.69,890,1
637.89,886,1
641.09,929,1
644.28,926,1
647.48,947,1
650.67,925,1
653.87,911,1
657.07,911,1
660.27,840,1
663.46,907,1
666.66,900,1
669.85,901,1
673.05,916,1
676.25,911,1
679.45,917,1
682.64,914,1
685.84,981,1
689.03,956,1
692.23,931,1
695.43,906,1
698.62,881,1
701.82,856,1
705.02,831,1
708.21,806,1
711.41,781,1
714.61,756,1
717.8,731,1
721,706,1
724.2,681,1
727.39,656,1
730.59,631,1
733.79,606,1
736.98,581,1
740.18,556,1
743.38,557,1
746.57,578,1
749.77,576,1
752.97,579,1
756.16,582,1
759.36,585,1
762.56,588,1
765.75,591,1
768.95,594,1
772.15,596,1
775.34,609,1
778.54,601,1
781.74,599,1
784.93,616,1
788.13,608,1
791.33,600,1
794.52,593,1
797.72,585,1
800.92,578,1
804.11,570,1
807.31,563,1
810.51,555,1
813.7,548,1
816.9,540,1
820.1,533,1
823.29,525,1
826.49,517,1
829.68,510,1
832.88,502,1
836.08,495,1
839.28,487,1
842.47,480,1
845.67,485,1
848.86,490,1
852.06,456,1
855.26,475,1
858.46,436,1
861.65,452,1
864.85,440,1
868.04,445,1
871.24,401,1
874.44,436,1
877.63,422,1
880.83,408,1
884.03,442,1
887.22,417,1
890.42,350,1
893.62,365,1
896.81,365,1
900.01,359,1
903.21,352,1
906.4,346,1
909.6,339,1
912.8,333,1
915.99,327,1
919.19,320,1
922.39,314,1
925.58,307,1
928.78,301,1
931.98,295,1
935.17,288,1
938.37,282,1
941.57,275,1
944.76,269,1
947.96,263,1
951.16,256,1
954.35,250,1
957.55,244,1
960.75,237,1
963.94,231,1
967.14,224,1
970.1,218,1
975.54,212,1
980.98,201,1
986.42,190,1
991.86,179,1
997.3,169,1
1002.74,158,1
1008.18,159,1
1013.62,160,1
1019.06,161,1
1024.5,170,1
1029.95,180,1
1035.39,183,1
1040.83,179,1
1046.27,190,1
1051.71,205,1
1057.15,196,1
1062.59,202,1
1068.03,206,1
1073.47,204,1
1078.91,196,1
1084.35,192,1
1089.79,188,1
1095.23,184,1
1100.67,180,1
1106.11,176,1
1111.55,172,1
1116.99,168,1
1122.43,164,1
1127.87,160,1
1133.32,156,1
1138.76,152,1
1144.2,149,1
1149.64,145,1
1155.08,141,1
1160.52,137,1
1165.96,133,1
1171.4,129,1
1176.84,125,1
1182.28,121,1
1187.72,117,1
1193.16,113,1
1198.6,115,1
1204.04,106,1
1209.48,111,1
1214.92,105,1
1220.36,105,1
1225.8,116,1
1231.24,120,1
1236.69,113,1
