# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_008_VS_join_atm.hdr
# Pixel: col=187  row=294
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,304,1
417.32,312,1
420.52,283,1
423.72,317,1
426.91,350,1
430.11,395,1
433.31,324,1
436.5,362,1
439.7,385,1
442.9,391,1
446.09,373,1
449.29,372,1
452.49,409,1
455.68,401,1
458.88,427,1
462.08,423,1
465.27,433,1
468.47,454,1
471.67,464,1
474.86,443,1
478.06,491,1
481.26,499,1
484.45,497,1
487.65,503,1
490.85,500,1
494.04,527,1
497.24,557,1
500.43,607,1
503.63,553,1
506.83,575,1
510.03,608,1
513.22,630,1
516.42,676,1
519.61,636,1
522.81,658,1
526.01,682,1
529.2,684,1
532.4,717,1
535.6,728,1
538.79,777,1
541.99,773,1
545.19,798,1
548.38,809,1
551.58,828,1
554.78,815,1
557.97,892,1
561.17,853,1
564.37,856,1
567.56,906,1
570.76,897,1
573.96,904,1
577.15,903,1
580.35,923,1
583.55,923,1
586.74,968,1
589.94,984,1
593.14,942,1
596.33,934,1
599.53,922,1
602.73,943,1
605.92,950,1
609.12,958,1
612.32,938,1
615.51,947,1
618.71,934,1
621.91,953,1
625.1,990,1
628.3,954,1
631.5,981,1
634.69,981,1
637.89,979,1
641.09,989,1
644.28,1038,1
647.48,1045,1
650.67,1004,1
653.87,1031,1
657.07,1021,1
660.27,941,1
663.46,962,1
666.66,989,1
669.85,971,1
673.05,967,1
676.25,1000,1
679.45,997,1
682.64,974,1
685.84,1080,1
689.03,1046,1
692.23,1013,1
695.43,979,1
698.62,946,1
701.82,912,1
705.02,878,1
708.21,845,1
711.41,811,1
714.61,778,1
717.8,744,1
721,710,1
724.2,677,1
727.39,643,1
730.59,610,1
733.79,576,1
736.98,542,1
740.18,509,1
743.38,530,1
746.57,515,1
749.77,512,1
752.97,512,1
756.16,512,1
759.36,511,1
762.56,511,1
765.75,511,1
768.95,511,1
772.15,510,1
775.34,547,1
778.54,537,1
781.74,565,1
784.93,535,1
788.13,581,1
791.33,570,1
794.52,560,1
797.72,549,1
800.92,538,1
804.11,528,1
807.31,517,1
810.51,507,1
813.7,496,1
816.9,485,1
820.1,475,1
823.29,464,1
826.49,454,1
829.68,443,1
832.88,433,1
836.08,422,1
839.28,411,1
842.47,401,1
845.67,422,1
848.86,408,1
852.06,407,1
855.26,394,1
858.46,395,1
861.65,380,1
864.85,388,1
868.04,397,1
871.24,342,1
874.44,348,1
877.63,313,1
880.83,354,1
884.03,330,1
887.22,334,1
890.42,354,1
893.62,329,1
896.81,329,1
900.01,323,1
903.21,317,1
906.4,311,1
909.6,305,1
912.8,299,1
915.99,293,1
919.19,287,1
922.39,281,1
925.58,275,1
928.78,269,1
931.98,263,1
935.17,257,1
938.37,252,1
941.57,246,1
944.76,240,1
947.96,234,1
951.16,228,1
954.35,222,1
957.55,216,1
960.75,210,1
963.94,204,1
967.14,198,1
970.1,192,1
975.54,187,1
980.98,176,1
986.42,166,1
991.86,156,1
997.3,146,1
1002.74,136,1
1008.18,138,1
1013.62,142,1
1019.06,141,1
1024.5,140,1
1029.95,140,1
1035.39,136,1
1040.83,147,1
1046.27,137,1
1051.71,141,1
1057.15,159,1
1062.59,161,1
1068.03,155,1
1073.47,156,1
1078.91,146,1
1084.35,143,1
1089.79,141,1
1095.23,139,1
1100.67,136,1
1106.11,134,1
1111.55,132,1
1116.99,129,1
1122.43,127,1
