# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=3267  row=605
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,135,1
417.32,122,1
420.52,144,1
423.72,149,1
426.91,129,1
430.11,187,1
433.31,139,1
436.5,137,1
439.7,164,1
442.9,171,1
446.09,153,1
449.29,130,1
452.49,133,1
455.68,122,1
458.88,156,1
462.08,144,1
465.27,134,1
468.47,130,1
471.67,131,1
474.86,144,1
478.06,149,1
481.26,156,1
484.45,157,1
487.65,146,1
490.85,151,1
494.04,141,1
497.24,158,1
500.43,157,1
503.63,159,1
506.83,157,1
510.03,171,1
513.22,169,1
516.42,180,1
519.61,168,1
522.81,168,1
526.01,178,1
529.2,176,1
532.4,192,1
535.6,209,1
538.79,218,1
541.99,224,1
545.19,215,1
548.38,209,1
551.58,225,1
554.78,230,1
557.97,239,1
561.17,233,1
564.37,234,1
567.56,233,1
570.76,236,1
573.96,227,1
577.15,221,1
580.35,217,1
583.55,222,1
586.74,234,1
589.94,220,1
593.14,212,1
596.33,206,1
599.53,197,1
602.73,208,1
605.92,198,1
609.12,192,1
612.32,187,1
615.51,189,1
618.71,183,1
621.91,187,1
625.1,181,1
628.3,183,1
631.5,174,1
634.69,179,1
637.89,177,1
641.09,180,1
644.28,192,1
647.48,179,1
650.67,179,1
653.87,190,1
657.07,167,1
660.27,151,1
663.46,157,1
666.66,153,1
669.85,152,1
673.05,148,1
676.25,162,1
679.45,153,1
682.64,170,1
685.84,191,1
689.03,190,1
692.23,189,1
695.43,188,1
698.62,187,1
701.82,186,1
705.02,185,1
708.21,184,1
711.41,183,1
714.61,182,1
717.8,181,1
721,180,1
724.2,179,1
727.39,178,1
730.59,177,1
733.79,176,1
736.98,175,1
740.18,174,1
743.38,167,1
746.57,171,1
749.77,188,1
752.97,187,1
756.16,186,1
759.36,185,1
762.56,184,1
765.75,183,1
768.95,182,1
772.15,181,1
775.34,177,1
778.54,195,1
781.74,193,1
784.93,195,1
788.13,183,1
791.33,182,1
794.52,181,1
797.72,180,1
800.92,179,1
804.11,178,1
807.31,177,1
810.51,176,1
813.7,175,1
816.9,174,1
820.1,173,1
823.29,172,1
826.49,171,1
829.68,170,1
832.88,169,1
836.08,168,1
839.28,167,1
842.47,166,1
845.67,185,1
848.86,161,1
852.06,179,1
855.26,156,1
858.46,165,1
861.65,170,1
864.85,178,1
868.04,167,1
871.24,190,1
874.44,190,1
877.63,171,1
880.83,164,1
884.03,147,1
887.22,182,1
890.42,170,1
893.62,197,1
896.81,197,1
900.01,195,1
903.21,193,1
906.4,191,1
909.6,189,1
912.8,187,1
915.99,184,1
919.19,182,1
922.39,180,1
925.58,178,1
928.78,176,1
931.98,173,1
935.17,171,1
938.37,169,1
941.57,167,1
944.76,165,1
947.96,163,1
951.16,160,1
954.35,158,1
957.55,156,1
960.75,154,1
963.94,152,1
967.14,150,1
970.1,147,1
975.54,145,1
980.98,142,1
986.42,138,1
991.86,134,1
997.3,131,1
1002.74,127,1
1008.18,125,1
1013.62,134,1
1019.06,122,1
1024.5,129,1
1029.95,120,1
1035.39,120,1
1040.83,121,1
1046.27,111,1
1051.71,122,1
1057.15,129,1
1062.59,125,1
1068.03,133,1
1073.47,128,1
1078.91,130,1
1084.35,129,1
1089.79,128,1
1095.23,127,1
1100.67,126,1
1106.11,125,1
1111.55,124,1
1116.99,123,1
1122.43,122,1
1127.87,121,1
1133.32,120,1
1138.76,119,1
1144.2,118,1
1149.64,117,1
1155.08,116,1
1160.52,115,1
1165.96,113,1
1171.4,112,1
1176.84,111,1
1182.28,110,1
1187.72,109,1
1193.16,108,1
1198.6,121,1
1204.04,110,1
1209.48,110,1
1214.92,104,1
1220.36,112,1
1225.8,120,1
1231.24,121,1
1236.69,122,1
1242.13,125,1
1247.57,127,1
1253.01,127,1
1258.45,131,1
1263.89,133,1
1269.33,120,1
1274.77,120,1
1280.21,123,1
1285.65,123,1
1291.09,121,1
1296.53,122,1
1301.97,122,1
1307.41,121,1
1312.85,125,1
1318.29,119,1
1323.73,119,1
1329.17,157,1
1334.61,153,1
1340.06,149,1
1345.5,144,1
1350.94,140,1
1356.38,135,1
1361.82,131,1
1367.26,126,1
1372.7,122,1
1378.14,118,1
1383.58,114,1
1389.02,110,1
1394.46,106,1
1399.9,103,1
1405.34,99,1
1410.78,96,1
1416.22,92,1
1421.66,89,1
1427.1,85,1
1432.54,82,1
1437.98,78,1
1443.43,75,1
1448.87,72,1
1454.31,68,1
1459.75,65,1
1465.19,62,1
1470.63,59,1
1476.07,55,1
1481.51,52,1
1486.95,48,1
1492.39,45,1
1497.83,36,1
1503.27,49,1
1508.71,43,1
1514.15,51,1
1519.59,53,1
1525.03,49,1
1530.47,47,1
1535.91,64,1
1541.35,60,1
1546.8,51,1
1552.24,62,1
1557.68,61,1
1563.12,57,1
1568.56,61,1
1574,55,1
1579.44,54,1
1584.88,64,1
1590.32,64,1
1595.76,51,1
1601.2,61,1
1606.64,56,1
1612.08,67,1
1617.52,53,1
1622.96,58,1
1628.4,67,1
1633.84,65,1
1639.28,59,1
1644.72,66,1
1650.17,70,1
1655.61,59,1
1661.05,62,1
1666.49,68,1
1671.93,57,1
1677.37,57,1
1682.81,62,1
1688.25,60,1
1693.69,52,1
1699.13,70,1
1704.57,56,1
1710.01,57,1
1715.45,60,1
1720.89,63,1
1726.33,55,1
1731.77,54,1
1737.21,61,1
1742.65,49,1
1748.09,70,1
1753.54,50,1
1758.98,44,1
1764.42,61,1
1769.86,58,1
1775.3,52,1
1780.74,51,1
1786.18,50,1
1791.62,49,1
1797.06,49,1
1802.5,48,1
1807.94,47,1
1813.38,46,1
1818.82,45,1
1824.26,45,1
1829.7,44,1
1835.14,43,1
1840.58,42,1
1846.02,41,1
1851.46,41,1
1856.91,40,1
1862.35,39,1
1867.79,38,1
1873.23,38,1
1878.67,37,1
1884.11,36,1
1889.55,35,1
1894.99,34,1
1900.43,34,1
1905.87,33,1
1911.31,32,1
1916.75,31,1
1922.19,31,1
1927.63,30,1
1933.07,29,1
1938.51,28,1
1943.95,28,1
1949.39,27,1
1954.83,26,1
1960.28,26,1
