# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_015_VS_join_atm.hdr
# Pixel: col=2128  row=1401
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,152,1
417.32,190,1
420.52,182,1
423.72,200,1
426.91,186,1
430.11,180,1
433.31,147,1
436.5,167,1
439.7,158,1
442.9,180,1
446.09,186,1
449.29,170,1
452.49,196,1
455.68,170,1
458.88,177,1
462.08,163,1
465.27,161,1
468.47,157,1
471.67,164,1
474.86,172,1
478.06,190,1
481.26,184,1
484.45,189,1
487.65,174,1
490.85,180,1
494.04,175,1
497.24,199,1
500.43,196,1
503.63,181,1
506.83,189,1
510.03,191,1
513.22,208,1
516.42,204,1
519.61,185,1
522.81,195,1
526.01,219,1
529.2,209,1
532.4,218,1
535.6,220,1
538.79,243,1
541.99,244,1
545.19,240,1
548.38,227,1
551.58,227,1
554.78,244,1
557.97,263,1
561.17,249,1
564.37,242,1
567.56,242,1
570.76,261,1
573.96,258,1
577.15,246,1
580.35,254,1
583.55,251,1
586.74,250,1
589.94,252,1
593.14,224,1
596.33,243,1
599.53,230,1
602.73,238,1
605.92,229,1
609.12,229,1
612.32,226,1
615.51,234,1
618.71,219,1
621.91,216,1
625.1,228,1
628.3,224,1
631.5,212,1
634.69,209,1
637.89,216,1
641.09,233,1
644.28,223,1
647.48,230,1
650.67,213,1
653.87,211,1
657.07,217,1
660.27,190,1
663.46,202,1
666.66,190,1
669.85,201,1
673.05,192,1
676.25,199,1
679.45,194,1
682.64,198,1
685.84,228,1
689.03,226,1
692.23,224,1
695.43,222,1
698.62,220,1
701.82,218,1
705.02,217,1
708.21,215,1
711.41,213,1
714.61,211,1
717.8,209,1
721,207,1
724.2,205,1
727.39,204,1
730.59,202,1
733.79,200,1
736.98,198,1
740.18,196,1
743.38,193,1
746.57,189,1
749.77,200,1
752.97,204,1
756.16,208,1
759.36,211,1
762.56,215,1
765.75,218,1
768.95,222,1
772.15,226,1
775.34,214,1
778.54,212,1
781.74,219,1
784.93,212,1
788.13,211,1
791.33,212,1
794.52,213,1
797.72,215,1
800.92,216,1
804.11,217,1
807.31,218,1
810.51,220,1
813.7,221,1
816.9,222,1
820.1,224,1
823.29,225,1
826.49,226,1
829.68,227,1
832.88,229,1
836.08,230,1
839.28,231,1
842.47,232,1
845.67,211,1
848.86,229,1
852.06,233,1
855.26,238,1
858.46,206,1
861.65,242,1
864.85,218,1
868.04,209,1
871.24,225,1
874.44,209,1
877.63,213,1
880.83,207,1
884.03,238,1
887.22,194,1
890.42,230,1
893.62,224,1
896.81,224,1
900.01,221,1
903.21,218,1
906.4,215,1
909.6,212,1
912.8,209,1
915.99,206,1
919.19,203,1
922.39,200,1
925.58,197,1
928.78,194,1
931.98,191,1
935.17,188,1
938.37,185,1
941.57,182,1
944.76,179,1
947.96,176,1
951.16,173,1
954.35,170,1
957.55,167,1
960.75,164,1
963.94,161,1
967.14,158,1
970.1,154,1
975.54,152,1
980.98,146,1
986.42,141,1
991.86,136,1
997.3,131,1
1002.74,126,1
1008.18,122,1
1013.62,118,1
1019.06,135,1
1024.5,143,1
1029.95,139,1
1035.39,132,1
1040.83,123,1
1046.27,123,1
1051.71,120,1
1057.15,131,1
1062.59,131,1
1068.03,142,1
1073.47,134,1
1078.91,130,1
1084.35,130,1
1089.79,129,1
1095.23,128,1
1100.67,128,1
1106.11,127,1
1111.55,126,1
1116.99,126,1
1122.43,125,1
1127.87,124,1
1133.32,124,1
1138.76,123,1
1144.2,122,1
1149.64,122,1
1155.08,121,1
1160.52,121,1
1165.96,120,1
1171.4,119,1
1176.84,119,1
1182.28,118,1
1187.72,117,1
1193.16,117,1
1198.6,147,1
1204.04,133,1
1209.48,137,1
1214.92,133,1
1220.36,140,1
1225.8,142,1
1231.24,135,1
1236.69,146,1
1242.13,147,1
1247.57,145,1
1253.01,150,1
1258.45,155,1
1263.89,163,1
1269.33,148,1
1274.77,147,1
1280.21,140,1
1285.65,138,1
1291.09,143,1
1296.53,137,1
1301.97,150,1
1307.41,159,1
1312.85,145,1
1318.29,150,1
1323.73,152,1
1329.17,186,1
1334.61,181,1
1340.06,177,1
1345.5,172,1
1350.94,167,1
1356.38,161,1
1361.82,156,1
1367.26,151,1
1372.7,147,1
1378.14,142,1
1383.58,138,1
1389.02,134,1
1394.46,130,1
1399.9,126,1
1405.34,122,1
1410.78,118,1
1416.22,114,1
1421.66,110,1
1427.1,106,1
1432.54,102,1
1437.98,99,1
1443.43,95,1
1448.87,91,1
1454.31,88,1
1459.75,84,1
1465.19,81,1
1470.63,78,1
1476.07,74,1
1481.51,70,1
1486.95,66,1
1492.39,62,1
1497.83,46,1
1503.27,70,1
1508.71,64,1
1514.15,61,1
1519.59,62,1
1525.03,67,1
1530.47,70,1
1535.91,70,1
1541.35,72,1
1546.8,74,1
1552.24,71,1
1557.68,64,1
1563.12,71,1
1568.56,74,1
1574,81,1
1579.44,74,1
1584.88,71,1
1590.32,83,1
1595.76,75,1
1601.2,82,1
1606.64,81,1
1612.08,93,1
1617.52,82,1
1622.96,82,1
1628.4,86,1
1633.84,76,1
1639.28,81,1
1644.72,86,1
1650.17,95,1
1655.61,90,1
