wavelength_nm,value
414.13,0.0164
417.32,0.0176
420.52,0.0158
423.72,0.0131
426.91,0.0215
430.11,0.0218
433.31,0.0162
436.5,0.0192
439.7,0.0187
442.9,0.0197
446.09,0.0186
449.29,0.0191
452.49,0.0176
455.68,0.0193
458.88,0.0179
462.08,0.019
465.27,0.0213
468.47,0.0181
471.67,0.0187
474.86,0.0192
478.06,0.0192
481.26,0.021
484.45,0.0218
487.65,0.0215
490.85,0.0204
494.04,0.0181
497.24,0.021
500.43,0.0233
503.63,0.0197
506.83,0.0217
510.03,0.0221
513.22,0.0245
516.42,0.0263
519.61,0.0255
522.81,0.0262
526.01,0.0295
529.2,0.0295
532.4,0.0315
535.6,0.0326
538.79,0.0357
541.99,0.0358
545.19,0.0359
548.38,0.0374
551.58,0.037
554.78,0.0386
557.97,0.0387
561.17,0.0364
564.37,0.0362
567.56,0.0336
570.76,0.0336
573.96,0.0312
577.15,0.031
580.35,0.029
583.55,0.0306
586.74,0.0296
589.94,0.0297
593.14,0.0278
596.33,0.0288
599.53,0.0285
602.73,0.0284
605.92,0.0301
609.12,0.0286
612.32,0.028
615.51,0.0269
618.71,0.0259
621.91,0.0268
625.1,0.0269
628.3,0.0259
631.5,0.0255
634.69,0.0265
637.89,0.0261
641.09,0.0266
644.28,0.0269
647.48,0.0257
650.67,0.0246
653.87,0.0233
657.07,0.0255
660.27,0.0237
663.46,0.023
666.66,0.0235
669.85,0.023
673.05,0.0224
676.25,0.0234
679.45,0.0233
682.64,0.0231
685.84,0.0262
689.03,0.0378
692.23,0.0494
695.43,0.061
698.62,0.0727
701.82,0.0843
705.02,0.0959
708.21,0.1075
711.41,0.1192
714.61,0.1308
717.8,0.1424
721.0,0.154
724.2,0.1656
727.39,0.1773
730.59,0.1889
733.79,0.2005
736.98,0.2121
740.18,0.2238
743.38,0.2378
746.57,0.2619
749.77,0.2695
752.97,0.2737
756.16,0.2779
759.36,0.2821
762.56,0.2862
765.75,0.2904
768.95,0.2946
772.15,0.2988
775.34,0.303
778.54,0.3054
781.74,0.307
784.93,0.3081
788.13,0.3148
791.33,0.3154
794.52,0.316
797.72,0.3165
800.92,0.3171
804.11,0.3177
807.31,0.3183
810.51,0.3189
813.7,0.3195
816.9,0.3201
820.1,0.3207
823.29,0.3213
826.49,0.3219
829.68,0.3224
832.88,0.323
