wavelength_nm,value
414.13,0.0098
417.32,0.0111
420.52,0.0104
423.72,0.0107
426.91,0.0099
430.11,0.0127
433.31,0.0117
436.5,0.0109
439.7,0.0108
442.9,0.011
446.09,0.0118
449.29,0.009
452.49,0.0108
455.68,0.0101
458.88,0.0123
462.08,0.0108
465.27,0.011
468.47,0.0096
471.67,0.0115
474.86,0.0109
478.06,0.0118
481.26,0.0127
484.45,0.0124
487.65,0.0114
490.85,0.0116
494.04,0.0115
497.24,0.0121
500.43,0.0134
503.63,0.0126
506.83,0.0119
510.03,0.0124
513.22,0.0136
516.42,0.0154
519.61,0.0154
522.81,0.0146
526.01,0.0161
529.2,0.0159
532.4,0.0172
535.6,0.0172
538.79,0.018
541.99,0.0187
545.19,0.0186
548.38,0.0191
551.58,0.0189
554.78,0.0194
557.97,0.0197
561.17,0.0193
564.37,0.018
567.56,0.0185
570.76,0.0178
573.96,0.0168
577.15,0.0166
580.35,0.017
583.55,0.0177
586.74,0.0171
589.94,0.0161
593.14,0.0163
596.33,0.016
599.53,0.0158
602.73,0.0155
605.92,0.0163
609.12,0.0158
612.32,0.0158
615.51,0.0154
618.71,0.0157
621.91,0.016
625.1,0.0166
628.3,0.0159
631.5,0.0159
634.69,0.0159
637.89,0.0161
641.09,0.0152
644.28,0.0157
647.48,0.0148
650.67,0.0145
653.87,0.0141
657.07,0.0144
660.27,0.0131
663.46,0.0137
666.66,0.0134
669.85,0.0134
673.05,0.0136
676.25,0.014
679.45,0.0141
682.64,0.0143
685.84,0.0162
689.03,0.0207
692.23,0.0253
695.43,0.0298
698.62,0.0343
701.82,0.0388
705.02,0.0434
708.21,0.0479
711.41,0.0524
714.61,0.0569
717.8,0.0615
721.0,0.066
724.2,0.0705
727.39,0.075
730.59,0.0796
733.79,0.0841
736.98,0.0886
740.18,0.0931
743.38,0.0991
746.57,0.1045
749.77,0.1111
752.97,0.1132
756.16,0.1152
759.36,0.1172
762.56,0.1192
765.75,0.1212
768.95,0.1232
772.15,0.1252
775.34,0.1253
778.54,0.1294
781.74,0.1282
784.93,0.1281
788.13,0.1298
791.33,0.1304
794.52,0.131
797.72,0.1316
800.92,0.1322
804.11,0.1328
807.31,0.1334
810.51,0.134
813.7,0.1346
816.9,0.1352
820.1,0.1358
823.29,0.1364
826.49,0.1371
829.68,0.1377
832.88,0.1383
836.08,0.1389
839.28,0.1395
842.47,0.1401
845.67,0.1455
848.86,0.1469
852.06,0.1449
855.26,0.1523
858.46,0.1416
861.65,0.1442
864.85,0.1476
868.04,0.1443
871.24,0.1445
874.44,0.1444
877.63,0.1408
880.83,0.1455
884.03,0.1384
887.22,0.1422
890.42,0.146
893.62,0.1505
896.81,0.1507
900.01,0.1504
903.21,0.1501
906.4,0.1496
909.6,0.1492
912.8,0.1489
915.99,0.1484
919.19,0.1478
922.39,0.1471
925.58,0.1465
928.78,0.1459
931.98,0.1453
935.17,0.1442
938.37,0.1432
941.57,0.1423
944.76,0.1416
947.96,0.1407
951.16,0.1398
954.35,0.1389
957.55,0.1381
960.75,0.1375
963.94,0.1368
967.14,0.1362
970.1,0.1355
975.54,0.135
980.98,0.1341
986.42,0.1335
991.86,0.1329
997.3,0.1322
1002.74,0.1327
1008.18,0.1383
1013.62,0.1418
1019.06,0.1432
1024.5,0.145
1029.95,0.1446
1035.39,0.1454
1040.83,0.1464
1046.27,0.1485
1051.71,0.1491
1057.15,0.153
1062.59,0.1545
1068.03,0.1548
1073.47,0.1523
1078.91,0.1481
1084.35,0.1478
1089.79,0.1448
1095.23,0.1429
1100.67,0.1414
1106.11,0.1397
1111.55,0.1379
1116.99,0.1357
1122.43,0.1332
1127.87,0.1306
1133.32,0.1274
1138.76,0.1231
1144.2,0.1188
1149.64,0.115
1155.08,0.1118
1160.52,0.1088
1165.96,0.1063
1171.4,0.1042
1176.84,0.1023
1182.28,0.1007
1187.72,0.1027
1193.16,0.1046
1198.6,0.1067
1204.04,0.1084
1209.48,0.1105
1214.92,0.1138
1220.36,0.116
1225.8,0.1194
1231.24,0.122
1236.69,0.1228
1242.13,0.1231
1247.57,0.1251
1253.01,0.1262
1258.45,0.1235
1263.89,0.126
1269.33,0.1362
1274.77,0.1305
1280.21,0.1294
1285.65,0.1273
1291.09,0.1243
1296.53,0.1204
1301.97,0.1172
1307.41,0.111
1312.85,0.11
1318.29,0.1021
1323.73,0.0957
1329.17,0.0909
1334.61,0.0863
1340.06,0.0833
1345.5,0.0804
1350.94,0.0764
1356.38,0.0724
1361.82,0.0687
1367.26,0.0653
1372.7,0.0619
1378.14,0.0576
1383.58,0.0527
1389.02,0.048
1394.46,0.0435
1399.9,0.0392
1405.34,0.0358
1410.78,0.0327
1416.22,0.0298
1421.66,0.0278
1427.1,0.026
1432.54,0.0245
1437.98,0.0234
1443.43,0.0224
1448.87,0.0218
1454.31,0.0214
1459.75,0.0209
1465.19,0.0208
1470.63,0.0206
1476.07,0.0201
1481.51,0.0194
1486.95,0.0212
1492.39,0.0229
1497.83,0.0229
1503.27,0.0232
1508.71,0.0238
1514.15,0.0263
1519.59,0.028
1525.03,0.03
1530.47,0.0313
1535.91,0.0338
1541.35,0.0344
1546.8,0.036
1552.24,0.0367
1557.68,0.0375
1563.12,0.0378
1568.56,0.0414
1574.0,0.0412
1579.44,0.0411
1584.88,0.0424
1590.32,0.0436
1595.76,0.0433
1601.2,0.0468
1606.64,0.0474
1612.08,0.0493
1617.52,0.0484
1622.96,0.0495
1628.4,0.0514
1633.84,0.0506
1639.28,0.0527
1644.72,0.0539
1650.17,0.0521
1655.61,0.0523
1661.05,0.0537
1666.49,0.0534
1671.93,0.0532
1677.37,0.0522
1682.81,0.0543
1688.25,0.0527
1693.69,0.0509
1699.13,0.0492
1704.57,0.0492
1710.01,0.0465
1715.45,0.0471
1720.89,0.0445
1726.33,0.0455
1731.77,0.0434
1737.21,0.0463
1742.65,0.043
1748.09,0.0445
1753.54,0.0431
1758.98,0.0424
1764.42,0.0416
1769.86,0.0366
1775.3,0.0374
1780.74,0.0349
1786.18,0.0341
1791.62,0.0332
1797.06,0.0322
1802.5,0.0309
1807.94,0.0254
1813.38,0.0202
1818.82,0.0151
1824.26,0.0102
1829.7,0.0092
1835.14,0.0087
1840.58,0.0083
1846.02,0.0079
1851.46,0.0075
1856.91,0.0073
1862.35,0.007
1867.79,0.0068
1873.23,0.0066
1878.67,0.0063
1884.11,0.0061
1889.55,0.0058
1894.99,0.0056
1900.43,0.0054
1905.87,0.0053
1911.31,0.0053
1916.75,0.0052
1922.19,0.0052
1927.63,0.0052
1933.07,0.0053
1938.51,0.0053
1943.95,0.0053
1949.39,0.0053
1954.83,0.0057
1960.28,0.006
1965.72,0.0063
1971.16,0.0063
1976.6,0.0063
1982.04,0.0063
1987.48,0.01
1992.92,0.0137
1998.36,0.0143
2003.8,0.018
2009.24,0.0068
2014.68,0.0432
2020.12,0.0097
2025.56,0.0093
2031.0,0.0125
2036.44,0.0114
2041.88,0.0128
2047.32,0.0158
2052.76,0.0149
2058.2,0.0151
2063.65,0.0136
2069.09,0.0112
2074.53,0.0147
2079.97,0.0147
2085.41,0.0148
2090.85,0.0163
2096.29,0.0159
2101.73,0.0161
2107.17,0.0148
2112.61,0.0177
2118.05,0.0142
2123.49,0.0171
2128.93,0.016
2134.37,0.0169
2139.81,0.0181
2145.25,0.0164
2150.69,0.0184
2156.13,0.0189
2161.57,0.0182
2167.02,0.0175
2172.46,0.0221
2177.9,0.0182
2183.34,0.0206
2188.78,0.0236
2194.22,0.0203
2199.66,0.0173
2205.1,0.0206
2210.54,0.019
2215.98,0.0216
2221.42,0.019
2226.86,0.0203
2232.3,0.0195
2237.74,0.0197
2243.18,0.0203
2248.62,0.0159
2254.06,0.0179
2259.5,0.0172
2264.94,0.0221
2270.39,0.0166
2275.83,0.0142
2281.27,0.0165
2286.71,0.0145
2292.15,0.0172
2297.59,0.0119
2303.03,0.0098
2308.47,0.0136
2313.91,0.014
2319.35,0.0206
2324.79,0.0126
2330.23,0.0143
2335.67,0.0144
2341.11,0.0165
2346.55,0.014
2351.99,0.0082
2357.43,0.0116
2362.87,0.0106
2368.32,0.0173
2373.76,0.0089
2379.2,0.0067
2384.64,0.0019
2390.08,0.0117
2395.52,0.0068
2400.96,0.0147
2406.4,0.009
2411.84,0.0106
2417.28,0.0175
2422.72,0.0008
2428.16,0.0029
2433.6,0.0276
2439.04,0.0081
2444.48,0.0233
2449.92,0.042
2455.36,0.0062
2460.8,0.0115
2466.24,0.0025
2471.69,0.006
2477.13,0.0199
2482.57,0.0148
2488.01,0.0024
2493.45,0.0
2498.89,0.1027
