wavelength_nm,value
414.13,0.0083
417.32,0.0112
420.52,0.0069
423.72,0.0094
426.91,0.0087
430.11,0.0101
433.31,0.0082
436.5,0.01
439.7,0.0095
442.9,0.0069
446.09,0.0069
449.29,0.009
452.49,0.0078
455.68,0.0074
458.88,0.0081
462.08,0.0088
465.27,0.0083
468.47,0.0087
471.67,0.0094
474.86,0.0084
478.06,0.01
481.26,0.0089
484.45,0.0094
487.65,0.0082
490.85,0.0083
494.04,0.0076
497.24,0.0089
500.43,0.0088
503.63,0.0083
506.83,0.0085
510.03,0.0092
513.22,0.0099
516.42,0.0095
519.61,0.0096
522.81,0.0098
526.01,0.0105
529.2,0.0107
532.4,0.0114
535.6,0.0116
538.79,0.013
541.99,0.0128
545.19,0.0116
548.38,0.0124
551.58,0.0123
554.78,0.0118
557.97,0.0129
561.17,0.012
564.37,0.0115
567.56,0.0117
570.76,0.0112
573.96,0.0116
577.15,0.0116
580.35,0.0102
583.55,0.0104
586.74,0.0109
589.94,0.0101
593.14,0.0104
596.33,0.0099
599.53,0.0099
602.73,0.0102
605.92,0.0096
609.12,0.0097
612.32,0.0094
615.51,0.0099
618.71,0.0088
621.91,0.0093
625.1,0.01
628.3,0.0102
631.5,0.0097
634.69,0.0093
637.89,0.0096
641.09,0.01
644.28,0.0095
647.48,0.01
650.67,0.0095
653.87,0.0091
657.07,0.0094
660.27,0.0085
663.46,0.0092
666.66,0.0086
669.85,0.009
673.05,0.009
676.25,0.0094
679.45,0.0089
682.64,0.0092
685.84,0.0105
689.03,0.0147
692.23,0.0189
695.43,0.0232
698.62,0.0274
701.82,0.0316
705.02,0.0358
708.21,0.04
711.41,0.0443
714.61,0.0485
717.8,0.0527
721.0,0.0569
724.2,0.0611
727.39,0.0653
730.59,0.0696
733.79,0.0738
736.98,0.078
740.18,0.0822
743.38,0.0913
746.57,0.099
749.77,0.1042
752.97,0.1068
756.16,0.1094
759.36,0.1119
762.56,0.1145
765.75,0.1171
768.95,0.1197
772.15,0.1223
775.34,0.1235
778.54,0.1246
781.74,0.1252
784.93,0.1246
788.13,0.124
791.33,0.1249
794.52,0.1259
797.72,0.1268
800.92,0.1277
804.11,0.1287
807.31,0.1296
810.51,0.1306
813.7,0.1315
816.9,0.1325
820.1,0.1334
823.29,0.1344
826.49,0.1353
829.68,0.1362
832.88,0.1372
836.08,0.1381
839.28,0.1391
842.47,0.14
845.67,0.1431
848.86,0.1438
852.06,0.1417
855.26,0.1427
858.46,0.1432
861.65,0.1417
864.85,0.151
868.04,0.147
871.24,0.1418
874.44,0.1456
877.63,0.1429
880.83,0.1477
884.03,0.1425
887.22,0.1506
890.42,0.1507
893.62,0.1515
896.81,0.1518
900.01,0.1516
903.21,0.1516
906.4,0.1512
909.6,0.151
912.8,0.1508
915.99,0.1505
919.19,0.1499
922.39,0.1493
925.58,0.1488
928.78,0.1483
931.98,0.1478
935.17,0.1467
938.37,0.1458
941.57,0.1449
944.76,0.1443
947.96,0.1435
951.16,0.1425
954.35,0.1416
957.55,0.141
960.75,0.1405
963.94,0.1399
967.14,0.1394
970.1,0.1389
975.54,0.1385
980.98,0.138
986.42,0.1378
991.86,0.1376
997.3,0.137
1002.74,0.1379
1008.18,0.1377
1013.62,0.1422
1019.06,0.1484
1024.5,0.1496
1029.95,0.1494
1035.39,0.1479
1040.83,0.1482
1046.27,0.1502
1051.71,0.1537
1057.15,0.1597
1062.59,0.1607
1068.03,0.1618
1073.47,0.1588
