wavelength_nm,value
414.13,0.0069
417.32,0.0092
420.52,0.0082
423.72,0.0112
426.91,0.0112
430.11,0.0125
433.31,0.009
436.5,0.0115
439.7,0.01
442.9,0.0083
446.09,0.0089
449.29,0.009
452.49,0.0089
455.68,0.0099
458.88,0.0113
462.08,0.0092
465.27,0.0093
468.47,0.0097
471.67,0.0081
474.86,0.0084
478.06,0.0096
481.26,0.0093
484.45,0.01
487.65,0.0108
490.85,0.0092
494.04,0.01
497.24,0.0097
500.43,0.0102
503.63,0.0097
506.83,0.0089
510.03,0.0099
513.22,0.01
516.42,0.0121
519.61,0.0107
522.81,0.0103
526.01,0.012
529.2,0.0119
532.4,0.0134
535.6,0.0133
538.79,0.0142
541.99,0.0129
545.19,0.0133
548.38,0.0144
551.58,0.0141
554.78,0.0139
557.97,0.014
561.17,0.0136
564.37,0.0127
567.56,0.0118
570.76,0.0123
573.96,0.0117
577.15,0.0111
580.35,0.0105
583.55,0.0111
586.74,0.0108
589.94,0.0108
593.14,0.0107
596.33,0.0109
599.53,0.01
602.73,0.011
605.92,0.0107
609.12,0.0111
612.32,0.0109
615.51,0.0114
618.71,0.0098
621.91,0.0101
625.1,0.0107
628.3,0.0108
631.5,0.011
634.69,0.0106
637.89,0.0097
641.09,0.0099
644.28,0.0104
647.48,0.0103
650.67,0.01
653.87,0.0092
657.07,0.0089
660.27,0.009
663.46,0.0088
666.66,0.0098
669.85,0.009
673.05,0.0089
676.25,0.0097
679.45,0.0096
682.64,0.009
685.84,0.0104
689.03,0.0136
692.23,0.0169
695.43,0.0201
698.62,0.0234
701.82,0.0267
705.02,0.0299
708.21,0.0332
711.41,0.0364
714.61,0.0397
717.8,0.043
721.0,0.0462
724.2,0.0495
727.39,0.0527
730.59,0.056
733.79,0.0592
736.98,0.0625
740.18,0.0658
743.38,0.0688
746.57,0.074
749.77,0.0768
752.97,0.078
756.16,0.0792
759.36,0.0804
762.56,0.0816
765.75,0.0828
768.95,0.084
772.15,0.0853
775.34,0.0926
778.54,0.091
781.74,0.0879
784.93,0.09
788.13,0.0887
791.33,0.0892
794.52,0.0896
797.72,0.0901
800.92,0.0906
804.11,0.0911
807.31,0.0916
810.51,0.0921
813.7,0.0926
816.9,0.093
820.1,0.0935
823.29,0.094
826.49,0.0945
829.68,0.095
832.88,0.0955
836.08,0.0959
839.28,0.0964
842.47,0.0969
845.67,0.0987
848.86,0.0975
852.06,0.0997
855.26,0.0953
858.46,0.0934
861.65,0.101
864.85,0.1048
868.04,0.0992
871.24,0.0908
874.44,0.0986
877.63,0.0944
880.83,0.1002
884.03,0.1029
887.22,0.103
890.42,0.1018
893.62,0.1058
896.81,0.106
900.01,0.106
903.21,0.1061
906.4,0.1061
909.6,0.1061
912.8,0.1061
915.99,0.106
919.19,0.1059
922.39,0.1057
925.58,0.1055
928.78,0.1054
931.98,0.1052
935.17,0.1047
938.37,0.1043
941.57,0.1039
944.76,0.1037
947.96,0.1034
951.16,0.103
954.35,0.1026
957.55,0.1023
960.75,0.1022
963.94,0.102
967.14,0.1018
970.1,0.1016
975.54,0.1014
980.98,0.1013
986.42,0.1014
991.86,0.1014
997.3,0.1014
1002.74,0.1023
1008.18,0.1066
1013.62,0.107
1019.06,0.1093
1024.5,0.1115
1029.95,0.1119
1035.39,0.1129
1040.83,0.1133
1046.27,0.1158
1051.71,0.1177
1057.15,0.1195
1062.59,0.1213
1068.03,0.1212
1073.47,0.1186
1078.91,0.1166
1084.35,0.1162
1089.79,0.1137
1095.23,0.112
1100.67,0.1107
1106.11,0.1092
1111.55,0.1076
1116.99,0.1057
1122.43,0.1036
1127.87,0.1014
1133.32,0.0987
1138.76,0.0953
1144.2,0.0917
1149.64,0.0886
1155.08,0.086
1160.52,0.0835
1165.96,0.0814
1171.4,0.0796
1176.84,0.0779
1182.28,0.0766
1187.72,0.0778
1193.16,0.0791
1198.6,0.0789
1204.04,0.0802
1209.48,0.0833
1214.92,0.0862
1220.36,0.0857
1225.8,0.0906
1231.24,0.0923
1236.69,0.093
1242.13,0.094
1247.57,0.0958
1253.01,0.094
1258.45,0.0953
1263.89,0.0955
1269.33,0.1032
1274.77,0.0991
1280.21,0.1
1285.65,0.0971
1291.09,0.0968
1296.53,0.0922
1301.97,0.0893
1307.41,0.0845
1312.85,0.0824
1318.29,0.0763
1323.73,0.0697
1329.17,0.0649
1334.61,0.0631
1340.06,0.0613
1345.5,0.0593
1350.94,0.0573
1356.38,0.0553
1361.82,0.0533
1367.26,0.0513
1372.7,0.0494
1378.14,0.0476
1383.58,0.0459
1389.02,0.0442
1394.46,0.0426
1399.9,0.041
1405.34,0.0394
1410.78,0.0378
1416.22,0.0362
1421.66,0.0347
1427.1,0.0331
1432.54,0.0315
1437.98,0.03
1443.43,0.0285
1448.87,0.027
1454.31,0.0255
1459.75,0.0241
1465.19,0.0226
1470.63,0.0211
1476.07,0.0196
1481.51,0.018
1486.95,0.0164
1492.39,0.0148
1497.83,0.0155
1503.27,0.0151
1508.71,0.0153
1514.15,0.0173
1519.59,0.0197
1525.03,0.0181
1530.47,0.0201
1535.91,0.0204
1541.35,0.0221
1546.8,0.0218
1552.24,0.0224
1557.68,0.0241
1563.12,0.0241
1568.56,0.0248
1574.0,0.0267
1579.44,0.0263
1584.88,0.0263
1590.32,0.0265
1595.76,0.0273
1601.2,0.0304
1606.64,0.0303
1612.08,0.0324
1617.52,0.0314
1622.96,0.0315
1628.4,0.0341
1633.84,0.0333
1639.28,0.0352
1644.72,0.0335
1650.17,0.0343
1655.61,0.0345
1661.05,0.0338
1666.49,0.0348
1671.93,0.0344
1677.37,0.0346
1682.81,0.0343
1688.25,0.0337
1693.69,0.0315
1699.13,0.033
1704.57,0.0316
1710.01,0.0295
1715.45,0.0312
1720.89,0.0298
1726.33,0.0294
1731.77,0.0286
1737.21,0.0289
1742.65,0.0256
1748.09,0.0283
1753.54,0.0259
1758.98,0.0242
1764.42,0.0257
1769.86,0.0244
1775.3,0.023
1780.74,0.0226
1786.18,0.0221
1791.62,0.0216
1797.06,0.0211
1802.5,0.0205
1807.94,0.02
1813.38,0.0194
1818.82,0.0189
1824.26,0.0184
1829.7,0.0179
1835.14,0.0174
1840.58,0.0169
1846.02,0.0164
1851.46,0.016
1856.91,0.0155
1862.35,0.0151
1867.79,0.0146
1873.23,0.0142
1878.67,0.0138
1884.11,0.0134
1889.55,0.0129
1894.99,0.0125
1900.43,0.0121
1905.87,0.0117
1911.31,0.0112
1916.75,0.0108
1922.19,0.0104
1927.63,0.01
1933.07,0.0096
1938.51,0.0092
1943.95,0.0088
1949.39,0.0084
1954.83,0.008
1960.28,0.0076
