wavelength_nm,value
2270.39,0.0103
2275.83,0.011
2281.27,0.0099
2286.71,0.0051
2292.15,0.0135
2297.59,0.0063
2303.03,0.0068
2308.47,0.0111
2313.91,0.0098
2319.35,0.0109
2324.79,0.0113
2330.23,0.0054
2335.67,0.0031
2341.11,0.0015
2346.55,0.0071
2351.99,0.0106
2357.43,0.0101
2362.87,0.0034
2368.32,0.0169
2373.76,0.0063
2379.2,0.0095
2384.64,0.0076
2390.08,0.0002
2395.52,0.0006
2400.96,0.0066
2406.4,0.0015
2411.84,0.0056
2417.28,0.0008
2422.72,0.007
2428.16,0.0001
2433.6,0.0226
2439.04,0.0038
2444.48,0.0817
2449.92,0.0026
2455.36,0.0037
2460.8,0.0007
2466.24,0.0633
2471.69,0.0934
2477.13,0.075
2482.57,0.2474
2488.01,0.2931
2493.45,0.5
2498.89,0.146
