# Hyperspectral spectrum export
# Source: data\images\221000_Odra_HS_Blok_A_013_VS_join_atm.hdr
# Pixel: col=1446  row=1230
# data ignore value: 15000.0
# reflectance scale factor: 10000.0
wavelength_nm,dn_value,valid
414.13,387,1
417.32,409,1
420.52,391,1
423.72,387,1
426.91,446,1
430.11,447,1
433.31,421,1
436.5,438,1
439.7,462,1
442.9,443,1
446.09,463,1
449.29,473,1
452.49,495,1
455.68,491,1
458.88,506,1
462.08,506,1
465.27,491,1
468.47,500,1
471.67,524,1
474.86,515,1
478.06,547,1
481.26,566,1
484.45,591,1
487.65,572,1
490.85,567,1
494.04,585,1
497.24,619,1
500.43,651,1
503.63,621,1
506.83,657,1
510.03,674,1
513.22,702,1
516.42,745,1
519.61,709,1
522.81,735,1
526.01,768,1
529.2,765,1
532.4,816,1
535.6,857,1
538.79,880,1
541.99,921,1
545.19,932,1
548.38,935,1
551.58,973,1
554.78,1002,1
557.97,1045,1
561.17,1027,1
564.37,1060,1
567.56,1077,1
570.76,1120,1
573.96,1104,1
577.15,1122,1
580.35,1145,1
583.55,1174,1
586.74,1206,1
589.94,1234,1
593.14,1241,1
596.33,1260,1
599.53,1239,1
602.73,1280,1
605.92,1290,1
609.12,1305,1
612.32,1306,1
615.51,1323,1
618.71,1301,1
621.91,1348,1
625.1,1366,1
628.3,1385,1
631.5,1374,1
634.69,1374,1
637.89,1391,1
641.09,1429,1
644.28,1448,1
647.48,1488,1
650.67,1438,1
653.87,1460,1
657.07,1495,1
660.27,1393,1
663.46,1475,1
666.66,1507,1
669.85,1523,1
673.05,1537,1
676.25,1556,1
679.45,1548,1
682.64,1557,1
685.84,1703,1
689.03,1716,1
692.23,1729,1
695.43,1742,1
698.62,1755,1
701.82,1767,1
705.02,1780,1
708.21,1793,1
711.41,1806,1
714.61,1819,1
717.8,1831,1
721,1844,1
724.2,1857,1
727.39,1870,1
730.59,1883,1
733.79,1895,1
736.98,1908,1
740.18,1921,1
743.38,1978,1
746.57,2026,1
749.77,2016,1
752.97,2034,1
756.16,2051,1
759.36,2069,1
762.56,2086,1
765.75,2103,1
768.95,2121,1
772.15,2138,1
775.34,2142,1
778.54,2184,1
781.74,2165,1
784.93,2188,1
788.13,2201,1
791.33,2207,1
794.52,2214,1
797.72,2220,1
800.92,2227,1
804.11,2233,1
807.31,2240,1
810.51,2246,1
813.7,2253,1
816.9,2259,1
820.1,2266,1
823.29,2272,1
826.49,2279,1
829.68,2285,1
832.88,2291,1
836.08,2298,1
839.28,2304,1
842.47,2311,1
845.67,2375,1
848.86,2347,1
852.06,2330,1
855.26,2322,1
858.46,2280,1
861.65,2297,1
864.85,2446,1
868.04,2350,1
871.24,2309,1
874.44,2315,1
877.63,2383,1
880.83,2385,1
884.03,2343,1
887.22,2368,1
890.42,2464,1
893.62,2436,1
896.81,2435,1
900.01,2433,1
903.21,2432,1
906.4,2431,1
909.6,2431,1
912.8,2430,1
915.99,2430,1
919.19,2430,1
922.39,2432,1
925.58,2433,1
928.78,2433,1
931.98,2434,1
935.17,2436,1
938.37,2437,1
941.57,2438,1
944.76,2439,1
947.96,2441,1
951.16,2444,1
954.35,2446,1
957.55,2447,1
960.75,2447,1
963.94,2447,1
967.14,2446,1
970.1,2445,1
975.54,2443,1
980.98,2441,1
986.42,2436,1
991.86,2432,1
997.3,2431,1
1002.74,2435,1
1008.18,2508,1
1013.62,2548,1
1019.06,2557,1
1024.5,2580,1
1029.95,2549,1
1035.39,2557,1
1040.83,2575,1
1046.27,2611,1
1051.71,2636,1
1057.15,2683,1
1062.59,2690,1
1068.03,2717,1
1073.47,2672,1
1078.91,2622,1
1084.35,2619,1
1089.79,2639,1
1095.23,2649,1
1100.67,2655,1
1106.11,2663,1
1111.55,2672,1
1116.99,2684,1
1122.43,2693,1
